"","ko_id","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K10649",4.15455128690748,4.38846189158423,4.80762406048475,4.49712720350144,4.21491832289844,4.15476575308683,5.34428264149181,4.87262771604181,4.53151234425184
"K12822",6.40564460160086,6.30449961294546,7.19432305481229,5.78445622637256,6.04962837969567,6.12463127686879,6.23015447378049,6.31274280855569,6.00284630344524
"K00960",5.5690688812349,5.33461736687748,5.34612319466355,4.94278360989465,5.13449677708903,5.14548381702862,4.48435240981962,4.70971143979871,4.44635669290082
"K19519",5.33184902189184,4.84611167874814,6.01576111355785,4.94278360989465,5.09470975851036,4.69002874584704,5.13389364434322,5.52180118854646,5.18539388595069
"K15073",5.77001731230328,5.88413098098733,4.80762406048475,6.05962187078298,5.82766124844492,5.69044499413658,5.93304156306061,6.17218183270582,5.95297902847706
"K14766",6.14786036643681,6.02050039909347,5.72241312259111,6.12673710016224,6.17100146788849,6.39640419749873,5.34428264149181,5.42894027579166,5.394704784104
"K08811",5.80076513589024,5.79961074349922,5.34612319466355,6.13490204813137,6.06900905210767,5.94539891164194,5.37617821874344,5.32889746381604,4.98807956038093
"K14946",4.38683984547031,4.38846189158423,3.3242427715984,4.55704942344488,4.56532364400511,4.33474230345864,4.48435240981962,4.64949643506596,4.35268905578757
"K20296",4.38683984547031,4.38846189158423,3.3242427715984,4.55704942344488,4.56532364400511,4.33474230345864,4.48435240981962,4.64949643506596,4.35268905578757
"K01940",6.2391868898028,6.34911160759604,5.72241312259111,6.80210016232937,6.85154456644936,6.7291868697588,6.08957262839896,6.09618307243268,6.00284630344524
"K10840",7.13905265317005,7.30259073936977,7.90185807978721,7.8754494353777,7.99788064593415,8.01711516412213,8.33131508691696,8.10457052406574,8.16088504030253
"K03941",6.70495219177868,6.69736196892654,5.72241312259111,6.68058629372026,6.90029770414018,6.87723777462041,6.17909067210771,6.26167945624077,6.22826057178109
"K22464",4.98362629595967,4.84611167874814,5.72241312259111,4.74277750584899,4.77100108563031,4.8942370791113,5.2434977484945,5.79126513554564,5.23012938889262
"K02934",3.80799564389737,4.79862774081995,4.80762406048475,4.52754407110319,4.6283180375815,4.38710975107136,4.04639484791977,4.51740638499986,5.09074676678863
"K10591",4.15455128690748,4.38846189158423,3.3242427715984,4.36465938589194,4.38755197999875,4.48361586106089,4.33539211131374,4.76672716691189,4.35268905578757
"K17778",4.48332380138496,4.89168102178113,5.34612319466355,4.96299297906216,5.05357474864559,4.98402378023174,4.48435240981962,4.36456796876952,4.12743602263393
"K17781",4.48332380138496,4.89168102178113,5.34612319466355,4.96299297906216,5.05357474864559,4.98402378023174,4.48435240981962,4.36456796876952,4.12743602263393
"K17793",4.48332380138496,4.89168102178113,5.34612319466355,4.96299297906216,5.05357474864559,4.98402378023174,4.48435240981962,4.36456796876952,4.12743602263393
"K16795",4.38683984547031,4.22928983178755,3.3242427715984,4.613581984408,4.42587655201271,4.21932358860197,4.67199477189587,4.36456796876952,4.12743602263393
"K09021",5.33184902189184,5.56168671809413,5.34612319466355,5.14820093462279,5.21040342949173,5.31041774311735,5.01350401626013,4.27721529705346,4.68270524401463
"K01465",5.60473693184445,5.61278943248959,5.72241312259111,6.35296197294361,6.29901102584317,6.33584062267379,6.64637395216877,6.44044728127538,6.36678225192324
"K00797",5.88903076137137,5.84252863979227,6.46315036897825,5.43824043918518,5.5193291165819,5.81641521733941,5.17151619080938,5.36311881843599,5.35551169957325
"K20520",7.20754828963001,7.17771363473465,8.15711289403481,7.20126454778203,7.1263363689562,7.02405414187915,6.85404037641211,7.01029186055613,6.82848331147356
"K10667",7.00424795639706,7.0408683826344,8.26955094224309,7.36384432017035,7.31347939261687,7.02405414187915,7.47154660034119,7.52696881378039,7.56525665519075
"K00641",4.98362629595967,4.38846189158423,5.34612319466355,4.3995978629395,4.38755197999875,4.0841020512048,4.83116364500625,4.76672716691189,4.35268905578757
"K07758",4.79646444805843,4.45847409015247,3.3242427715984,4.29033826415225,4.38755197999875,4.21932358860197,4.25031922455403,4.36456796876952,4.35268905578757
"K20652",4.79646444805843,4.45847409015247,3.3242427715984,4.29033826415225,4.38755197999875,4.21932358860197,4.25031922455403,4.36456796876952,4.35268905578757
"K21013",4.79646444805843,4.45847409015247,3.3242427715984,4.29033826415225,4.38755197999875,4.21932358860197,4.25031922455403,4.36456796876952,4.35268905578757
"K14006",7.20754828963001,7.33217816665779,6.46315036897825,7.62249962685171,7.53126799679958,7.64240209564878,7.80558250149528,7.53406152375792,7.50732509955564
"K01046",8.38633050749957,8.36663166028453,8.64784876656616,8.21467593581502,8.33205386975776,8.26422227766634,7.61082771078966,7.54814258273946,7.71164067560231
"K02152",8.38633050749957,8.36663166028453,8.64784876656616,8.21467593581502,8.33205386975776,8.26422227766634,7.61082771078966,7.54814258273946,7.71164067560231
"K14802",7.49900263178777,7.41744002120659,7.40650554543372,7.87305636343004,7.25654736741004,6.91880338938062,7.61082771078966,7.88394718406195,8.25425361452761
"K16726",7.94821178164004,7.8023197133546,7.07512191097848,7.63668674658609,7.21871421270837,7.38124875883138,7.70263781529716,7.68820673656265,8.37925186629968
"K00819",5.99847604229752,5.53537370613507,6.46315036897825,5.81564085635248,6.07859823701614,6.11257341180446,5.49641474365589,5.49157614021589,5.23012938889262
"K12171",4.38683984547031,4.7490243359204,5.34612319466355,4.92221777070801,4.49810955707814,4.38710975107136,4.97052567648395,5.2937313736269,5.31508017953496
"K01847",7.54376548496505,7.20197399206134,6.46315036897825,6.995865670952,6.99306198153651,6.89817239691857,6.21334068621125,6.66558204138247,6.84200308418048
"K10781",5.86024154853631,5.92450012880133,4.80762406048475,5.75253440767309,5.78095001543216,5.91777221832694,5.52481524775851,5.32889746381604,5.13898286959012
"K20032",11.3305689295197,11.1961946153212,10.9290541171605,10.7175550633641,10.4489188714531,10.3902937296627,10.9502218544892,10.9620374094791,11.5893031729749
"K01312",9.09317413171262,9.31951685755349,9.95212987038924,9.5384736523875,9.41334785828399,9.51992220639062,10.2117167384328,10.1720876106224,9.88707457669258
"K12841",5.41583837418738,6.07503820576164,6.80187996651942,5.84612350296188,6.02003646369182,6.1365850289753,5.89094749155622,5.60851889514513,6.18601652679499
"K14827",4.27878105553181,4.45847409015247,3.3242427715984,4.52754407110319,4.56532364400511,4.43660924930903,4.55086446056474,4.44409991670237,4.12743602263393
"K22066",7.53492398480791,7.14471214845242,7.07512191097848,7.13469189616602,7.05649076778449,7.02405414187915,6.31130894264914,6.59900737359373,6.44018710023623
"K03531",7.65400586466744,7.54284906489246,6.80187996651942,7.84157833765192,7.91642406723247,7.73022504894872,8.08098279015599,8.03638659798374,7.98435384370575
"K11599",8.37153817049044,8.13517080861999,7.50186511556258,7.57318660625298,7.69608270756304,7.76843563300944,7.34795891507676,7.22756896450232,7.24888914661489
"K10317",6.2391868898028,6.40646554369877,5.72241312259111,6.32483615664686,6.05935276199355,5.90374649234359,6.46072743607784,6.71667417343474,6.98280918050329
"K12398",6.2391868898028,6.40646554369877,5.72241312259111,6.32483615664686,6.05935276199355,5.90374649234359,6.46072743607784,6.71667417343474,6.98280918050329
"K14521",5.83082940829706,6.02050039909347,6.64263648672879,6.12673710016224,6.32326093353801,6.49187311066328,5.55261409480465,5.76663300491322,5.57465723832014
"K17906",4.38683984547031,4.52365808857465,3.3242427715984,4.46572363696243,4.65842793124551,4.43660924930903,4.48435240981962,4.36456796876952,4.44635669290082
"K00749",7.65400586466744,7.65816940930827,6.64263648672879,7.9477253005808,7.94494823708805,7.62584063312372,7.70855469279348,7.73816481385074,7.81069090374381
"K01702",7.65400586466744,7.65816940930827,6.64263648672879,7.9477253005808,7.94494823708805,7.62584063312372,7.70855469279348,7.73816481385074,7.81069090374381
"K10707",6.02452460929904,5.86348891120084,4.80762406048475,5.86607148748779,5.6950967625222,5.81641521733941,5.70816124228775,6.17218183270582,5.97813927736431
"K20279",6.76703572564299,6.42044483351857,7.50186511556258,6.35990599235358,6.45326785789656,6.40624848790139,6.99687904974789,7.08967250178948,6.88180740390753
"K01907",5.73855206461631,5.68593485488425,4.80762406048475,5.95239040084538,6.13477670782533,5.73907586666994,5.73241004108535,6.01576052286424,5.43274022072676
"K04551",10.4453001042442,10.6000349945322,9.91806865980143,9.73676913932946,9.73728509000636,9.7479271612692,10.3728086128588,10.5585282528629,10.5661349600481
"K17974",6.07518819680517,6.12750280813958,6.94504651453381,6.53547734337296,6.56553092581401,6.71349521827596,6.95750930394324,7.26220012611202,6.85539542560831
"K18587",4.48332380138496,4.45847409015247,3.3242427715984,4.52754407110319,4.38755197999875,4.57129099560329,4.55086446056474,4.44409991670237,4.44635669290082
"K01810",8.22561409115609,8.4927925415635,8.6888477824692,8.66926171666679,8.66979132982607,8.59880850241369,7.99652446322731,7.78644353585953,7.74064445638559
"K05310",5.67331985018982,5.16905603921393,6.01576111355785,5.41063819065013,5.42954466007217,5.37499838794382,4.92591580602016,4.92208466703686,4.81497110203892
"K03025",5.73855206461631,5.48111019125965,5.72241312259111,5.4245129201309,5.60335653398955,5.86078203827945,4.97052567648395,4.64949643506596,5.394704784104
"K07889",8.51752475725851,8.59668890311363,9.56879660732774,8.43816034866605,8.3972616761332,8.48426249070273,8.35411120406847,8.22758967329947,8.60470668353722
"K15538",4.15455128690748,4.64243096009029,3.3242427715984,4.49712720350144,4.26150855054021,4.15476575308683,4.55086446056474,4.27721529705346,4.44635669290082
"K21289",4.48332380138496,4.31256976608999,3.3242427715984,4.613581984408,4.46268026499597,4.38710975107136,4.41288781601995,4.51740638499986,4.53151234425184
"K19401",7.74109814181309,7.7375811367276,6.80187996651942,7.89680967750467,7.81610034021673,7.70285964089924,7.25381740602768,7.24498936585261,7.05412204389934
"K03250",6.67285943887062,6.56568804298399,6.01576111355785,6.71330358698796,6.92667769265474,6.78277893793521,6.07095236735795,5.97371545262047,6.00284630344524
"K06994",6.91131153412122,7.16953445387028,6.80187996651942,7.69749632136759,7.12178483189953,6.86310814941133,7.37055774041248,7.57589670629526,7.89047444999012
"K19562",6.73633383601101,6.66264966223322,6.64263648672879,6.83215905784105,7.07545303876483,6.93239306145371,6.19632117975645,6.03631039383473,6.02711687682928
"K10908",5.5690688812349,5.27098370676268,5.34612319466355,4.94278360989465,5.13449677708903,5.14548381702862,4.48435240981962,4.70971143979871,4.44635669290082
"K22342",4.5709792920049,4.13631746077298,5.34612319466355,4.36465938589194,4.16541361862457,4.38710975107136,4.7276772892469,4.96951636973074,4.53151234425184
"K14163",8.00046054187439,7.92849407181485,6.64263648672879,7.53429884288063,7.56176271758004,7.40086927790149,7.33269241585945,7.43142121055588,7.52411710913441
"K12814",6.4820013811683,6.59055954483657,5.72241312259111,6.56571670238988,6.73681240176938,6.62393722591862,6.78813976162694,7.09929158171078,6.95822254221728
"K02879",6.75176787320209,6.76433427427924,7.19432305481229,6.7817014111857,7.0275661568043,6.93239306145371,6.32698873308882,6.20867468375805,6.0509668187795
"K12448",6.36584984690959,6.42044483351857,6.94504651453381,6.42090078398405,6.73082482873229,6.51929414797308,7.50595630725394,7.16486949818328,6.88180740390753
"K10846",5.63947018941532,5.82123961971547,5.72241312259111,5.81564085635248,5.76901550529342,6.12463127686879,6.34249466710816,6.51473902949116,6.71542278862876
"K09508",4.48332380138496,4.45847409015247,3.3242427715984,4.36465938589194,4.68769867033273,4.38710975107136,4.48435240981962,4.27721529705346,4.24786044330778
"K03014",6.99133685078632,6.99526516002687,6.94504651453381,6.19854653484571,6.59225318260899,6.90508268851141,6.35783066923921,6.26167945624077,6.00284630344524
"K19037",5.97192391520432,6.0018302047843,7.30434310889011,6.3668157493233,6.36276582566859,6.2832880232844,6.17909067210771,6.34577689168068,6.34781432470055
"K11424",6.19427372663145,6.21075659518707,5.34612319466355,6.19854653484571,6.16203359621359,6.46390717674721,6.60859722877859,6.51473902949116,6.60850570178495
"K10799",4.48332380138496,4.52365808857465,3.3242427715984,4.52754407110319,4.46268026499597,4.52842870609458,4.48435240981962,4.36456796876952,4.44635669290082
"K12400",6.40564460160086,6.78597338969454,6.01576111355785,6.63575242160551,6.57225907550324,6.78277893793521,7.04460940077319,7.20103381997892,7.20784399647227
"K06095",4.00524213135329,4.13631746077298,3.3242427715984,4.43324711567612,4.38755197999875,4.48361586106089,4.25031922455403,4.64949643506596,4.35268905578757
"K03778",4.15455128690748,3.90220448056857,3.3242427715984,4.25059269469257,4.49810955707814,4.61240373084865,4.41288781601995,4.27721529705346,3.98281658935965
"K14611",4.7264609982884,4.89168102178113,5.34612319466355,5.4245129201309,5.39818186698777,5.26546625835347,5.86940288240794,5.90812557973105,5.43274022072676
"K09493",7.69424917993428,7.9333177958398,7.19432305481229,8.45743757791053,8.34572253377877,8.26422227766634,8.18639489302309,8.16054763852124,8.06676882093178
"K18667",4.38683984547031,4.58478278113559,3.3242427715984,4.36465938589194,4.30560406637974,4.43660924930903,4.48435240981962,4.06765346575738,4.53151234425184
"K13195",6.12405788071054,6.12750280813958,5.72241312259111,5.93367443316322,6.04962837969567,6.25077998246292,5.27799274325843,5.36311881843599,5.31508017953496
"K02733",7.57859641550345,7.58642109711399,7.90185807978721,7.35699750541567,7.24404719649814,7.33098822925264,6.94749445178443,6.77805272473098,6.77307904605231
"K02739",7.57859641550345,7.58642109711399,7.90185807978721,7.35699750541567,7.24404719649814,7.33098822925264,6.94749445178443,6.77805272473098,6.77307904605231
"K15402",7.57859641550345,7.58642109711399,7.90185807978721,7.35699750541567,7.24404719649814,7.33098822925264,6.94749445178443,6.77805272473098,6.77307904605231
"K12584",4.15455128690748,4.22928983178755,3.3242427715984,4.25059269469257,4.30560406637974,4.61240373084865,4.41288781601995,4.64949643506596,4.12743602263393
"K21915",4.15455128690748,4.22928983178755,5.34612319466355,4.87995501118767,4.38755197999875,4.33474230345864,4.33539211131374,4.64949643506596,4.81497110203892
"K21953",4.15455128690748,4.22928983178755,5.34612319466355,4.87995501118767,4.38755197999875,4.33474230345864,4.33539211131374,4.64949643506596,4.81497110203892
"K12863",6.8410041738242,6.87946452718172,7.90185807978721,6.75054263540418,6.71877325232811,6.74470667994745,6.64637395216877,6.76598771273848,6.73005818704988
"K02564",4.00524213135329,4.22928983178755,3.3242427715984,4.32829423469507,4.56532364400511,4.43660924930903,4.41288781601995,4.51740638499986,4.44635669290082
"K01512",4.86231462576716,5.13313064265057,6.01576111355785,4.92221777070801,4.82321414513275,4.98402378023174,5.49641474365589,5.05901562367179,5.394704784104
"K20783",6.85534655832263,6.73124367845342,6.64263648672879,6.58355397337337,6.94743518860461,6.76005843492473,7.59173937003319,7.48365970345277,7.39310339142402
"K01904",7.9077403725074,8.0444837165778,7.19432305481229,7.4596124463699,7.18422313188121,7.13971673222375,7.41471300777193,7.4161393967824,8.13928744063077
"K00588",4.48332380138496,4.45847409015247,3.3242427715984,4.46572363696243,4.38755197999875,4.43660924930903,4.25031922455403,4.64949643506596,4.35268905578757
"K13067",4.48332380138496,4.45847409015247,3.3242427715984,4.46572363696243,4.38755197999875,4.43660924930903,4.25031922455403,4.64949643506596,4.35268905578757
"K13272",4.48332380138496,4.45847409015247,3.3242427715984,4.46572363696243,4.38755197999875,4.43660924930903,4.25031922455403,4.64949643506596,4.35268905578757
