"","ko_id","add_backC","pFe21_9A","pFe19A","pFe19B","pFe19C","pFe21_9B","pFe21_9C"
"K09563",5.43947115033582,5.34224662459823,4.39437897551672,4.28124800268776,4.12466798416602,4.3851404501789,4.72110367941208,4.81245137095118
"K10773",4.08327741262141,3.48408359358466,4.81610947763809,5.04998940584271,4.41098717140293,4.3851404501789,4.37353778282438,3.97268963058921
"K04515",8.44212099098857,8.17118640734486,8.96919472477286,8.96034018097138,8.56361157942222,8.91823591925068,7.67129606238789,7.97687643623602
"K12613",5.5510755522871,6.82508481240787,5.9565791457952,6.65339116820288,6.93946920920064,6.20685358757321,6.13920586925589,5.90956956870644
"K05539",3.39258178995175,3.65091956100718,4.51402974045441,3.38215086031603,4.27677957492111,4.1801201593817,4.25247561619039,4.60461291266766
"K14787",5.12329301594419,4.84492175494925,5.50136723763528,5.81657689947437,6.29589898060247,6.0719245708939,5.8696898249692,5.88068320584122
"K08851",4.0332049915776,3.78928668096208,3.43430908694628,3.38215086031603,2.71827869300912,4.01887512658513,4.18676524857046,3.97268963058921
"K21841",7.04334609847781,7.08987385305463,6.55113899334137,7.23308526200732,7.09070330579739,7.13277322689089,6.37858268737176,5.85119139705194
"K18162",4.52292420744762,3.90927887057034,3.72101777063876,3.38215086031603,3.44203611551416,4.1801201593817,4.67702155983799,4.35484250860504
"K01892",5.28124552645505,5.27109526444566,6.03226253425263,5.98952912009383,5.85997048091752,5.88286878827451,6.50262737994067,6.60680465332678
"K16570",5.59628410745781,5.30713446540515,5.32959157579315,5.77927896244887,6.32683451963862,6.15774744314272,5.88812984392437,4.84403314998276
"K20784",4.55583560242773,4.74022845326971,5.55418092105477,5.74096146457995,5.77216893732489,5.56645616145166,5.02821814841379,4.84403314998276
"K20361",6.39047431733965,6.711656256839,6.98855230696332,7.28658313223006,7.35242882486664,6.79229740868408,6.37858268737176,5.92379355624219
"K16196",6.42385615740494,6.40570151929266,6.85014662490883,7.37566604333251,7.82061693560689,7.31443931539877,6.86762785381721,6.86256734964491
"K12394",9.25013796094091,9.11886802267341,8.63870995969656,8.88008863514972,8.11291630494753,8.76131529076316,8.19493941769965,7.92537915963862
"K00413",7.07509681947623,6.72471232145941,5.87660364295086,5.85290949347403,5.67849613636443,5.88286878827451,6.2848432950049,6.26202487711673
"K01201",5.65436293562874,5.50548019780422,4.81610947763809,4.15567892709546,4.83581398021254,5.25468289908852,4.76371076313647,4.71277588382683
"K04940",4.55583560242773,4.20171422164154,3.72101777063876,3.6492062402105,3.44203611551416,3.71512116794061,4.67702155983799,4.52692005057997
"K12265",4.94424187530513,4.43273137785463,4.51402974045441,4.76386082981924,4.27677957492111,5.25468289908852,4.25247561619039,3.66586809343641
"K06633",5.64006872095448,5.62346742852524,6.44496194763102,5.88832665397286,5.94260984971272,5.68784580086793,5.58227372008066,4.71277588382683
"K04505",7.38041937453808,7.50671841570555,6.35979817669856,6.4567406635752,6.81456563203894,6.57358707215589,6.45429619495706,6.18178543691232
"K17710",4.08327741262141,3.78928668096208,2.71827869300912,4.01379929287045,3.73163289373749,3.43001872679015,4.042224925691,4.20691093745454
"K11826",5.87736455703499,5.6789078970455,5.91715880801938,5.77927896244887,5.94260984971272,5.40520362042023,4.53465191776606,5.19769157094031
"K18660",6.740654600281,6.93018958929835,5.87660364295086,6.43312007440288,6.89903174030654,6.35927038182121,6.37858268737176,5.5534318768207
"K17301",8.27937463137598,8.12776422025795,8.21726962721789,8.47101783335689,7.82061693560689,8.65708437631507,7.57893339988231,7.19436689843883
"K07089",5.03677637604468,4.9876833903964,4.98406919284981,4.68123855852436,5.08191133869069,4.93261224610546,4.18676524857046,3.75276568910618
"K11984",6.61646729999434,7.58734532994532,8.14317362434381,8.01319201388143,7.68478098605791,7.45566705701489,7.92624523319946,7.33797845790597
"K16329",4.791930568635,4.74022845326971,3.93487807779479,4.68123855852436,5.08191133869069,5.04880502283018,5.46333171774451,5.39742090838331
"K15686",8.1214060555025,7.9452438481245,7.36739718578021,7.31260352118888,7.50818778769477,7.63264571815011,6.63851973587645,6.9818955716692
"K15429",5.33604362536422,5.50548019780422,6.57649400934433,6.4567406635752,6.47217130015029,6.53577777151869,6.15446066178115,6.32737112548377
"K10683",3.92512169743489,3.90927887057034,3.72101777063876,4.59283563988813,4.83581398021254,4.75970050503897,3.67028093359806,4.52692005057997
"K09420",5.88944100000734,5.3764804964977,4.7232072855528,4.84148040470955,5.15476313615636,5.25468289908852,5.48795205367103,4.35484250860504
"K15413",4.84470610419414,4.56501783167434,4.62299004036672,4.98408240335332,4.74227473687128,4.7125928257059,5.8696898249692,5.60768307045787
"K15637",4.84470610419414,5.23407588723382,4.39437897551672,4.49765623422506,3.73163289373749,4.97248769363267,4.76371076313647,4.15295760113126
"K09487",7.06985355459447,7.06958143240602,7.16564847709343,7.45955133526392,6.97879789807421,6.73790338617951,5.99397186868238,6.30592082234411
"K03143",5.03677637604468,4.74022845326971,5.32959157579315,4.68123855852436,3.9475271791568,5.25468289908852,4.48330038449561,4.25837820371573
"K14754",4.17690379766909,3.78928668096208,4.26125715635484,4.98408240335332,4.64134179111593,4.89148930010002,3.96178137522907,3.75276568910618
"K08715",4.08327741262141,3.78928668096208,4.39437897551672,3.38215086031603,3.44203611551416,4.84903075031546,4.042224925691,4.03627731085445
"K12191",8.06465261895407,7.69048337106709,7.42417910544073,6.8968430959726,7.38203210440999,7.74693679059883,6.58345956694876,7.14712750133882
"K06910",5.16454484569158,5.07494619070844,4.62299004036672,4.28124800268776,4.12466798416602,4.3851404501789,4.042224925691,3.83189142421171
"K15463",3.92512169743489,3.65091956100718,4.81610947763809,4.01379929287045,5.00486158705182,4.44618145982845,4.53465191776606,4.74686984378003
"K09022",4.89542052293006,5.11652712316249,4.51402974045441,4.39438951853489,4.27677957492111,4.1801201593817,4.76371076313647,5.60768307045787
"K02327",4.84470610419414,5.19601825587557,4.90278116357978,5.53180770986305,6.09464830949764,5.96155526208269,5.62713503058153,5.01900499859575
"K01802",9.77701060082875,9.85066572858931,8.65657091771918,9.13429272592091,8.59550997362309,9.0989803860663,8.96887749306991,8.75714801164098
"K05917",6.35629170567809,6.11862480038933,5.20179388778037,5.28532840130655,5.81675601694817,5.04880502283018,6.07648965645006,5.75880796687656
"K22378",8.09072703870625,7.9171742688901,8.83447299018676,8.61369483615711,8.80098583698491,8.85342752156472,7.74814523893517,7.87197251237594
"K03022",3.49460312759357,3.65091956100718,4.62299004036672,4.15567892709546,3.44203611551416,4.66367253677779,4.25247561619039,4.15295760113126
"K19932",7.31991707182312,7.71025305812777,7.23079392906676,7.08991879469354,6.85742075344055,7.10728979488566,6.47866638502748,6.20517726933708
"K12873",4.13109959534137,4.28396279612654,5.26719254439961,5.53180770986305,4.92305724446273,4.89148930010002,5.12715120520277,4.64171030883717
"K00611",6.13190985550515,6.57409141565935,7.67866614079853,6.63283059044471,6.44426515844201,6.23867212779122,6.82084523102421,6.82549383428859
"K17732",8.00557190982239,7.68383268789606,6.85014662490883,6.63283059044471,6.89903174030654,6.78158261201689,7.30128323532227,7.24010253871858
"K12168",4.5878913903558,4.20171422164154,5.32959157579315,4.59283563988813,4.74227473687128,5.4334214635612,4.25247561619039,4.25837820371573
"K20951",6.43208089954922,5.7581478202745,5.74740520987062,5.66102614912064,5.81675601694817,6.05411774382788,5.02821814841379,5.01900499859575
"K20952",6.43208089954922,5.7581478202745,5.74740520987062,5.66102614912064,5.81675601694817,6.05411774382788,5.02821814841379,5.01900499859575
"K06685",6.693631696678,6.17705709564895,6.33024015370252,6.08396045678947,5.15476313615636,6.0719245708939,5.51214142681519,6.1092026458617
"K12393",5.86518356096988,5.34224662459823,5.20179388778037,6.14358667854749,5.28963753383967,6.17430568293992,5.15857062500568,4.93442809572294
"K03126",4.17690379766909,4.11290802815795,4.98406919284981,4.68123855852436,4.41098717140293,4.61277633118604,5.48795205367103,5.12400444432601
"K06678",5.97119579107808,5.56572715372202,5.20179388778037,4.91471890617687,5.85997048091752,5.22247716438743,5.58227372008066,4.56637688727451
"K01011",4.08327741262141,3.48408359358466,4.11043691322429,4.84148040470955,4.74227473687128,4.66367253677779,4.80494789088028,4.52692005057997
"K05293",5.0142413626047,4.28396279612654,4.11043691322429,4.59283563988813,3.73163289373749,4.50427026519725,5.06201619328921,4.96322618755813
"K11835",7.61425904191921,7.35583589362086,8.16829795284196,8.64470772343231,8.69308662286045,8.43314319830981,7.93064717027799,8.06199721398433
"K03953",6.55008054213383,6.21471643788314,5.32959157579315,5.92287443547905,5.41235686582768,5.40520362042023,6.18448671810312,6.31668638672689
"K08825",6.03768837559332,5.73223016180095,5.1330731949057,4.76386082981924,4.92305724446273,5.3168937625869,5.21929608165223,4.64171030883717
"K06955",4.87030991282583,5.3764804964977,4.11043691322429,4.39438951853489,4.27677957492111,4.61277633118604,5.18927432531447,5.19769157094031
"K13754",6.45647430273975,6.05767894391218,5.06064982280389,5.43844528215566,5.35237122914404,5.5915959947935,5.21929608165223,5.24467522425656
"K07390",5.24344989386629,5.19601825587557,4.62299004036672,3.84913674762801,4.12466798416602,4.61277633118604,4.48330038449561,4.60461291266766
"K00275",3.86633314943534,4.01611222604498,3.93487807779479,3.6492062402105,4.12466798416602,2.71827869300912,4.18676524857046,4.03627731085445
"K06641",4.08327741262141,4.62617861753033,5.1330731949057,5.23022281180215,5.28963753383967,5.5915959947935,4.80494789088028,4.71277588382683
"K00262",7.51755583438983,6.87275171220898,6.472255833253,6.20080628935062,6.38675919861841,6.47044891017446,6.06036678345182,6.18178543691232
"K02365",6.47250787452177,6.46925661735984,6.3887552341669,6.3345175913564,6.55275817836876,6.41594315671095,5.7127439422008,5.22138693728032
"K00036",6.66605111077176,6.6307148431165,7.24662908451811,7.56068075446948,7.19451477470442,7.28444967012795,6.27093327257723,6.40000030081828
"K03932",7.40558951565428,7.46852115351933,6.93086295498532,6.78959391438999,7.59919092935121,7.37260489262415,6.41694199950089,6.43989898368453
"K04534",6.70722517612465,6.69848000531648,7.42417910544073,7.74383401750714,7.24373676059428,7.37971291492407,6.54937571903108,6.49772934466166
"K01965",5.64006872095448,5.44248933054265,5.1330731949057,4.91471890617687,4.41098717140293,4.25262517591023,5.06201619328921,4.81245137095118
"K02321",4.52292420744762,4.01611222604498,5.20179388778037,4.76386082981924,4.41098717140293,5.04880502283018,4.92132651256519,3.90483067108606
"K01381",5.10218246197558,4.94179915937937,4.7232072855528,5.38928149449575,5.62919348577916,5.54085260602004,4.53465191776606,4.35484250860504
"K12877",5.29975707608156,4.68448833239034,4.39437897551672,4.39438951853489,4.64134179111593,4.3851404501789,3.67028093359806,4.09620710999739
"K03218",3.39258178995175,3.26292427686269,4.11043691322429,3.6492062402105,3.44203611551416,4.50427026519725,3.87432977730989,4.40023869461221
"K14358",4.3040145905366,3.78928668096208,3.72101777063876,2.71827869300912,3.73163289373749,3.82755781422924,3.87432977730989,4.15295760113126
"K03113",4.55583560242773,5.15685868890756,5.60505729772566,5.7015653563257,5.81675601694817,6.12403944639299,5.51214142681519,5.41791497840622
"K15015",4.70847128408403,4.20171422164154,5.3892668160583,5.23022281180215,5.52501539798705,5.51476721480428,4.76371076313647,4.81245137095118
"K14407",3.39258178995175,4.20171422164154,3.72101777063876,4.59283563988813,3.44203611551416,4.25262517591023,4.58394069275951,4.09620710999739
"K12340",3.10993723233681,3.65091956100718,4.26125715635484,3.38215086031603,3.44203611551416,3.43001872679015,4.42967754596581,4.03627731085445
"K09550",5.20457224742377,5.40988093902417,4.7232072855528,4.91471890617687,3.9475271791568,4.75970050503897,4.31458836877884,4.52692005057997
"K03680",3.66358926753772,4.11290802815795,4.39437897551672,4.28124800268776,4.12466798416602,3.43001872679015,4.84490855553366,4.64171030883717
"K03512",3.98060147914019,3.90927887057034,2.71827869300912,3.6492062402105,3.44203611551416,4.25262517591023,3.96178137522907,3.56877656530315
"K10981",3.98060147914019,3.90927887057034,2.71827869300912,3.6492062402105,3.44203611551416,4.25262517591023,3.96178137522907,3.56877656530315
"K14404",4.70847128408403,4.11290802815795,4.7232072855528,4.98408240335332,5.35237122914404,5.01119480599624,5.69182893531873,5.07253575899874
"K03023",3.98060147914019,4.20171422164154,5.32959157579315,5.17278358099599,4.83581398021254,4.84903075031546,5.02821814841379,4.99140925824675
"K08059",5.48840887726077,4.50067051101057,5.32959157579315,5.48591489642736,5.41235686582768,5.98055939880079,4.88367637888146,4.84403314998276
"K13800",5.72371684459565,5.80858775252077,5.65413812783622,5.17278358099599,5.35237122914404,5.84181242311294,6.37858268737176,6.56236415192123
"K13237",4.38155450897215,4.43273137785463,4.51402974045441,3.84913674762801,3.44203611551416,4.50427026519725,4.84490855553366,4.74686984378003
"K10747",4.17690379766909,4.56501783167434,5.55418092105477,4.28124800268776,5.00486158705182,5.12098781799082,4.84490855553366,4.44396251869936
"K06225",6.75381083367832,6.3893600064767,5.74740520987062,5.77927896244887,6.5786407318296,6.10687999718636,5.53591524562846,5.58983368355032
"K11101",6.75381083367832,6.3893600064767,5.74740520987062,5.77927896244887,6.5786407318296,6.10687999718636,5.53591524562846,5.58983368355032
"K15028",3.2704927687288,3.26292427686269,4.39437897551672,4.01379929287045,3.9475271791568,4.10252563801767,4.31458836877884,4.44396251869936
"K17430",3.2704927687288,3.26292427686269,4.39437897551672,4.01379929287045,3.9475271791568,4.10252563801767,4.31458836877884,4.44396251869936
"K12175",5.05893624697712,4.94179915937937,4.11043691322429,4.01379929287045,4.27677957492111,4.1801201593817,5.06201619328921,4.96322618755813
"K03029",7.01087720697583,6.93018958929835,6.41713556318308,6.8968430959726,6.44426515844201,6.63446121819014,6.02755909660392,5.67687663704832
"K17506",4.94424187530513,4.9876833903964,4.90278116357978,5.66102614912064,5.00486158705182,5.22247716438743,6.02755909660392,5.93787540306441
"K10277",4.87030991282583,4.89425725442935,5.26719254439961,5.66102614912064,6.19883690054606,5.61628918567909,4.99353869636282,5.07253575899874
"K06179",3.10993723233681,4.01611222604498,4.51402974045441,4.15567892709546,4.5315696938922,4.1801201593817,4.53465191776606,4.20691093745454
"K00859",5.76373561319602,5.44248933054265,4.62299004036672,4.84148040470955,5.00486158705182,5.56645616145166,4.42967754596581,5.12400444432601
"K01887",7.20510708126797,7.88275246917699,7.88478093595235,8.67506760196364,8.58918650093596,7.91280406530546,7.78751384589989,8.10274330390075
"K06674",7.41388262319637,7.42130413303125,6.95035163730732,6.77091185197529,6.81456563203894,6.71555373179921,6.9825672612457,5.93787540306441
"K17675",3.92512169743489,4.56501783167434,5.20179388778037,5.28532840130655,5.15476313615636,5.28614326943515,4.88367637888146,4.81245137095118
"K11252",6.51955532999072,6.80064332382554,6.93086295498532,6.28253195543885,6.77038914196732,5.96155526208269,6.19926481828835,5.57175206954452
"K11426",7.22881447391789,6.90748976091962,6.20545522050188,6.02171216337924,6.02067259924439,6.20685358757321,6.2426981724391,5.93787540306441
"K12900",6.21070747602632,5.62346742852524,5.32959157579315,4.68123855852436,5.46983514142854,6.03608391610902,5.67059595929433,5.41791497840622
"K18270",5.94831703431843,5.92729037630677,5.1330731949057,5.23022281180215,4.74227473687128,4.84903075031546,5.55928807946715,5.67687663704832
"K08150",5.08073412994042,4.84492175494925,3.72101777063876,4.39438951853489,4.64134179111593,4.93261224610546,4.80494789088028,5.17357374613766
"K01537",7.2976769507795,7.03859469073864,6.10409935407052,6.43312007440288,6.72480657184755,6.31523516881512,7.10467129442486,7.30070329216816
"K02144",6.8851134651532,6.78826442143576,6.64996719635733,6.43312007440288,5.85997048091752,6.14099361656381,5.83206815059862,5.71022749920649
"K20407",4.70847128408403,4.79363794333221,3.93487807779479,4.49765623422506,4.41098717140293,4.89148930010002,4.99353869636282,5.51604896581468
"K18327",5.61103257304267,5.80858775252077,6.03226253425263,6.67366039380982,6.99806523201599,6.44345638585296,6.09243095399967,5.99283759131077
"K11324",4.0332049915776,4.50067051101057,4.81610947763809,5.48591489642736,5.08191133869069,4.61277633118604,5.2486672232368,5.04603916421167
"K10742",5.0142413626047,4.62617861753033,5.55418092105477,5.11279067092663,5.57808098237675,5.4334214635612,5.21929608165223,4.25837820371573
"K02116",3.73643374659545,4.11290802815795,4.7232072855528,4.76386082981924,4.74227473687128,3.58571983713356,4.042224925691,4.30761676574158
"K20404",5.48840887726077,5.53593105830571,5.91715880801938,5.74096146457995,6.60406284364462,6.7042466738475,6.22836744223439,5.82106754575172
"K07739",3.73643374659545,4.11290802815795,4.98406919284981,4.49765623422506,4.64134179111593,4.80513807092394,4.84490855553366,5.09851719680494
"K11490",5.94831703431843,5.99398897026091,5.26719254439961,5.48591489642736,5.08191133869069,4.89148930010002,5.4127319139279,4.71277588382683
"K11308",4.64962684548481,5.34224662459823,5.44645633865747,5.98952912009383,6.09464830949764,5.82082557562346,5.64903487385254,5.82106754575172
"K08516",7.46665286614587,7.3133511577384,6.74240591735117,6.20080628935062,6.38675919861841,6.58597105995765,6.35242380985328,6.49772934466166
"K11839",6.47250787452177,7.13938477609619,7.19859035967843,7.91480818530602,7.54789577638615,6.81348954282769,7.19538992937427,6.74038955521486
"K12812",8.53047976404568,8.19475625930103,8.24901675438355,7.76281746968103,7.35242882486664,7.80613322959222,7.24577906197651,7.50175689803631
"K01809",5.03677637604468,4.84492175494925,5.20179388778037,5.48591489642736,5.67849613636443,5.34696728480051,4.48330038449561,4.40023869461221
"K21543",4.61914034172326,4.20171422164154,3.43430908694628,4.76386082981924,4.5315696938922,4.25262517591023,3.67028093359806,4.30761676574158
"K02266",7.00539359034575,6.87275171220898,5.9565791457952,6.20080628935062,5.7261165432672,5.99931109616656,6.62767602458042,6.23955802346834
"K21777",6.61646729999434,6.48471260982302,5.87660364295086,6.11408720040514,5.77216893732489,5.66439925619442,6.45429619495706,5.31223884086634
"K14206",6.40726295402862,7.07976348993228,6.95035163730732,7.38795335858936,6.74777922981658,6.69284957674816,6.15446066178115,6.05866264572303
"K20029",7.62143543970704,7.45295370629964,6.69693277483426,6.67366039380982,6.44426515844201,7.0370366084298,6.57218837869775,6.42008920487674
"K04445",10.6739856134925,9.9769660182402,9.71210953835779,9.20880771121102,9.83425501582753,10.3953507512735,9.87437153049161,10.32216985273
"K15424",5.7371839664716,5.8572775535693,4.98406919284981,4.91471890617687,5.08191133869069,5.40520362042023,6.19926481828835,5.58983368355032
"K01768",4.26320779470436,3.65091956100718,4.81610947763809,4.39438951853489,4.12466798416602,5.18948770857796,4.53465191776606,4.44396251869936
"K05389",4.34342782024184,4.74022845326971,4.26125715635484,4.01379929287045,3.9475271791568,4.10252563801767,5.09497957081484,5.04603916421167
"K12180",5.31802081584819,4.74022845326971,4.90278116357978,4.76386082981924,3.73163289373749,4.3851404501789,4.76371076313647,4.56637688727451
"K09595",6.20109374132028,6.05767894391218,5.32959157579315,4.98408240335332,5.22387685978058,5.54085260602004,5.88812984392437,6.09673575748187
"K02213",4.87030991282583,4.79363794333221,5.32959157579315,5.61927320720947,5.7261165432672,5.48818075218552,5.12715120520277,4.40023869461221
"K14964",5.64006872095448,5.56572715372202,6.10409935407052,5.57622891738065,5.00486158705182,6.01781710811656,6.15446066178115,6.45943737336705
"K15258",4.41848872168608,4.01611222604498,4.39437897551672,4.28124800268776,3.44203611551416,3.22407973613999,4.37353778282438,4.03627731085445
"K03408",3.49460312759357,4.36070293789562,4.81610947763809,3.6492062402105,3.9475271791568,3.71512116794061,3.54636247417706,4.09620710999739
"K06911",6.51182097653944,6.82508481240787,6.10409935407052,6.3345175913564,5.52501539798705,5.9422916438115,5.51214142681519,6.03269926320104
"K13998",4.08327741262141,4.62617861753033,5.1330731949057,4.76386082981924,4.12466798416602,4.66367253677779,4.76371076313647,3.75276568910618
"K14403",5.22415040456407,5.47434393125467,6.13869582957069,6.47997651799503,5.7261165432672,6.45701648762492,6.07648965645006,6.20517726933708
"K14402",6.86707653770982,7.04899809575982,7.73583084460482,8.09033922711735,7.75430003841799,7.86805168862935,7.18804504650294,7.09828163596519
"K19329",4.64962684548481,4.01611222604498,4.11043691322429,4.15567892709546,4.5315696938922,4.61277633118604,3.7780757464386,3.32396004887419
"K08735",3.2704927687288,3.48408359358466,4.39437897551672,4.49765623422506,4.27677957492111,4.32077430308287,3.87432977730989,4.25837820371573
"K07456",5.65436293562874,6.05767894391218,6.13869582957069,6.52534327289445,7.16073771111384,6.56109482230938,6.67056615607569,6.28414219071121
"K20360",5.47228833644154,5.19601825587557,5.70154973307548,5.66102614912064,4.64134179111593,6.10687999718636,5.15857062500568,5.07253575899874
"K00605",5.77682505127877,6.03676615659387,5.26719254439961,5.04998940584271,5.62919348577916,5.25468289908852,6.16955311999507,6.23955802346834
"K12392",7.7481267425287,7.54392786705553,7.43803112956479,7.58222047867414,7.22751603523119,7.65624130109321,6.50262737994067,6.74038955521486
"K10357",9.27535489107094,8.89264817362636,8.83447299018676,8.93547670069583,8.95152559977315,8.77214512088547,8.3736402806072,7.78987677050019
"K05016",6.64501103777925,6.17705709564895,5.1330731949057,5.85290949347403,5.57808098237675,5.68784580086793,6.15446066178115,5.88068320584122
"K06694",4.87030991282583,3.48408359358466,4.51402974045441,4.49765623422506,4.41098717140293,4.93261224610546,4.76371076313647,4.48615005456083
"K01027",4.0332049915776,4.74022845326971,4.98406919284981,5.43844528215566,5.41235686582768,4.66367253677779,5.09497957081484,4.96322618755813
"K14684",6.06979739846689,6.05767894391218,5.26719254439961,5.38928149449575,5.15476313615636,4.89148930010002,5.43826410363232,5.99283759131077
"K02220",6.73403087272003,6.75047258748626,6.44496194763102,5.95659543174134,6.55275817836876,6.93445563488987,6.06036678345182,5.64270929319157
"K03456",7.98625384461538,7.92283210963748,8.00123608747219,7.90629801283512,7.481093678709,8.04375702948621,7.12789370647755,6.87713237424941
"K17605",4.81858741011192,4.74022845326971,4.26125715635484,3.6492062402105,3.73163289373749,3.71512116794061,4.1169137399137,4.09620710999739
"K00797",6.70722517612465,6.6307148431165,5.83484466847325,5.48591489642736,5.77216893732489,5.5915959947935,5.88812984392437,6.07146780702633
"K19619",5.47228833644154,5.30713446540515,4.81610947763809,4.68123855852436,4.64134179111593,4.66367253677779,5.60488523744744,5.67687663704832
"K15362",5.24344989386629,4.9876833903964,4.39437897551672,4.39438951853489,5.41235686582768,5.28614326943515,5.06201619328921,4.30761676574158
"K02149",6.34761632446277,6.32205232703914,5.91715880801938,6.14358667854749,6.5786407318296,6.58597105995765,5.7536582618119,5.26757094784777
"K15356",4.3040145905366,4.28396279612654,3.93487807779479,4.15567892709546,5.08191133869069,4.1801201593817,4.25247561619039,3.45743269575774
"K01689",8.27710588345159,7.9452438481245,7.91478910834242,7.47114539276021,7.59919092935121,7.40779883713298,8.36065366622019,8.65550940053323
"K00953",4.99131727565129,5.19601825587557,4.11043691322429,4.59283563988813,4.64134179111593,4.1801201593817,5.02821814841379,5.31223884086634
"K20069",5.10218246197558,5.73223016180095,4.39437897551672,4.76386082981924,4.83581398021254,4.80513807092394,4.25247561619039,4.87486512471125
"K14292",4.89542052293006,5.03203011628222,5.70154973307548,5.74096146457995,5.28963753383967,6.28510275242709,5.7536582618119,5.64270929319157
"K06959",4.73690050741612,4.62617861753033,4.11043691322429,4.49765623422506,5.08191133869069,4.80513807092394,5.27741687188055,5.51604896581468
"K08496",3.80368117001131,4.62617861753033,3.43430908694628,3.6492062402105,3.44203611551416,3.58571983713356,4.18676524857046,4.35484250860504
"K21396",6.37348553147192,6.17705709564895,5.7918062527338,6.28253195543885,6.74777922981658,6.03608391610902,5.33315837376353,5.64270929319157
"K13822",4.61914034172326,4.01611222604498,4.26125715635484,4.68123855852436,4.27677957492111,4.3851404501789,3.39743740340466,3.66586809343641
"K13827",4.61914034172326,4.01611222604498,4.26125715635484,4.68123855852436,4.27677957492111,4.3851404501789,3.39743740340466,3.66586809343641
"K11585",3.58371119483364,3.26292427686269,4.11043691322429,3.6492062402105,3.73163289373749,4.55971554908469,4.25247561619039,4.35484250860504
"K11586",3.58371119483364,3.26292427686269,4.11043691322429,3.6492062402105,3.73163289373749,4.55971554908469,4.25247561619039,4.35484250860504
"K11587",3.58371119483364,3.26292427686269,4.11043691322429,3.6492062402105,3.73163289373749,4.55971554908469,4.25247561619039,4.35484250860504
"K09577",6.55008054213383,6.43783307186762,7.36739718578021,7.21939376270212,7.21111013781355,7.35828257716112,6.61674945488155,6.30592082234411
"K12879",6.2202565651226,6.26939701392539,7.09740804833728,7.3254392237789,6.93946920920064,6.98199422910236,7.40624969409739,7.12291220667096
"K03517",5.59628410745781,5.92729037630677,6.64996719635733,6.08396045678947,6.38675919861841,5.9422916438115,6.87680390572838,6.65837162428721
"K00981",6.46451361117023,6.28716623169232,5.50136723763528,5.77927896244887,5.81675601694817,5.18948770857796,5.4127319139279,5.4381082627128
"K10405",6.57255386478845,6.23317808538206,5.60505729772566,5.66102614912064,5.41235686582768,5.96155526208269,5.90633139613517,5.19769157094031
"K10144",7.69470355294274,7.97277695238893,8.13470056134803,7.74383401750714,7.42532497622718,8.39861039552586,7.40624969409739,7.00858690532933
"K03868",5.76373561319602,5.83314359701558,4.7232072855528,5.04998940584271,5.08191133869069,5.25468289908852,4.67702155983799,4.81245137095118
"K01354",6.40726295402862,6.26939701392539,5.87660364295086,5.66102614912064,5.57808098237675,5.4334214635612,5.06201619328921,5.4969721109162
"K14005",6.77332129657889,6.72471232145941,5.50136723763528,6.52534327289445,5.85997048091752,5.98055939880079,6.13920586925589,6.05866264572303
"K14575",4.89542052293006,4.74022845326971,4.90278116357978,5.57622891738065,5.46983514142854,5.99931109616656,5.55928807946715,5.6253063238028
"K11927",5.86518356096988,6.07828710713531,5.7918062527338,4.84148040470955,5.57808098237675,4.93261224610546,5.79341105210812,5.60768307045787
"K21768",5.28124552645505,4.36070293789562,4.11043691322429,4.28124800268776,4.41098717140293,4.89148930010002,4.99353869636282,5.14901714786614
"K04617",5.93673696685373,5.23407588723382,4.81610947763809,5.33829195577099,5.15476313615636,6.0719245708939,5.02821814841379,5.07253575899874
"K07055",4.99131727565129,5.03203011628222,5.55418092105477,5.7015653563257,6.02067259924439,5.51476721480428,4.957926792256,4.74686984378003
"K09377",5.53567270986383,5.56572715372202,5.06064982280389,5.48591489642736,4.74227473687128,5.08538307223217,4.58394069275951,4.44396251869936
"K10635",4.0332049915776,3.78928668096208,5.06064982280389,4.15567892709546,3.9475271791568,4.61277633118604,3.87432977730989,4.52692005057997
"K15109",8.01377244288114,7.93967351567561,7.45175104104604,7.07478489866349,6.97879789807421,6.94409021447664,6.93944286468511,7.18854621964769
"K19801",8.09588577997185,8.40333935725048,8.3766460114351,9.2730614413585,8.83344760005123,8.92795291918473,8.10044106788573,8.14836957319162
"K07199",6.18166873515634,6.46925661735984,5.3892668160583,5.53180770986305,5.15476313615636,5.68784580086793,5.88812984392437,5.41791497840622
"K15502",6.52724801591205,6.51513136929846,5.91715880801938,6.84422144490946,7.43947113792459,6.9913158143155,6.68109073061861,6.86256734964491
"K14286",5.33604362536422,5.11652712316249,3.93487807779479,4.76386082981924,5.08191133869069,4.7125928257059,5.15857062500568,5.07253575899874
"K08894",5.77682505127877,5.30713446540515,5.3892668160583,4.68123855852436,5.08191133869069,5.15567297370466,5.81287267331652,5.99283759131077
"K08895",5.77682505127877,5.30713446540515,5.3892668160583,4.68123855852436,5.08191133869069,5.15567297370466,5.81287267331652,5.99283759131077
"K01092",4.76471057777504,4.68448833239034,3.93487807779479,4.28124800268776,5.22387685978058,4.10252563801767,4.80494789088028,4.90498514764189
"K01771",6.84266875443361,6.76318099052229,6.0686367059627,5.74096146457995,6.41580210905176,5.7559134804449,5.90633139613517,6.47871178948227
"K01966",6.11150682585029,5.6789078970455,4.81610947763809,5.04998940584271,5.22387685978058,5.01119480599624,4.88367637888146,5.22138693728032
