"","ko_id","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"327","K22156",3.80799564389737,4.02978937219698,3.3242427715984,5.16525708966742,5.29921698680304,5.43648488299629,5.2434977484945,5.05901562367179,5.09074676678863
"328","K11816",7.30450600621928,7.3174609012456,5.72241312259111,7.17422687436218,6.88960720707616,6.77524579506088,8.12584653070759,7.80998783631184,8.27420470000676
"329","K02921",8.79748782994568,8.5566497714355,8.32263948460731,8.15292944141173,8.42511709346795,8.4634784715687,7.04460940077319,6.91536252793385,6.8686627503058
"330","K20241",8.79748782994568,8.5566497714355,8.32263948460731,8.15292944141173,8.42511709346795,8.4634784715687,7.04460940077319,6.91536252793385,6.8686627503058
"331","K08741",5.86024154853631,5.66199632517561,5.34612319466355,6.86644233730402,6.85154456644936,6.84883666437119,7.42194169659658,7.31262394209315,7.2589689668716
"332","K12608",5.83082940829706,5.66199632517561,3.3242427715984,5.6749634041483,5.72019105165004,5.63997967310422,5.09507934526149,5.39644990133891,5.23012938889262
"333","K18038",5.77001731230328,5.4244908864747,3.3242427715984,5.75253440767309,5.29921698680304,5.67383430021877,5.55261409480465,5.71597491302402,5.60786542134588
"334","K13123",5.70633279187264,5.5874848605247,7.8302780626183,5.1133609655387,5.6823710663224,5.62272402480467,5.52481524775851,5.83922284974358,5.64026213699006
"335","K02957",10.6763197479628,10.3510782305043,9.6745955584834,9.72489480413814,9.84355324867706,9.64305125712106,8.78430550042512,8.47568522237149,8.55258506578419
"336","K13172",5.88903076137137,5.61278943248959,4.80762406048475,5.65194868154413,5.7569744302323,5.73907586666994,7.23750682814719,7.07023762373161,6.52685840361104
"337","K20407",5.41583837418738,5.33461736687748,3.3242427715984,5.00239799353347,4.77100108563031,4.57129099560329,5.46738350796181,5.58024134100163,5.95297902847706
"338","K13924",6.42512643721457,6.40646554369877,5.72241312259111,5.7198373267133,5.65655024464706,5.67383430021877,7.45754808592732,7.28763413735597,7.32760668821657
"339","K02714",7.82321021885614,7.33217816665779,5.34612319466355,7.23155119866589,7.32933818012776,7.14555219492327,6.40285634414645,6.42510591804017,6.14244735462138
"340","K00116",4.65160600827139,4.02978937219698,6.01576111355785,3.72477274110372,3.6253254056954,4.00541957806905,4.67199477189587,4.70971143979871,5.23012938889262
"341","K22382",5.91722424767299,5.61278943248959,3.3242427715984,5.43824043918518,5.47520986196188,5.63997967310422,5.49641474365589,5.6899106304759,5.18539388595069
"342","K03306",5.77001731230328,6.0018302047843,7.19432305481229,6.15911213123196,6.25763452613768,6.14843651939109,4.92591580602016,5.25756047489144,4.68270524401463
"343","K21914",4.38683984547031,4.7490243359204,3.3242427715984,5.35359478239972,5.57593778751546,5.39582135894864,5.70816124228775,5.49157614021589,5.394704784104
"344","K06096",5.63947018941532,5.48111019125965,3.3242427715984,5.49174427810813,5.36603663386524,5.35383210556289,5.46738350796181,5.88554329746255,5.81971515807152
"345","K00729",5.41583837418738,5.48111019125965,3.3242427715984,5.50478412859082,5.42954466007217,5.37499838794382,5.86940288240794,5.74154244835015,5.70278393367042
"346","K05643",6.38588842451626,6.43428628354227,4.80762406048475,6.89518396048643,6.61196810503737,6.63231725218663,7.28589099147451,7.21877852588031,7.26897825327821
"347","K09577",7.00424795639706,7.23369363714873,8.91300289887961,6.78682865115046,6.99306198153651,7.15136391368657,6.529869565457,6.59900737359373,6.28931681945742
"348","K02209",7.75638092561543,8.08838152024909,7.59127637620275,9.22477394012012,9.22770594982647,9.14843828813722,9.55112102313574,9.32959796273662,9.29042690161019
"349","K19893",4.65160600827139,4.52365808857465,6.80187996651942,5.3824329067883,5.19185870400276,4.43660924930903,5.43769014609594,5.58024134100163,6.00284630344524
"350","K12883",6.05008918994892,5.53537370613507,3.3242427715984,5.49174427810813,5.31625342345007,5.56956778499669,5.37617821874344,5.2937313736269,5.13898286959012
"351","K02901",9.37839936869062,9.51210870078859,9.45461743006972,9.55048446416093,9.75347695517897,9.65531404675501,8.02048682206875,8.13283124828881,7.9964204871421
"352","K05288",9.37839936869062,9.51210870078859,9.45461743006972,9.55048446416093,9.75347695517897,9.65531404675501,8.02048682206875,8.13283124828881,7.9964204871421
"353","K03245",7.56996764094191,7.57410638863293,8.98059135634524,6.98700130891156,7.26068993185176,7.34625248806208,6.60859722877859,6.75381919829325,6.44018710023623
"354","K02964",11.2276429464457,11.0514346824796,11.4053496458322,10.5833511599111,10.7353034610084,10.6177439915599,9.67840968838384,9.45415060630635,9.45447258216738
"355","K15263",4.86231462576716,5.23792291183875,4.80762406048475,5.69758833107678,5.94840506373507,5.86078203827945,4.33539211131374,4.06765346575738,3.98281658935965
"356","K02995",11.7402534320865,11.5788803344749,12.1405232250416,10.8372694742102,11.094285974629,11.1722710439579,10.2210394819932,10.0880849220727,10.0563383773718
"357","K02993",10.1586612873033,10.277238623182,10.9375794638736,10.0343141465208,10.2063813708085,9.95140494621004,8.93296434982226,8.89388030549787,8.7470690470297
"358","K12037",4.7264609982884,4.93550965815532,6.94504651453381,4.46572363696243,4.6283180375815,4.86268808243111,5.17151619080938,4.87262771604181,4.53151234425184
"359","K02927",10.339152990013,10.3698507188406,10.7947315354611,9.73084419179956,9.90414379246417,10.0652950429633,8.95300295712426,8.69675103123972,8.81670461699865
"360","K11135",5.88903076137137,5.79961074349922,6.80187996651942,6.00705173792065,6.37826087549975,6.59849476332384,5.09507934526149,4.76672716691189,4.81497110203892
"361","K02976",8.33133255817434,8.07098279839676,6.64263648672879,7.47549619381578,7.50709335541097,7.62999894775002,6.43208996120194,6.42510591804017,6.38549676681326
"362","K18739",8.33133255817434,8.07098279839676,6.64263648672879,7.47549619381578,7.50709335541097,7.62999894775002,6.43208996120194,6.42510591804017,6.38549676681326
"363","K00859",5.60473693184445,5.39522548967623,3.3242427715984,5.47857296357273,5.47520986196188,5.1948742351299,5.8252615636946,5.74154244835015,5.394704784104
"364","K20888",5.67331985018982,5.5874848605247,3.3242427715984,5.69758833107678,5.39818186698777,5.33230974241856,5.31157013873829,5.79126513554564,5.43274022072676
"365","K17081",9.06588378640623,8.86477107385012,9.73453936183088,8.32726049119034,8.57850095127793,8.40895977734698,7.74930403682063,7.4615044801451,7.53243995489186
"366","K10733",5.2419298506137,5.20396589571386,3.3242427715984,5.30907971458575,5.88387462853406,5.37499838794382,5.73241004108535,5.66332850305892,5.27331990903633
"367","K14274",5.67331985018982,5.45310892398052,3.3242427715984,5.46526725885194,5.05357474864559,5.41631306444608,5.27799274325843,5.74154244835015,4.60989129688241
"368","K00432",5.60473693184445,5.50852301898711,3.3242427715984,5.47857296357273,5.70770262873328,5.81641521733941,5.31157013873829,5.2937313736269,5.13898286959012
"369","K06573",4.65160600827139,4.7490243359204,3.3242427715984,5.66350566542928,5.76901550529342,5.56956778499669,4.8795212976921,4.92208466703686,4.53151234425184
"370","K13575",4.65160600827139,4.7490243359204,3.3242427715984,5.66350566542928,5.76901550529342,5.56956778499669,4.8795212976921,4.92208466703686,4.53151234425184
"371","K13857",4.65160600827139,4.7490243359204,3.3242427715984,5.66350566542928,5.76901550529342,5.56956778499669,4.8795212976921,4.92208466703686,4.53151234425184
"372","K13858",4.65160600827139,4.7490243359204,3.3242427715984,5.66350566542928,5.76901550529342,5.56956778499669,4.8795212976921,4.92208466703686,4.53151234425184
"373","K13859",4.65160600827139,4.7490243359204,3.3242427715984,5.66350566542928,5.76901550529342,5.56956778499669,4.8795212976921,4.92208466703686,4.53151234425184
"374","K13860",4.65160600827139,4.7490243359204,3.3242427715984,5.66350566542928,5.76901550529342,5.56956778499669,4.8795212976921,4.92208466703686,4.53151234425184
"375","K13861",4.65160600827139,4.7490243359204,3.3242427715984,5.66350566542928,5.76901550529342,5.56956778499669,4.8795212976921,4.92208466703686,4.53151234425184
"376","K18816",4.27878105553181,4.38846189158423,6.64263648672879,4.36465938589194,4.46268026499597,4.48361586106089,4.8795212976921,4.44409991670237,5.13898286959012
"377","K15559",5.60473693184445,5.36527962564404,3.3242427715984,5.59260785829491,5.58971818739079,5.87525468558198,5.34428264149181,5.18193065954307,5.18539388595069
"378","K06927",9.16922963790902,9.22250123380116,10.4815113539602,8.64284777475481,8.78745460220296,8.89449941832222,8.2846106951282,7.98044999098762,8.18743408459505
"379","K10997",4.7264609982884,4.79862774081995,6.64263648672879,5.85613409749115,5.8161337168379,5.99903432012478,6.47483031041738,6.59900737359373,6.60850570178495
"380","K19720",4.98362629595967,5.09611996401737,3.3242427715984,5.24718630497534,5.24668573871514,5.12002500029539,5.8252615636946,5.81545627881317,5.57465723832014
"381","K17642",5.33184902189184,5.68593485488425,3.3242427715984,5.76325921149528,5.5620120987221,5.37499838794382,4.7276772892469,5.32889746381604,5.09074676678863
"382","K00953",5.53240994740666,5.05794605071725,3.3242427715984,5.45182413187457,5.63021944849611,5.17042582043693,5.40730067588451,5.71597491302402,5.70278393367042
"383","K13115",5.77001731230328,5.5874848605247,3.3242427715984,5.1820807288462,5.42954466007217,5.58752477347249,5.17151619080938,5.22031823857717,5.70278393367042
"384","K02349",4.5709792920049,4.69705718471015,5.72241312259111,5.58041422527918,5.64344994231963,5.58752477347249,6.71902927073262,6.58530756725505,6.24891123366784
"385","K10753",5.70633279187264,5.66199632517561,7.50186511556258,7.32577510295168,7.49660672409103,7.453480064474,7.24568536881582,7.28763413735597,6.81483362126059
"386","K20777",5.80076513589024,5.53537370613507,6.01576111355785,5.83603855472771,5.80450722192177,5.73907586666994,7.42913410074813,7.31262394209315,6.95822254221728
"387","K02882",10.7294485969349,10.8214053951606,11.0906657778779,10.357191058143,10.5370079735901,10.5961754961934,9.41511575408662,9.14556204909956,9.23556098557821
"388","K02915",10.1223365001014,9.88331129460885,8.5621756720029,9.41908634793572,9.63612005892304,9.80315852443247,8.44892570968689,8.24926062379806,8.4111304570664
"389","K09188",5.0398781586389,5.33461736687748,3.3242427715984,5.30907971458575,5.21040342949173,5.39582135894864,5.70816124228775,5.66332850305892,5.76251744123399
"390","K03504",6.14786036643681,6.39234556503861,7.07512191097848,7.33277249554602,7.49660672409103,7.61329291094593,8.03937337870823,8.17420819905203,8.20313157776041
"391","K02877",8.8553141579482,8.5566497714355,7.50186511556258,8.52446991103926,8.62246545328115,8.71666959131464,7.07249912697046,7.26220012611202,7.26897825327821
"392","K22454",4.15455128690748,4.69705718471015,4.80762406048475,6.23689295799358,6.14392201816515,5.75490261427697,5.77963405473107,6.07651274907462,5.64026213699006
"393","K14763",4.5709792920049,5.9637106298494,7.40650554543372,6.16708913235828,5.9692556935271,5.69044499413658,5.99384907414917,6.42510591804017,6.26926032967925
"394","K02940",10.9560401563802,10.827238514386,10.9290541171605,10.8482561802674,10.9391828196028,10.949348843947,9.49756605582926,9.47818713906593,9.33143806244196
"395","K01607",4.86231462576716,4.52365808857465,6.80187996651942,4.58570927721809,4.6283180375815,4.33474230345864,4.7276772892469,4.64949643506596,5.04051279905164
"396","K02966",9.90861222105448,9.89693535806047,8.76750405772941,9.82469653427432,9.9476529417585,9.97849670787594,8.44892570968689,8.44972180052705,8.44671950875441
"397","K06238",5.14505595259481,5.63762036181926,7.19432305481229,6.7024815928993,5.9897939134245,6.70558373307499,7.22928124439687,6.89337901287829,6.99494518583258
"398","K01178",4.38683984547031,4.89168102178113,6.64263648672879,4.66716800586238,4.38755197999875,4.21932358860197,4.33539211131374,4.87262771604181,4.75084093293581
"399","K16535",5.19443744453924,4.69705718471015,3.3242427715984,5.50478412859082,5.41395844367116,5.37499838794382,5.49641474365589,5.66332850305892,5.54059239432406
"400","K02973",9.52141085140799,9.34142580116039,9.04515230137407,9.10057663528212,9.19896779803631,9.32771001447811,7.88084365214019,7.80998783631184,7.75492963681331
"401","K03124",9.52141085140799,9.34142580116039,9.04515230137407,9.10057663528212,9.19896779803631,9.32771001447811,7.88084365214019,7.80998783631184,7.75492963681331
"402","K06955",5.67331985018982,5.36527962564404,3.3242427715984,5.55568398217581,5.42954466007217,5.49518582388831,5.52481524775851,5.39644990133891,5.60786542134588
"403","K12602",5.28768852084279,5.23792291183875,3.3242427715984,5.6285294696531,5.49008236856796,5.35383210556289,5.63266132723514,5.71597491302402,5.35551169957325
"404","K02111",5.28768852084279,4.79862774081995,3.3242427715984,4.76684935455368,4.5973067444638,5.04028643714181,5.20802702298758,5.63620597632242,5.84743243782587
"405","K16458",5.33184902189184,5.27098370676268,3.3242427715984,4.90128031807126,5.24668573871514,4.79682443930817,5.73241004108535,5.46063520139358,5.70278393367042
"406","K02865",9.01288191554827,9.35943236289638,9.95212987038924,9.20686018357844,9.45354989306663,9.37172926732468,8.02048682206875,8.00104315041256,8.03202465788985
"407","K22418",9.4806654815413,9.34685141810436,7.59127637620275,9.51874018859848,9.05196506701352,8.93865854254681,9.3617856456528,9.60114784935655,10.3078881075419
"408","K02953",10.7457773358503,10.5230597318243,10.8317913344295,9.90698661319864,10.1886289655098,10.2745083902513,9.26092227695077,9.04267344851262,8.91205131155633
"409","K05749",5.19443744453924,5.13313064265057,3.3242427715984,5.29388823636051,5.50478743568787,5.33230974241856,5.55261409480465,5.8625803212603,5.46969062229577
"410","K18678",5.77001731230328,5.36527962564404,3.3242427715984,5.30907971458575,5.22867616781829,5.17042582043693,5.77963405473107,5.25756047489144,5.43274022072676
"411","K02875",9.85825644656882,9.40348896548291,7.75494500424988,8.95565705059197,9.1329771893946,9.08638309363515,8.12584653070759,7.96480927244469,8.17687316278148
"412","K17279",5.49469846788397,5.73256458305578,3.3242427715984,5.50478412859082,5.5620120987221,5.45634757654023,5.49641474365589,5.18193065954307,5.23012938889262
"413","K05531",6.4820013811683,7.06754629272834,8.91300289887961,7.06906695414436,7.08484050022857,6.83442039880392,6.73078417346504,6.66558204138247,6.63988692563811
"414","K03428",4.98362629595967,5.05794605071725,3.3242427715984,5.66350566542928,5.57593778751546,5.70685201064403,5.2434977484945,5.36311881843599,4.81497110203892
"415","K13416",5.19443744453924,5.16905603921393,3.3242427715984,5.35359478239972,5.36603663386524,5.37499838794382,5.57983827213475,5.66332850305892,5.73298255486148
"416","K13566",9.0160542009035,8.77636972777655,9.25074896452911,8.31674198859219,8.49511642322468,8.51600864630893,7.41471300777193,7.31262394209315,7.42922787792255
"417","K09008",5.49469846788397,5.53537370613507,3.3242427715984,5.1986789119454,5.28194840643893,5.33230974241856,5.57983827213475,5.63620597632242,5.60786542134588
"418","K19882",9.17491719964995,9.21064630473936,7.40650554543372,8.86476622069136,8.09361389451562,7.89814590955497,8.92791086803286,9.01259945006245,9.6425754922212
"419","K11502",4.79646444805843,5.16905603921393,3.3242427715984,5.16525708966742,5.11476543445774,5.04028643714181,5.46738350796181,5.76663300491322,5.73298255486148
"420","K03133",5.2419298506137,4.69705718471015,3.3242427715984,5.02161929781477,4.94407982466233,5.1948742351299,5.17151619080938,3.75659579028965,5.43274022072676
"421","K18482",5.53240994740666,5.36527962564404,3.3242427715984,5.26294672405088,5.42954466007217,5.77054552329325,5.31157013873829,4.70971143979871,4.93320983448922
"422","K06640",5.67331985018982,5.77763030114138,7.8302780626183,6.61856633938119,6.25763452613768,6.60702659953163,7.05396669503455,7.28763413735597,7.28878915738662
"423","K05684",4.92455670815371,4.97774672460432,6.64263648672879,4.96299297906216,4.6283180375815,4.21932358860197,5.37617821874344,5.42894027579166,5.95297902847706
"424","K19477",7.4714584629796,7.40357751543508,5.34612319466355,7.13067754002075,6.8570448806665,6.96581029482398,7.10885717960221,7.23630569180614,7.9964204871421
"425","K02960",9.58044852877042,9.30286389688882,9.73453936183088,8.91790030559616,9.17839570861624,9.2796662829879,8.07641850718908,7.90595895412789,7.90974710931182
"426","K03966",7.2729113888094,6.89943084122405,8.80527878665789,6.79193743355396,6.80105931197265,7.12206590043055,6.77685268214364,6.378049216813,6.44018710023623
"427","K11592",8.00686016550944,8.27846104658476,7.75494500424988,9.31379423984264,9.30465371059664,9.26373435414594,9.67991301853849,9.4560138609918,9.45883383760408
"428","K03723",4.92455670815371,5.33461736687748,3.3242427715984,5.4245129201309,5.11476543445774,5.67383430021877,5.60651288341479,5.55134544723168,5.31508017953496
"429","K03876",3.3242427715984,4.02978937219698,3.3242427715984,4.46572363696243,4.49810955707814,4.76237411985153,5.17151619080938,5.14231501779659,5.04051279905164
"430","K11271",3.3242427715984,4.02978937219698,3.3242427715984,4.46572363696243,4.49810955707814,4.76237411985153,5.17151619080938,5.14231501779659,5.04051279905164
"431","K18726",5.33184902189184,5.79961074349922,3.3242427715984,4.94278360989465,5.01098190387587,5.41631306444608,5.55261409480465,5.25756047489144,5.394704784104
"432","K14563",8.38633050749957,8.30845517986127,8.91300289887961,8.30081873937262,8.28823048016744,8.19584188969548,7.06326300427271,7.07023762373161,6.93320395190539
"433","K12890",5.41583837418738,5.36527962564404,3.3242427715984,5.24718630497534,5.31625342345007,5.56956778499669,5.37617821874344,5.79126513554564,5.23012938889262
"434","K20409",4.79646444805843,4.84611167874814,3.3242427715984,4.52754407110319,3.74927228830759,4.69002874584704,5.20802702298758,5.42894027579166,5.394704784104
"435","K11490",5.45586640299898,5.20396589571386,5.72241312259111,6.37369158987495,6.41626537058722,6.48261276684374,7.20431669409404,7.03055507208524,6.98280918050329
"436","K17878",5.63947018941532,5.30319961753641,3.3242427715984,5.1133609655387,5.153915510256,5.12002500029539,5.49641474365589,5.66332850305892,5.50562154111406
"437","K00860",5.19443744453924,5.23792291183875,3.3242427715984,5.43824043918518,5.33306455069923,5.37499838794382,5.63266132723514,5.74154244835015,5.27331990903633
"438","K03103",5.19443744453924,5.23792291183875,3.3242427715984,5.43824043918518,5.33306455069923,5.37499838794382,5.63266132723514,5.74154244835015,5.27331990903633
"439","K12607",5.37453050621997,5.23792291183875,3.3242427715984,5.32409155987543,5.36603663386524,5.33230974241856,5.75622900728546,5.63620597632242,5.13898286959012
"440","K08017",5.49469846788397,5.5874848605247,3.3242427715984,5.29388823636051,5.153915510256,5.26546625835347,5.40730067588451,5.46063520139358,5.67188889644169
"441","K15428",5.41583837418738,5.23792291183875,3.3242427715984,5.43824043918518,5.74482474546766,5.49518582388831,5.31157013873829,5.36311881843599,5.43274022072676
"442","K08513",6.34552043963727,6.22682497507239,8.32263948460731,6.51701737196644,6.23220618161041,6.08813767283543,5.89094749155622,6.27890897031022,6.34781432470055
"443","K00314",5.2419298506137,4.97774672460432,3.3242427715984,5.02161929781477,5.21040342949173,5.28814169661114,5.65830545443323,5.79126513554564,5.35551169957325
"444","K02943",6.93848947685132,6.60283287981093,4.80762406048475,5.97085396588609,6.07859823701614,6.33584062267379,5.20802702298758,5.25756047489144,5.43274022072676
"445","K15030",7.71003591831892,7.50441833411243,7.07512191097848,7.28305676820258,7.62729405622143,7.51326484409716,5.93304156306061,5.97371545262047,6.38549676681326
"446","K02998",8.18669881182041,8.35230640570354,8.42328251748696,8.20710094112948,8.38596688139634,8.52272131713258,7.08167584586671,6.95833631570405,6.78713416743091
"447","K01251",8.42026630688482,8.59668890311363,8.87798185757425,8.08635098863317,8.05370297421939,7.94558818727042,6.88587885343591,7.09929158171078,7.1109412840668
"448","K02872",9.34347488194273,9.1622271507167,8.87798185757425,9.06542786018126,9.19034161381704,9.07729593740332,7.75503213461799,7.76852861021675,7.62872060967529
"449","K16538",3.80799564389737,4.64243096009029,5.72241312259111,5.27851226519578,5.13449677708903,5.33230974241856,5.953612102482,5.88554329746255,5.95297902847706
"450","K12835",5.33184902189184,5.39522548967623,3.3242427715984,5.32409155987543,5.17303267907314,5.65701443681684,5.46738350796181,5.36311881843599,5.60786542134588
"451","K14816",6.53666612874852,6.72003956646087,8.03513992020436,6.55369865969339,6.97296361849656,7.01131521660377,6.05207742886781,5.93034022650199,5.64026213699006
"452","K03235",12.0953926838607,11.9873220142086,12.2608972436175,10.9562937928177,11.0067425631844,10.883124349556,10.5185447199279,10.4910817749266,10.6138401462029
"453","K19191",5.2419298506137,4.22928983178755,3.3242427715984,4.9828600261429,5.09470975851036,4.83023849443937,5.34428264149181,5.52180118854646,5.50562154111406
"454","K12596",3.3242427715984,4.58478278113559,5.34612319466355,3.3242427715984,4.65842793124551,4.95485606277979,3.74406108049494,4.58560051707588,4.44635669290082
"455","K00627",7.29405178712587,7.15303426635855,6.25733923245012,8.16471049811232,8.17245438396028,8.07614946468035,6.74244238121816,6.69135855960064,6.9205278151423
"456","K17544",4.86231462576716,4.84611167874814,6.94504651453381,4.66716800586238,4.8972513473153,4.92494261992186,4.83116364500625,4.96951636973074,4.68270524401463
"457","K14776",5.45586640299898,5.33461736687748,3.3242427715984,5.4245129201309,5.66952307564754,5.60524123830717,5.01350401626013,5.01510728133458,5.04051279905164
"458","K02958",9.39067021303693,9.1825997608953,8.72871249801962,8.77801154644225,8.90416811675346,8.98150499566288,7.61082771078966,7.52696881378039,7.77609453386235
"459","K11253",8.6743714710402,8.92406062159063,8.76750405772941,9.74266984676197,9.7600488619868,9.84301359529864,10.2707659417928,10.4001478291821,10.5230582497996
"460","K03927",8.42026630688482,8.60577279608732,8.87798185757425,8.08841444136854,8.06082701206387,7.94891776669625,6.90671525417437,7.10884627257831,7.1109412840668
"461","K18668",5.28768852084279,5.73256458305578,3.3242427715984,5.4245129201309,5.44494548936948,5.24237506304418,5.27799274325843,5.2937313736269,5.50562154111406
"462","K00948",5.60473693184445,5.36527962564404,3.3242427715984,5.26294672405088,5.5620120987221,5.41631306444608,5.37617821874344,5.22031823857717,5.50562154111406
"463","K14638",5.60473693184445,5.36527962564404,3.3242427715984,5.26294672405088,5.5620120987221,5.41631306444608,5.37617821874344,5.22031823857717,5.50562154111406
"464","K12867",9.98828035180231,9.57817892547317,7.75494500424988,9.21065004032628,9.37103904477569,9.34168997589082,8.51109147671586,8.4040943481965,8.4814503479216
"465","K02206",6.70495219177868,6.7533896578614,7.07512191097848,8.26479029499867,8.23885090367698,8.03288690468058,8.24449857931759,8.42708875242564,8.17687316278148
"466","K20291",5.49469846788397,5.36527962564404,3.3242427715984,5.16525708966742,4.82321414513275,5.1948742351299,5.43769014609594,5.39644990133891,5.67188889644169
"467","K02938",11.5726974278915,11.4566810699098,11.3425393235028,11.1331503020343,11.2994242675304,11.1543850084348,10.0125603428711,9.95476683796342,9.85765295103001
"468","K02873",9.92219958444137,9.60710156646668,8.6888477824692,8.93975965615358,9.04838928734504,8.9944363484887,7.83832102209733,8.07574359718428,8.09509477436261
"469","K06653",5.41583837418738,5.39522548967623,3.3242427715984,5.33892842801031,5.53371130956514,5.55136310217993,5.37617821874344,5.36311881843599,5.46969062229577
"470","K15407",6.8410041738242,6.91912078576358,4.80762406048475,6.80210016232937,6.74871220471847,6.81251791938203,6.65874516503592,7.06042000332191,7.15482254000628
"471","K15542",7.09149319809669,6.90930987409598,4.80762406048475,6.7557835321896,6.88960720707616,7.11613346933831,6.67100912530648,6.813644260425,6.73005818704988
"472","K14640",6.02452460929904,6.21075659518707,7.59127637620275,6.34598333960552,6.40118691820398,6.30454682638082,5.40730067588451,5.74154244835015,5.13898286959012
"473","K03236",7.59569983226203,7.73205221899298,9.13687655720995,7.50674530192204,7.69913250269703,7.82391103198794,6.86473262495734,6.813644260425,7.0069787079208
"474","K17410",7.59569983226203,7.73205221899298,9.13687655720995,7.50674530192204,7.69913250269703,7.82391103198794,6.86473262495734,6.813644260425,7.0069787079208
"475","K05034",7.4714584629796,7.39659563565312,6.01576111355785,7.67017446000329,6.95257761622332,6.41602418622144,7.79450178628336,7.75645999910761,8.17687316278148
"476","K12580",7.2729113888094,7.41052553425472,9.47818792377937,7.36042500482653,7.55166967063373,7.69097007182246,7.61082771078966,7.40069283363722,7.15482254000628
"477","K17427",5.14505595259481,5.05794605071725,3.3242427715984,5.21505835513696,5.58971818739079,5.77054552329325,5.2434977484945,5.22031823857717,5.31508017953496
"478","K01243",5.2419298506137,5.23792291183875,3.3242427715984,5.54314267303963,5.46016569891325,5.65701443681684,5.37617821874344,5.2937313736269,5.04051279905164
"479","K08775",5.33184902189184,5.01852130763631,3.3242427715984,4.87995501118767,5.13449677708903,5.51418020980596,5.49641474365589,5.39644990133891,5.60786542134588
"480","K02971",6.38588842451626,6.51458928495895,6.80187996651942,6.35296197294361,6.45326785789656,6.57258549745309,5.05498335506267,5.22031823857717,5.13898286959012
"481","K08854",6.38588842451626,6.51458928495895,6.80187996651942,6.35296197294361,6.45326785789656,6.57258549745309,5.05498335506267,5.22031823857717,5.13898286959012
"482","K02880",10.7197564042949,10.7226327014134,10.8317913344295,10.2822041658053,10.5065026382061,10.5183199668582,9.30055516281775,9.20881651409728,9.19168687305645
"483","K08486",5.94484738974925,6.40646554369877,8.097418507011,6.28155715341718,5.93785944569504,5.7230606166781,6.31130894264914,6.44044728127538,6.78713416743091
"484","K07090",5.70633279187264,5.61278943248959,4.80762406048475,5.924219511744,5.5620120987221,5.47591133621941,6.56978242772778,6.82531255373515,6.90773775144949
"485","K15891",6.72072989231893,6.21075659518707,6.94504651453381,6.44065703124705,6.4385836294989,6.68158058267696,5.63266132723514,4.96951636973074,5.23012938889262
"486","K00130",5.41583837418738,5.48111019125965,3.3242427715984,5.13090483502507,5.5620120987221,5.33230974241856,5.27799274325843,5.32889746381604,5.54059239432406
"487","K10624",5.5690688812349,5.20396589571386,3.3242427715984,5.21505835513696,5.07431728635596,5.01248781657806,5.17151619080938,5.42894027579166,5.73298255486148
"488","K02891",9.82247481259479,9.96436663650228,10.446097698372,9.56831518546619,9.80664385185859,9.6984188281387,8.67090042173549,8.42328175617922,8.64355519973719
"489","K00459",6.8410041738242,6.63902579538541,4.80762406048475,7.07743699324191,7.00300584331833,6.86310814941133,6.38800790801537,6.48549140973694,6.95822254221728
"490","K15893",5.41583837418738,5.45310892398052,3.3242427715984,5.09556107367142,5.153915510256,5.24237506304418,5.60651288341479,5.25756047489144,5.57465723832014
"491","K10739",6.28269688802433,6.31952897949405,7.07512191097848,7.7322549056898,7.93205281083794,7.63827960976557,8.11698499062988,7.91683973258446,7.79003320357745
"492","K10741",6.28269688802433,6.31952897949405,7.07512191097848,7.7322549056898,7.93205281083794,7.63827960976557,8.11698499062988,7.91683973258446,7.79003320357745
"493","K13607",4.27878105553181,5.01852130763631,3.3242427715984,4.90128031807126,4.6283180375815,4.48361586106089,5.40730067588451,5.2937313736269,5.60786542134588
"494","K09864",5.09360591977132,5.27098370676268,3.3242427715984,5.16525708966742,5.19185870400276,5.09402430076184,5.80264018609274,5.52180118854646,5.27331990903633
"495","K09872",5.09360591977132,5.27098370676268,3.3242427715984,5.16525708966742,5.19185870400276,5.09402430076184,5.80264018609274,5.52180118854646,5.27331990903633
"496","K02989",9.51917716924151,9.40001354812163,9.77316107947984,9.11985167595312,9.21925049372338,9.12069606231478,8.16075687627196,8.00614569673399,7.92245349743372
"497","K19828",5.49469846788397,5.20396589571386,3.3242427715984,4.9828600261429,5.39818186698777,5.53290320692976,5.09507934526149,5.32889746381604,5.57465723832014
"498","K20359",9.40041225892496,9.19669122591579,8.72871249801962,8.80459061957604,8.93289741910809,9.00725273439739,7.66052260435677,7.58275214976705,7.7969521553433
"499","K10744",4.15455128690748,3.73428029734442,4.80762406048475,5.35359478239972,5.38220973834406,5.26546625835347,5.55261409480465,5.79126513554564,5.54059239432406
"500","K14856",6.21691153316006,6.54037018665707,6.25733923245012,6.35990599235358,6.70661828542073,6.87723777462041,5.46738350796181,4.92208466703686,5.18539388595069
"501","K11804",5.37453050621997,5.39522548967623,3.3242427715984,5.14820093462279,5.39818186698777,5.65701443681684,5.40730067588451,5.36311881843599,5.23012938889262
"502","K19770",7.84481336341797,7.67555981437837,5.72241312259111,7.81439377839692,7.93722486759576,7.84551510003504,7.09985412696874,7.57589670629526,7.28878915738662
