"orfs","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"NODE_604_length_5735_cov_20.304486_g300_i0.p2",5.84758979594656,5.21392379120191,4.97835683779498,4.5629544570584,5.63578880979231
"NODE_5609_length_2844_cov_5.213280_g2889_i0.p2",4.67248458698252,4.40861646006924,3.91873510601007,3.32633959571469,4.07778125073239
"NODE_10451_length_2006_cov_35.306777_g2307_i3.p1",4.91203030349213,3.6755983199735,4.4135878859683,3.79724675736429,3.91909633187956
"NODE_20256_length_1192_cov_41.801609_g11762_i0.p1",5.1809872531962,4.0874147128824,4.15895453725554,4.6433199281878,3.92279397441967
"NODE_12049_length_1839_cov_6.946206_g6571_i0.p1",4.18177011838484,4.07558487088128,5.12277954562706,5.13159897131975,4.87720351551489
"NODE_552_length_5869_cov_93.994651_g256_i2.p1",8.58948109773556,8.02656336959433,7.93274687502288,7.61300563778781,8.87439880791571
"NODE_9148_length_2179_cov_11.506173_g4142_i2.p1",3.71081996370377,4.80460875694225,4.14417140594508,4.97795971375644,4.54359719275691
"NODE_29539_length_658_cov_40.716239_g18684_i0.p1",4.90670487270298,5.12895163681789,5.9672360393404,6.08045331840635,5.41651803698424
"NODE_784_length_5360_cov_16.995839_g385_i1.p1",6.11785445477548,6.38177796255581,5.40165734501143,6.4443562653176,5.40975893345302
"NODE_11235_length_1917_cov_44.969631_g5208_i1.p2",4.89198179315948,4.21100181379676,4.25917103399361,4.27155168458067,5.36868343847002
"NODE_5848_length_2780_cov_55.507573_g2880_i1.p1",6.77692611018767,6.97578332440406,7.48430796857219,7.54463917187589,6.31315879105838
"NODE_23154_length_1022_cov_21.871444_g13663_i0.p1",3.87100493027689,4.41611509439256,5.22108130729548,4.82874018145825,4.33676617038538
"NODE_25154_length_901_cov_8.900966_g12588_i1.p1",3.87956300978059,3.68028982039861,4.04219528669718,4.09957493203184,2.8385128487479
"NODE_3013_length_3660_cov_72.455813_g11_i53.p1",6.5356994284091,7.37426780400203,7.73406649876838,7.45041422201439,7.83627789753686
"NODE_6670_length_2601_cov_14.475870_g3474_i0.p1",5.2620637342741,5.33395486567746,5.07590156185125,5.13029275601707,4.07743238206732
"NODE_1873_length_4267_cov_279.184311_g467_i5.p1",6.89149684456927,7.31774863388723,6.98670593255403,7.2369929901426,6.03067126140333
"NODE_4005_length_3280_cov_20.646710_g2043_i0.p1",5.79143854728992,5.88664508597106,6.77934621932028,6.64971859473822,6.8595556308843
"NODE_16949_length_1420_cov_25.673348_g8683_i1.p1",5.82966029661901,5.69124526331893,4.98855545053855,4.68356634818367,4.8791479781473
"NODE_1988_length_4198_cov_34.854061_g996_i0.p1",6.24883190898024,5.9893047028498,7.07614216338234,7.05690752912971,6.20642338004834
"NODE_9718_length_2097_cov_10.438735_g4719_i1.p1",5.9506422730245,5.44237276886285,5.07475784683162,4.5617555445793,5.41051327740368
"NODE_30317_length_616_cov_5.268877_g19404_i0.p1",4.0156175479492,4.01773784418142,3.61557542984989,4.01767918055196,2.8385128487479
"NODE_13805_length_1676_cov_22.735496_g7662_i0.p1",5.36232564405459,5.64051540911359,6.08741397748285,6.08255048573613,4.87706102820373
"NODE_25390_length_887_cov_87.089681_g15239_i0.p1",4.60439163288094,5.01746462518321,5.73479011984294,5.80849782636996,5.51392838030788
"NODE_5058_length_2975_cov_16.498622_g2448_i1.p2",6.05364983858438,5.9108316925676,5.26593917879864,4.96232771092216,6.09675384256078
"NODE_4246_length_3203_cov_283.782748_g2036_i1.p1",10.0332028246174,8.61281218576534,9.29385687991894,9.41390965696757,9.54340322030028
"NODE_12528_length_1789_cov_54.059441_g6263_i1.p1",5.58470973224936,5.79637459422165,6.31519680988358,6.70299961514679,5.50527803061974
"NODE_6641_length_2607_cov_13.115233_g3456_i0.p1",6.13469575018831,5.84134364469921,5.11976679621092,5.26079593135229,6.26095070958737
"NODE_27111_length_791_cov_18.377437_g6550_i2.p1",3.44409954035713,4.74742118527888,4.04406453973193,4.52030335337911,4.44582781653493
"NODE_11854_length_1854_cov_77.932061_g6456_i0.p1",6.67233711726882,6.91418368871306,7.69890737424283,7.88725681818304,7.22825462856363
"NODE_15349_length_1546_cov_15.078751_g8591_i0.p1",5.3082196887273,4.5835889206617,5.33237171649676,5.35910895399277,6.03125824445403
"NODE_4628_length_3091_cov_23.754473_g2354_i0.p1",7.29924227792137,6.8167769744694,6.12795823679228,6.05883295241244,6.54859303582639
"NODE_1842_length_4288_cov_15.756346_g868_i1.p1",6.17177612688367,5.97411761438567,5.11791588291551,5.69089873707041,5.01484158767971
"NODE_8620_length_2258_cov_52.568421_g4554_i0.p2",4.90980881379573,5.67970124052028,5.04447505686114,5.12078621603929,6.12776106626919
"NODE_13343_length_1717_cov_7.064477_g7377_i0.p1",3.89329702603709,4.35793333201448,4.8181561905749,4.90051224679596,5.19958507229403
"NODE_13473_length_1702_cov_386.168815_g6996_i1.p1",6.96400279855522,7.57620926188694,8.05055103882997,8.2979091992076,7.58891931325503
"NODE_13327_length_1718_cov_4086.441945_g7363_i1.p1",12.3287620467623,12.1153053928526,12.093510799447,11.892425532589,13.1994156139202
"NODE_21972_length_1087_cov_67.143984_g12888_i0.p1",6.74536636673353,6.56251350629871,6.80640649077949,6.57339669594237,5.55168690991988
"NODE_13603_length_1693_cov_17.456173_g7539_i0.p1",5.36238598596639,5.65869514318085,5.67225878847536,5.32694922544708,6.59216972389601
"NODE_16113_length_1484_cov_17.946846_g9067_i0.p1",4.59375220555362,5.13869238083175,5.58009572716397,5.81290093762438,4.80197141115119
"NODE_13137_length_1737_cov_20.138822_g7235_i0.p2",3.4259685044133,3.7822165389217,2.8385128487479,3.92756633592738,2.8385128487479
"NODE_18408_length_1310_cov_28.067906_g10534_i0.p1",6.50365976489041,5.06636130255707,5.74245829967604,5.64466700590388,5.79508863383219
"NODE_24166_length_964_cov_4.053872_g14343_i0.p1",3.69389694261481,4.01343946183478,3.92121868451736,4.09991359806798,2.8385128487479
"NODE_1567_length_4467_cov_23.417843_g433_i2.p1",5.93274060760107,6.6818993178609,6.12657606781811,6.09195106688262,5.25456679043443
"NODE_3698_length_3405_cov_14.373049_g1874_i0.p1",5.03671837600982,4.87305069323128,3.77772280862499,4.31847093300517,4.21390141295203
"NODE_31474_length_559_cov_3.611111_g20517_i0.p1",4.25921853817761,3.78056800508095,3.61605310940058,3.68427951023533,2.8385128487479
"NODE_1150_length_4870_cov_34.870753_g555_i0.p1",2.8385128487479,3.7713716518107,4.24179546772856,3.7974024553052,3.72746386297379
"NODE_3_length_23009_cov_392.641873_g2_i0.p2",7.77122754329078,7.0356226628601,8.30257801730899,7.97488526695305,8.24943883989447
"NODE_20632_length_1167_cov_28.493601_g12009_i0.p1",4.95406412079231,5.22028304841589,6.13746859658161,6.03785690538465,5.67781933809225
"NODE_31032_length_580_cov_157.627219_g17873_i1.p2",6.59511569134589,7.1761701249576,7.02247760381616,6.70144856225718,7.89053171720272
"NODE_22137_length_1077_cov_42.471116_g11992_i2.p1",5.47199345161422,5.38741122626357,4.98462509038524,4.18002899337579,4.94938327658176
"NODE_11323_length_1909_cov_30.688453_g6157_i0.p1",6.95286725973719,6.73023445876527,6.27537348024582,5.91211099645866,7.17288759578566
"NODE_31868_length_540_cov_4.282655_g20899_i0.p1",4.24638860408324,3.78194807231946,2.8385128487479,3.53480201480008,3.47428104553633
"NODE_8250_length_2315_cov_13.511151_g4303_i1.p1",4.91383201140515,4.80438959363764,5.40425418826619,5.2287136663706,4.07717254898567
"NODE_1816_length_4308_cov_41.548524_g917_i0.p1",6.20714879764279,6.58860852408528,5.78766746324911,5.67424741324127,5.25535521393675
"NODE_9315_length_2155_cov_42.723343_g4963_i0.p1",7.49973085773011,7.55925716509804,6.86160683249689,6.65285263903863,6.41228861050482
"NODE_13829_length_1674_cov_86.394129_g7677_i0.p1",6.92865003528656,6.38384586695452,6.15773043454323,6.67600855562029,7.4769274354861
"NODE_27531_length_767_cov_22.203170_g16401_i1.p1",4.60688878405843,3.57462387656144,4.78225378225264,4.59181584435541,4.8086217545515
"NODE_2249_length_4039_cov_106.038326_g1127_i0.p2",7.31902282017089,7.51301027443329,6.2139085933597,6.8967711544294,7.24699895895353
"NODE_17821_length_1353_cov_26.071875_g10159_i0.p1",4.4891144530732,5.27100730914372,4.04139803833415,4.00973026915097,4.33577707818317
"NODE_26004_length_853_cov_18.055128_g15573_i1.p1",5.23928504114408,4.42017299675551,3.92705388839784,4.26787889267409,4.08079994955005
"NODE_23126_length_1024_cov_5.270242_g13645_i0.p1",5.07742258357443,4.36138393308089,4.33541440293735,3.67684404545082,4.07798065461689
"NODE_104_length_8119_cov_17.113224_g58_i0.p2",5.16118652600576,4.99493137459573,4.56289928891449,5.05479621581465,3.91907229694179
"NODE_28226_length_728_cov_11.334351_g17427_i1.p1",3.67846764605529,3.44084139088459,4.15621531428831,3.6849740227733,4.72574748503319
"NODE_18296_length_1317_cov_19.799839_g10464_i0.p1",3.88684292969786,4.77623251269033,4.49496594823281,4.25275908781216,3.47231832480603
"NODE_26672_length_818_cov_4.124832_g16240_i0.p1",3.87969917197371,4.2591271290166,4.04215582025937,3.32808940676968,4.72282994490183
"NODE_3971_length_3296_cov_58.063916_g2023_i0.p2",5.0758366068503,4.20109504530936,4.24618777521537,4.67585785917394,3.72803866720102
"NODE_23708_length_992_cov_14.386289_g14037_i0.p1",3.43658315502753,3.78096254751746,4.3442313911154,4.33780929213784,4.72574748503319
"NODE_15236_length_1556_cov_16.088334_g8524_i0.p1",4.83181713493244,4.96853657175258,5.76131971669887,6.03057783568572,5.50549853799725
"NODE_1831_length_4295_cov_35.255092_g861_i1.p1",6.66845030653643,6.85634902534195,5.63861993764177,5.94763578563013,6.50455035813539
"NODE_27004_length_798_cov_8.837241_g16508_i0.p1",3.99892410840262,4.02031019598606,3.619640422704,4.02392189064427,2.8385128487479
"NODE_25767_length_867_cov_6.118388_g15531_i0.p1",2.8385128487479,3.78197992137696,3.61863200841612,4.19433419765056,3.92295939369684
"NODE_26893_length_805_cov_48.311475_g16414_i0.p1",4.01072501861928,5.04418523032497,5.04447505686114,4.88072158381238,5.36601361812005
"NODE_7237_length_2487_cov_7.528998_g3784_i0.p2",3.67846764605529,3.68436694136768,4.04792953840551,4.92393699496065,4.21713799064691
"NODE_18413_length_1310_cov_5.177041_g10539_i0.p2",2.8385128487479,3.78226072697274,3.39517167062285,3.68898964423246,4.21918922410887
"NODE_17462_length_1381_cov_5.197248_g9904_i0.p1",3.69492789895383,3.86236858167662,4.0420436395426,4.09931355826372,2.8385128487479
"NODE_40369_length_310_cov_3.632911_g29385_i0.p1",3.42414451750236,3.78131010516585,3.39879635267916,2.8385128487479,4.21919942089452
"NODE_5044_length_2978_cov_32.435456_g2585_i0.p2",6.0454507409855,6.60524809820474,5.9070567412693,5.40426888384802,6.6158591128199
"NODE_18551_length_1301_cov_21.635179_g9009_i1.p1",6.24614072166075,5.21691983380546,5.29404256327625,4.90246562351651,5.19983780326348
"NODE_5403_length_2895_cov_32.309709_g2787_i0.p1",6.38306764060494,6.17938073449354,7.27794321039128,6.81101691290219,7.30689217340992
"NODE_20934_length_1148_cov_42.360930_g7778_i2.p1",4.74818260393385,5.08736072643116,4.0401262850838,4.09603354314078,3.919661161783
"NODE_87_length_8415_cov_63.073004_g47_i0.p1",6.94021123941436,5.94485451326108,5.86412001252312,6.03829485470293,5.59269077650764
"NODE_7860_length_2377_cov_53.581597_g4139_i0.p1",4.90401649506229,4.66231785663,5.02863300260642,4.50743319268839,3.72763744931721
"NODE_26303_length_839_cov_9.177546_g15956_i0.p1",5.26815018010585,4.41551815036083,4.33968742443438,3.91650403006331,4.80378811291806
"NODE_7123_length_2508_cov_126.901848_g3718_i0.p2",5.70531762344146,6.59326981510772,6.19363494797898,6.9966952281946,5.97184085947298
"NODE_13292_length_1722_cov_23.503942_g7342_i0.p1",4.81507519896747,4.91194180109201,5.55204543142253,5.5087380558715,4.33574128035625
"NODE_9520_length_2126_cov_9.548953_g3825_i1.p1",4.4149889094384,4.96530854025758,4.036903426578,3.79721130283263,3.72744146761822
"NODE_9516_length_2126_cov_21.864101_g5081_i0.p1",4.8388141775389,5.1359129340102,5.07509501860541,3.90643959663782,4.44399556541297
"NODE_17830_length_1353_cov_6.089844_g10166_i0.p1",4.49358451609056,4.94196736132433,4.04056492898633,3.80209618661347,3.72798673559058
"NODE_20559_length_1172_cov_14.041856_g11964_i0.p1",5.14093117777831,5.46912375139686,4.63528516209067,4.38872384978344,5.55084682368293
"NODE_21165_length_1133_cov_7.476415_g12352_i0.p1",4.8181822051293,4.97291983142348,3.78013430960798,4.00867817180839,4.33560984298526
"NODE_4588_length_3104_cov_40.610690_g2337_i0.p2",5.34333605086918,5.98679211781851,5.33580501863623,5.72985249235489,4.63670317746564
"NODE_13283_length_1723_cov_30.328485_g7333_i0.p1",6.09638363231201,5.17002243933215,6.02492714055053,5.36654950439368,6.36544494577468
"NODE_3393_length_3522_cov_16.940852_g1707_i1.p1",4.90736881133506,5.18847581690248,4.92671559788188,5.74350802028729,4.33488339111024
"NODE_2368_length_3980_cov_15.823650_g1031_i2.p1",5.6019671533591,4.53699663217255,4.24022448695332,4.9350463344541,4.87635396970731
"NODE_8536_length_2270_cov_65.951752_g4510_i0.p3",4.02006516877468,3.94418813916448,3.92386286755132,4.01594027325813,2.8385128487479
"NODE_941_length_5135_cov_18.878704_g432_i1.p1",5.21557878858662,4.07377398758178,4.63135453334432,5.19646293845954,4.33470844489335
"NODE_12104_length_1833_cov_19.769318_g6608_i0.p1",6.40563551778267,5.84352419650622,5.67143263823499,5.64981534807357,6.80682498617426
"NODE_22701_length_1046_cov_3.647482_g13378_i0.p1",3.45166414754088,4.20066309383036,3.7799910208542,3.32697341532746,4.54460402724083
"NODE_1092_length_4939_cov_39.737978_g528_i0.p1",7.68728350079123,7.74936904312815,7.99352693320377,8.01980466361235,6.76908122359774
"NODE_2374_length_3979_cov_57.810036_g1189_i0.p4",2.8385128487479,4.02037078407852,3.93064640284762,4.02400869581685,3.92326320895922
"NODE_834_length_5281_cov_19.561444_g410_i0.p1",6.10931567912688,5.84049763985327,5.36636576377229,5.78324502089651,4.80121212712298
"NODE_30415_length_611_cov_11.801115_g19499_i0.p1",4.85238536442383,4.41842121481824,3.92492492501109,3.91967521963709,5.01931003457485
"NODE_14105_length_1651_cov_43.034221_g7838_i0.p1",6.02880113607449,5.56752820541187,6.19755665155692,6.90874402335275,6.54980541297704
"NODE_9159_length_2177_cov_39.161597_g4876_i0.p1",2.8385128487479,3.56634211608314,4.14491831513823,4.00344092398128,3.727526893343
"NODE_12391_length_1803_cov_9.726012_g6643_i1.p1",5.58356925709337,4.93707749513066,4.24297738689256,4.50718981342207,4.94826536976198
"NODE_9202_length_2172_cov_14.497380_g4906_i0.p1",4.90699302120513,4.66149249879643,5.02787062440142,4.56290415967627,3.7275670567865
"NODE_30569_length_603_cov_5.656604_g19646_i0.p1",3.6816340572064,3.7802445932585,4.25282522235823,3.68375821588099,2.8385128487479
"NODE_18996_length_1273_cov_15.697500_g10916_i0.p1",5.34851640275845,5.68120495026707,5.12517984569064,5.39222851164099,4.33538377319655
"NODE_852_length_5256_cov_49.766544_g421_i0.p1",8.62325626634024,8.52686711740751,8.50491239062922,8.17022042280909,9.53072074225007
"NODE_9389_length_2143_cov_22.859420_g5002_i0.p1",6.23909045870402,6.42882155313285,5.29021854727229,5.41275530556834,5.5933270483078
"NODE_24321_length_954_cov_39.230420_g3144_i2.p1",5.28155333708267,4.89169140481499,4.77663991737404,3.92360271941034,4.44887262843139
"NODE_24613_length_933_cov_15.661628_g14668_i0.p1",4.6425803740316,4.71179018499143,3.61448099520147,4.01524519555833,3.72879415236515
"NODE_10331_length_2022_cov_6.578758_g5565_i0.p1",4.17664060048813,3.67790048569207,4.41685828915459,3.80068997972332,4.94870396689361
"NODE_1894_length_4259_cov_18.561873_g946_i0.p1",5.04205809671675,6.10138747955897,4.81595215115251,5.22949436988437,5.6354742069102
"NODE_13612_length_1692_cov_104.282273_g6865_i3.p1",6.16803667429805,5.48835727288124,6.62610452831346,6.10421962912898,6.78929750954753
"NODE_13394_length_1712_cov_16.415497_g7348_i1.p1",4.2920014077275,3.86029456672899,4.98213913341097,4.94646022121326,4.07786703426529
"NODE_20434_length_1180_cov_5.744354_g11879_i0.p1",3.86544575107277,4.01752111813003,3.39114118458235,4.01734137075368,2.8385128487479
"NODE_8028_length_2351_cov_22.083406_g4229_i0.p1",5.35492661035946,5.05692391711721,5.97242885664593,5.85580572817168,6.33955372134597
"NODE_21297_length_1126_cov_13.947768_g11755_i1.p1",4.8163332755771,4.94290658118854,3.91999316314147,4.25439593971084,5.14199597037693
"NODE_26353_length_836_cov_5.979030_g15994_i0.p1",4.53008583036894,4.21086147161091,3.3938552717225,3.5352272376309,3.47441458243711
"NODE_11199_length_1923_cov_5.365946_g6083_i0.p1",4.41230187547394,5.13595209258407,3.77748028367582,4.2475844956196,4.72147550631599
"NODE_33445_length_475_cov_4.681592_g22462_i0.p1",4.24880368272501,3.78170515089146,3.61795480053683,3.53439006744296,2.8385128487479
"NODE_30105_length_627_cov_3.440433_g19203_i0.p1",4.1477434948408,3.86623160740624,3.39106574091153,3.8093935091677,2.8385128487479
"NODE_5590_length_2848_cov_53.301982_g2880_i0.p2",5.52789311585291,6.50802922775623,6.89420024613216,6.31771241344895,6.55022735799331
"NODE_8638_length_2257_cov_14.544414_g4562_i0.p1",6.52254666599956,5.9036192614853,6.15082900933925,6.0608768600196,5.14055816984629
"NODE_22486_length_1058_cov_15.321827_g13193_i1.p1",4.03572312291606,4.07945383679437,5.12785059348691,4.62524727921262,3.91990232321981
"NODE_25857_length_862_cov_11.315589_g15599_i0.p1",4.99371110290344,4.85226190038279,4.5730175015218,3.91659034513357,3.92054191271689
"NODE_6047_length_2731_cov_19.714071_g3128_i0.p2",4.55280703043885,5.23089720989665,5.22377959286158,5.11679015472742,4.07962106021147
"NODE_13995_length_1661_cov_29.277078_g7783_i0.p2",5.089535683645,3.78077311721805,4.34380788974065,4.83524136526922,4.72545190965474
"NODE_4054_length_3263_cov_11.227273_g2071_i1.p2",4.50799532104521,4.25300651200108,3.60987609802362,4.5632705561704,3.47207888945042
"NODE_20201_length_1195_cov_37.352050_g6912_i3.p1",5.3042680155007,4.99958926375997,4.69914668366097,5.50234808694015,4.21420981351947
"NODE_21409_length_1119_cov_8.021033_g12522_i0.p1",4.57919083773184,4.25796184717476,4.82263208350797,4.25495760064386,3.47245237147549
"NODE_5600_length_2846_cov_68.263253_g2723_i1.p1",7.20939610031785,7.5234462415967,6.9603829238878,6.63826515954092,6.20655791264494
"NODE_25180_length_899_cov_38.012107_g15079_i0.p1",4.26665865525748,5.46034289877705,5.1792748963221,5.54816318673992,5.20251840591524
"NODE_1442_length_4578_cov_77.166926_g716_i0.p4",3.66757159620677,3.68555136985227,4.05441520218209,4.11438939359884,2.8385128487479
"NODE_5942_length_2762_cov_5.251023_g3070_i0.p1",4.40781871185895,4.70036274735364,3.61014973204155,3.52387798634105,3.91934564660695
"NODE_20541_length_1174_cov_2.566757_g11953_i0.p1",4.166906823421,3.8619943924028,3.6124028822133,3.32775977158036,2.8385128487479
"NODE_13911_length_1667_cov_47.947302_g7525_i1.p1",6.58468722657238,5.4675251743496,5.89744709322415,6.38803792755346,6.67457676390856
"NODE_5399_length_2895_cov_178.479447_g2577_i1.p2",5.87822584791382,5.47459652069873,6.53714497964327,6.72975947479539,6.31549853799005
"NODE_13404_length_1711_cov_11.571429_g7418_i0.p1",4.50560722589799,4.73714955498138,5.61129316026899,5.38788146256044,4.5440205856876
"NODE_9464_length_2133_cov_33.555825_g3545_i2.p1",5.56962626474897,5.33837924129341,6.09152445880163,6.54030947735867,6.33994683314045
"NODE_12759_length_1769_cov_10.596108_g4509_i1.p1",5.09665936182537,5.37878728459187,4.41467647265944,4.38473472877083,4.21391520855077
"NODE_21313_length_1125_cov_25.460076_g8050_i4.p2",3.69028743919208,4.4147102470702,5.08532098821079,4.68228052769342,4.44564650455217
"NODE_15143_length_1563_cov_18.477181_g3612_i1.p1",3.69800821389165,4.6281829055087,3.91996730028095,3.67727908817165,4.72250842821209
"NODE_24916_length_916_cov_20.654804_g14891_i0.p1",5.63684458930937,4.95246067910353,4.99232115873669,4.3354747110105,5.46296021763537
"NODE_4989_length_2989_cov_27.773320_g2558_i0.p1",5.66280830963871,6.3569154755363,5.25179772933772,5.02055550359918,5.50535956373452
"NODE_2693_length_3812_cov_29.534902_g1286_i1.p1",6.55350506421261,6.41478575656635,7.0417327396348,7.15888481376328,5.89891608701013
"NODE_29389_length_666_cov_19.892074_g18548_i0.p1",5.97370972662528,5.01747402646354,5.36593801697452,4.70095555788555,5.68664121170447
"NODE_11905_length_1850_cov_70.362971_g5995_i1.p1",5.54206716532176,5.9068612225374,6.57678691388559,6.78129561244748,6.41278397329265
"NODE_23644_length_995_cov_57.223427_g13996_i0.p1",5.99534684077173,5.07130986907932,5.83271579031673,5.35175309605624,6.3439846877867
"NODE_31517_length_557_cov_6.138430_g20559_i0.p1",4.14352670511575,3.57329164702078,3.92557823929,3.33143789937124,4.63945475054598
"NODE_18906_length_1279_cov_17.714760_g10857_i0.p1",6.06210861313922,5.59368407042447,4.93333829692074,4.90941627156376,5.01691467518157
"NODE_7038_length_2523_cov_323.565306_g3477_i3.p1",7.43358532010231,8.03824955814014,7.93775595707571,7.5252425538393,6.75516974144935
"NODE_17972_length_1341_cov_31.023659_g9671_i1.p1",6.11677934307827,5.66060768740183,4.87467038717469,5.20135952841364,5.90016118670582
"NODE_9747_length_2093_cov_20.004455_g5223_i0.p1",5.87809170740591,6.1044721472698,5.86963010911709,5.60288974170072,6.9287520125435
"NODE_17811_length_1354_cov_14.028103_g10149_i0.p1",4.96082602210659,4.45540311708706,5.21266052682415,4.45121395831647,5.6364973016362
"NODE_7328_length_2469_cov_12.510017_g3838_i0.p1",5.87235765515368,5.54791330753182,5.02969328038744,5.13288916007767,4.54415430599438
"NODE_1583_length_4449_cov_49.829982_g789_i0.p1",3.71231229504044,4.00602720522672,3.91566299492997,4.08949179578678,2.8385128487479
"NODE_5719_length_2816_cov_9.303682_g2945_i0.p1",4.68417862710082,4.35681703482135,4.63233708506401,4.61668115288064,3.47205276738449
"NODE_12590_length_1784_cov_11.264757_g6879_i1.p1",4.68467088062776,5.46415484274276,5.40591148506013,4.44677296257123,4.44403604499629
"NODE_10523_length_1998_cov_63.634286_g5601_i1.p2",4.63156447055409,4.7873686747724,4.15511154708931,5.38296911079507,5.31339628689125
"NODE_4551_length_3118_cov_27.347783_g2183_i1.p1",7.05544261475933,6.44747497187651,5.66899749969469,6.30481186905462,6.09152326389044
"NODE_6106_length_2717_cov_49.963691_g2985_i1.p2",4.55803990304825,5.17800404227597,5.26398240520963,5.54730912295009,4.33701220438161
"NODE_17910_length_1346_cov_26.515318_g10220_i0.p1",5.15859574011472,4.74916135533987,4.76958098974367,5.219460152418,6.00280059642763
"NODE_16964_length_1419_cov_16.656018_g9589_i0.p1",4.49206374113703,5.00303777838354,4.87798176284952,5.63605173015088,4.33564092470494
"NODE_7212_length_2491_cov_200.198098_g3138_i2.p2",7.30937431146227,7.80339972288499,8.4408657859574,8.51952242939805,8.27888145359541
"NODE_28967_length_688_cov_20.910569_g14957_i1.p1",3.67532532652215,4.08696660902637,3.78704919679046,4.53003892491374,4.88234948228606
"NODE_17208_length_1401_cov_15.012801_g9742_i0.p2",4.00029829192037,5.10338578690303,4.58344645746191,3.8146894986371,4.44957827487993
"NODE_16514_length_1453_cov_20.219565_g9314_i0.p1",6.27268299528133,4.96943507821152,5.70425988036278,5.5019141885284,6.06238011051451
"NODE_2149_length_4093_cov_58.845522_g684_i1.p1",7.28612666651417,6.61242306852665,7.87246825831647,7.76567951580243,7.6159296573137
"NODE_20410_length_1182_cov_1.702435_g11865_i0.p1",4.17808404713106,3.93748599878507,3.61074315560123,3.52474466299197,2.8385128487479
"NODE_14800_length_1592_cov_51.021725_g4896_i1.p1",4.72012228982592,4.36751377973378,5.13357824202006,5.07642804917682,3.92071222937188
"NODE_16032_length_1490_cov_78.649259_g9020_i0.p1",6.85631469883446,7.16970584748369,7.7306000039894,7.82529459099231,6.69439773182267
"NODE_12353_length_1806_cov_15.852279_g6763_i0.p1",4.75215924242987,5.46847726341748,5.51518065669374,5.67993959562998,4.54431396065979
"NODE_2939_length_3690_cov_289.787669_g1397_i2.p1",7.86190463222287,8.03200327066774,8.42530448514473,8.93967771393904,8.97054081229614
"NODE_31463_length_559_cov_78.304527_g20508_i0.p2",5.82159363440952,4.92451214657125,4.52064763128032,4.8920323379259,5.41995983282078
"NODE_25660_length_872_cov_17.494368_g15445_i0.p1",5.504751226106,5.34513256895397,4.70468108824326,4.25809025161979,5.14269899211356
"NODE_14469_length_1621_cov_49.432171_g8042_i0.p1",4.82935195953021,5.83121485794968,5.67425091935662,5.50174769374784,6.20773265864065
"NODE_9534_length_2124_cov_11.341297_g4736_i1.p1",5.66989504984686,5.42117012055695,4.6317664278563,4.56184114770028,4.72142129330449
"NODE_5386_length_2897_cov_63.547805_g2306_i1.p1",7.06737970892017,7.19292502751589,6.06186107814241,7.11160954752551,6.38799592235297
"NODE_25486_length_882_cov_5.007417_g15313_i0.p1",4.15506897622585,3.77845594158393,2.8385128487479,3.91675551062571,3.47286594556306
"NODE_18515_length_1303_cov_9.941463_g10605_i0.p1",4.03634647545204,4.81299491272512,3.38876259106934,4.09793574224708,4.21468482637349
"NODE_6103_length_2717_cov_72.958396_g3155_i0.p1",8.78087293473544,7.95331687000208,7.75226307520719,7.88115632966247,7.40530394116313
"NODE_25247_length_896_cov_40.913730_g3497_i2.p1",6.22658485759418,5.68237317116141,5.05042526629974,5.01218283506457,5.68467089349697
"NODE_22179_length_1075_cov_9.010978_g13040_i0.p1",3.45331924102441,3.85997083700156,3.38807304206284,4.17668620103795,2.8385128487479
"NODE_6042_length_2732_cov_79.468221_g3125_i0.p3",5.31865516630689,5.58876349359061,6.22524447316878,6.45518007234025,6.37332624640827
"NODE_24678_length_929_cov_40.747664_g12905_i3.p1",4.58146740546502,4.7418987917866,5.29716928241929,5.7538851929155,4.63683047438581
"NODE_19639_length_1231_cov_20.214162_g1332_i5.p1",3.89119986465693,4.77399863604004,3.77870852437947,4.32088879701994,3.47219398993334
"NODE_227_length_7002_cov_47.243902_g120_i0.p1",7.50235476067563,6.89231365890776,6.66359605920834,6.31738528092818,7.440252538463
"NODE_15266_length_1553_cov_13.850000_g8548_i0.p1",4.67964639453282,4.93775838336153,5.5795054065596,5.79024724065543,5.75536248843176
"NODE_25060_length_907_cov_4.685851_g14986_i0.p1",3.69130090511679,4.08177492668122,3.38972057190366,4.39594898896493,4.63752831151349
"NODE_4094_length_3251_cov_52.143172_g2094_i0.p1",5.04769711649193,5.98992059066945,5.99086808476457,5.71584109702428,4.94761994176688
"NODE_1034_length_5012_cov_16.331039_g496_i1.p4",3.67507724751418,3.68488951785659,4.04947875578327,4.11065149205057,2.8385128487479
"NODE_11736_length_1867_cov_110.963768_g6268_i1.p1",7.98442150821779,7.86152755358265,7.64802247862515,7.51156601665417,8.80913011792657
"NODE_1160_length_4862_cov_19.203383_g530_i1.p1",6.19934875978636,6.37156081510796,5.94076518523715,6.12631528884812,5.07894735119393
"NODE_5267_length_2924_cov_13.633462_g2714_i0.p2",5.22612245921512,5.47644393747154,5.37844042377274,5.61792547975607,4.33619641670978
"NODE_755_length_5432_cov_51.633700_g371_i0.p1",7.79717809552731,7.56882041863674,8.64319124005437,8.12065560268851,8.72015226605897
