"","add_backA","add_backB","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K12640",6.31937840879241,6.32283539674236,6.40240480242992,6.14264202511757,6.02489249094973,6.33230848008938,6.3846081699604,6.65979016784124
"K12664",6.31937840879241,6.32283539674236,6.40240480242992,6.14264202511757,6.02489249094973,6.33230848008938,6.3846081699604,6.65979016784124
"K12665",6.31937840879241,6.32283539674236,6.40240480242992,6.14264202511757,6.02489249094973,6.33230848008938,6.3846081699604,6.65979016784124
"K17875",6.31937840879241,6.32283539674236,6.40240480242992,6.14264202511757,6.02489249094973,6.33230848008938,6.3846081699604,6.65979016784124
"K12848",6.35596340146056,6.6410333509751,6.55236778891632,6.56436124440344,6.71350535067605,6.43537583942584,6.13510644300979,6.35008987006822
"K11126",6.10761108427385,6.37537451637124,6.30447043608183,6.38469906756273,6.43286170389236,6.33230848008938,6.62301057637508,6.70719234626925
"K03327",7.30532733007158,7.65712394487655,7.34938726608018,7.47228153180921,7.53799150087032,7.77393345781217,7.69892671292199,7.79241091058735
"K15172",7.8939705820799,8.21015789063651,8.1468513376982,8.06052124907412,8.19977794250819,8.46018710372522,8.32090506948029,8.41813041674948
"K11643",7.6840995029892,7.89588014094477,7.90989727370664,7.77014425809243,7.79263909164882,8.10762202443306,8.09148413344443,8.21335160854897
"K00802",6.63362665277352,6.67924151603533,6.46954860501957,6.44839929225717,6.54017985398298,6.24626203406467,6.13510644300979,6.35008987006822
"K05353",6.63362665277352,6.67924151603533,6.46954860501957,6.44839929225717,6.54017985398298,6.24626203406467,6.13510644300979,6.35008987006822
"K16066",6.35596340146056,6.1753185726494,6.52211974136332,6.46063722981023,6.46475839538702,6.11524194370636,6.17081707590048,6.02817804380053
"K14296",6.28119097644187,6.14225316745098,5.95009424936897,5.83474887390488,6.05135554469862,5.95509331615185,6.13510644300979,5.69611966534155
"K11564",7.0165287288756,6.6410333509751,6.37890337774073,6.6072233752776,6.59665793453526,6.48292594469663,6.53444597225504,6.65979016784124
"K03770",6.24120089719579,6.07134553980093,6.14820511971503,6.08772929279747,6.39984543067711,5.79906604700584,6.17081707590048,6.35008987006822
"K00314",6.48921544509287,6.32283539674236,6.34246787044179,6.46063722981023,6.51070328120873,6.76476203118098,6.8514864795012,6.55803646494884
"K15112",5.8771824296804,6.03303214721413,6.34246787044179,6.31621048902357,6.46475839538702,6.15014057110059,6.20494825500365,6.12216991058968
"K11091",6.95761099334516,7.09747333923786,6.80680905893429,6.99966205803065,7.26101769902466,6.88216492472417,6.72408427313034,6.73013272508007
"K11094",6.95761099334516,7.09747333923786,6.80680905893429,6.99966205803065,7.26101769902466,6.88216492472417,6.72408427313034,6.73013272508007
"K10967",7.21088492687397,7.31232312622352,7.70918627412437,7.68238499810634,7.61667858541481,7.68438283303595,7.6269942373224,7.53777912599765
"K03782",5.9432722680367,5.99238781116182,6.06517361540425,6.27238834599872,6.05135554469862,6.03993194931504,6.23767579142028,6.50306632251136
"K03514",8.05866607124884,7.86010558338345,7.91642879952852,7.88638674781362,8.11279490426616,8.34533009069137,8.25245421448526,8.24847811309382
"K19753",5.59432771813846,5.72981196021123,5.92868051169043,5.86286678114713,5.79792787168075,6.11524194370636,6.13510644300979,5.78248057012522
"K12176",9.00600354987733,9.0335068943551,9.23420732844829,9.2957859146804,9.09405567470282,8.92577132954158,8.77792859107212,8.80298818987272
"K11450",7.66119623945135,7.69041410473617,7.38871184234735,7.42591003015115,7.5504062334529,7.69277492459946,7.75884986497442,7.96464650032383
"K19527",7.10871389038423,7.16096738513677,7.14976663580398,7.11232560404777,7.22971559330993,7.35104844202784,7.5509507739749,7.54942058919535
"K14401",7.42125537870682,7.53357926750223,7.19004977916534,7.38325170126742,7.56881203809758,7.66743919218981,7.6269942373224,7.78271211633408
"K02148",9.14425685422556,9.17957002948262,9.19929762901346,9.25566397276682,9.27897092009766,8.76903183574923,8.90124589760376,8.9580285499619
"K19073",6.99721256580716,6.88404202041737,6.96708364756631,7.02883096976924,7.09599557621308,6.78230464432354,6.8514864795012,6.50306632251136
"K17915",6.68616618748463,6.51714560986243,6.16374834871023,6.16007967288206,6.2340329022607,6.43537583942584,6.41128644879083,6.47438592905748
"K17757",6.15476422741812,6.1753185726494,6.27817902098592,6.19381096689738,6.12518977553697,5.95509331615185,6.05802548013405,6.58443254412931
"K04794",6.95761099334516,7.11043776185776,7.18437450138809,7.09198413196338,6.90501236280114,7.26113373970588,7.31573535623491,7.46567702192168
"K11282",7.39323781500632,7.46717960211578,7.29326509389572,7.36138166173039,7.36486137497992,7.01741171786994,6.96603638679197,7.14448843702588
"K05862",7.54036851262993,7.62298270910727,8.10203541459034,8.02406007094315,7.87755187129847,7.83552131658121,7.84795079835268,7.83988996803667
"K13947",7.54036851262993,7.62298270910727,8.10203541459034,8.02406007094315,7.87755187129847,7.83552131658121,7.84795079835268,7.83988996803667
"K15040",7.54036851262993,7.62298270910727,8.10203541459034,8.02406007094315,7.87755187129847,7.83552131658121,7.84795079835268,7.83988996803667
"K15041",7.54036851262993,7.62298270910727,8.10203541459034,8.02406007094315,7.87755187129847,7.83552131658121,7.84795079835268,7.83988996803667
"K19626",6.57830670492593,6.42503426957847,6.61027630754422,6.64837780432449,6.7963610958916,6.95921523972174,6.91832096579254,6.8381727137512
"K10465",6.93729973001006,6.95954360736369,6.7340889354138,6.82482652644366,6.8077073550404,7.12597072700096,7.25569942182999,7.14448843702588
"K15208",6.00274229747537,5.7943861809086,5.59743806148432,6.02820897481603,5.96852284288246,5.90784869022809,6.20494825500365,5.78248057012522
"K13949",6.95761099334516,6.95954360736369,6.81460331394029,6.50809099728269,6.87348927434705,6.52825056293507,6.60157776153454,6.81738484287677
"K14972",6.39111128292536,6.29534037085407,6.02901715753841,6.0486283398079,6.17057436283257,6.03993194931504,6.09759985348003,5.78248057012522
"K14959",6.24120089719579,6.37537451637124,6.32998422624029,6.27238834599872,6.39984543067711,6.67256270424703,6.64401099559962,6.68375392740156
"K18494",6.24120089719579,6.37537451637124,6.32998422624029,6.27238834599872,6.39984543067711,6.67256270424703,6.64401099559962,6.68375392740156
"K22371",6.24120089719579,6.37537451637124,6.32998422624029,6.27238834599872,6.39984543067711,6.67256270424703,6.64401099559962,6.68375392740156
"K18816",5.8771824296804,5.94896658665952,5.92868051169043,5.9853688608447,5.99732782603843,6.24626203406467,5.97116326548915,6.41431461738208
"K09574",7.77199382260972,7.53357926750223,7.35436916554122,7.66936618709786,7.61078885001202,7.29560109223727,7.36180603106704,7.29419284834981
"K03854",7.25898977079085,7.40744680765091,7.76495718705694,7.74152241055944,7.71847634591334,7.73396580707822,7.66344438804939,7.54942058919535
"K10580",6.10761108427385,6.53887496180441,6.65617064582725,6.55335751365881,6.51070328120873,6.59259241743135,6.62301057637508,6.70719234626925
"K09500",8.73549734380546,8.72254212618934,9.0519006603692,9.05408038802049,8.9257609755435,8.63154631521828,8.58870150595879,8.69103930204894
"K04860",6.78412943207522,6.73411067026759,6.59133561692865,6.42343872522154,6.55459766579742,6.35919384982304,6.23767579142028,6.47438592905748
"K22399",6.39111128292536,6.29534037085407,6.68277737185496,6.53098170943791,6.4164998473055,6.76476203118098,6.74320668632136,6.73013272508007
"K17422",7.21088492687397,6.92992750754782,7.05872697650018,7.05730720530308,7.10479188926243,6.6333418539477,6.79865734721592,6.91773162405664
"K06177",7.52765609476221,7.07112316089357,6.95339495218851,6.9312841824186,7.06921878114741,7.05927004467253,7.08462586713596,7.14448843702588
"K00286",8.10112282953737,8.0681898789112,7.76131008880605,8.03076150685684,8.01997867589383,7.65888618985904,7.69892671292199,7.75319094620004
"K00225",7.0908291511125,7.08436962933949,6.79105595478909,6.86694904231332,6.81893999010348,6.74693622696358,6.53444597225504,6.95555049279772
"K20824",7.55295944612049,7.66552448446143,7.21249589580142,7.15851655093044,7.26872323265896,7.28421587656516,7.17966193100841,7.26564579810002
"K11453",7.9787863359668,8.0681898789112,7.61074775977308,7.61598334312328,7.64574249650167,7.9850658056139,7.8712691246567,7.90369236964483
"K01942",6.7362460415659,6.6213962137643,6.2647214045397,6.50809099728269,6.46475839538702,6.24626203406467,6.26914480334658,6.31616799571501
"K00306",8.20578151367091,8.34919088131016,7.89011318817213,7.91940779069383,7.95290797204523,8.09522186452054,8.03794249305399,8.34884635327692
"K12873",6.48921544509287,6.58096977551926,6.48029245208589,6.48465429590273,6.52555104918883,6.15014057110059,6.17081707590048,6.16495288744676
"K17285",6.48921544509287,6.58096977551926,6.48029245208589,6.48465429590273,6.52555104918883,6.15014057110059,6.17081707590048,6.16495288744676
"K18711",6.85230623923835,6.66030981501611,6.37890337774073,6.38469906756273,6.29290544897028,6.55015721846085,6.3846081699604,6.53093107248925
"K01656",7.32040490333034,7.03049027411476,6.83003172694611,6.85864833887575,7.03256933023467,7.0863903108689,6.8514864795012,6.75260007084561
"K13501",7.32040490333034,7.03049027411476,6.83003172694611,6.85864833887575,7.03256933023467,7.0863903108689,6.8514864795012,6.75260007084561
"K07243",7.0908291511125,7.24472320873713,7.23454614888724,7.14549502053371,7.03256933023467,6.88216492472417,6.95034609636642,6.70719234626925
"K03456",7.96961750889807,7.83079324622089,7.7685944587618,7.8100086054645,7.69096717873288,8.05092388211065,8.19881773670401,8.13280158626357
"K08074",8.12598516315642,8.15860737196489,8.29569869011772,8.41388588592882,8.21122829107414,8.05092388211065,7.89419502200691,7.88576584629055
"K14305",6.28119097644187,5.90215684897787,6.08256445528696,5.9853688608447,5.99732782603843,6.33230848008938,6.35712632077345,6.31616799571501
"K13703",5.8771824296804,6.23753024111399,6.14820511971503,6.41070483128425,6.29290544897028,6.03993194931504,6.01603397167986,6.35008987006822
"K20890",6.00274229747537,6.29534037085407,6.2371364652755,6.14264202511757,6.31165371174848,5.90784869022809,5.8113453360625,6.16495288744676
"K17675",6.42496049745019,6.07134553980093,6.02901715753841,6.22615768077661,6.31165371174848,6.55015721846085,6.46245843355677,6.28086963843286
"K09496",8.73549734380546,8.72254212618934,9.0519006603692,9.04922502708926,8.92346893592533,8.63154631521828,8.58870150595879,8.69103930204894
"K14965",7.37899778631765,7.47687392482957,7.37410566126423,7.42065401179357,7.50002859731237,7.1516653422417,7.05605786891051,7.06225352910678
"K14545",6.42496049745019,6.47219119886604,6.55236778891632,6.47272059899646,6.49562805987452,6.15014057110059,6.09759985348003,6.16495288744676
"K20101",6.68616618748463,6.78635182401848,6.68277737185496,6.73551878962055,6.49562805987452,6.95921523972174,6.93444324475032,7.06225352910678
"K01551",6.10761108427385,5.7943861809086,6.16374834871023,6.16007967288206,5.96852284288246,6.35919384982304,6.26914480334658,6.28086963843286
"K15732",6.66022238482439,6.14225316745098,6.37890337774073,6.21014783028581,6.1482226640398,6.50584987779118,6.43721938645265,6.41431461738208
"K16757",5.9432722680367,6.1753185726494,6.49091831663893,6.28724675797609,6.43286170389236,6.41067412218245,6.46245843355677,6.35008987006822
"K01405",7.14371825592982,7.03049027411476,7.00062731609273,6.84186341902702,6.74978211300784,6.67256270424703,6.64401099559962,6.75260007084561
"K01414",7.14371825592982,7.03049027411476,7.00062731609273,6.84186341902702,6.74978211300784,6.67256270424703,6.64401099559962,6.75260007084561
"K13726",7.14371825592982,7.03049027411476,7.00062731609273,6.84186341902702,6.74978211300784,6.67256270424703,6.64401099559962,6.75260007084561
"K05794",5.71197548704316,6.1753185726494,6.04733565380903,6.33033749475942,6.17057436283257,6.15014057110059,6.13510644300979,5.97577467047256
"K05957",6.83003563302519,6.98843269852437,6.92552894743196,6.96976018272534,7.02322984621605,6.84984594530159,6.81654353909367,6.44482620630625
"K11088",7.27462477001732,7.01663503868271,6.7340889354138,6.77210896311837,6.90501236280114,6.79957467318426,6.81654353909367,6.75260007084561
"K18738",7.27462477001732,7.01663503868271,6.7340889354138,6.77210896311837,6.90501236280114,6.79957467318426,6.81654353909367,6.75260007084561
"K15303",6.35596340146056,6.60138122214857,6.75886453304623,6.9312841824186,6.70113870669728,6.88216492472417,6.76200094786926,6.8381727137512
"K01135",5.9432722680367,6.29534037085407,6.2510438384843,6.35793037412777,6.34798156996504,6.50584987779118,6.29947675832045,6.02817804380053
"K02914",6.57830670492593,6.47219119886604,6.42532272615685,6.67821967190717,6.62376954278138,6.52825056293507,6.29947675832045,6.12216991058968
"K11437",6.42496049745019,6.34949212634262,6.17898289648368,6.46063722981023,6.44894389760284,6.72881591753314,6.72408427313034,6.50306632251136
"K15277",7.42125537870682,7.35547279303432,7.25621588020091,7.26402102794253,7.44763675665215,6.9442069822941,7.17966193100841,7.01009443750171
"K14674",7.48876379699983,7.42766454828418,7.757653107431,7.50724252093616,7.52545864052267,7.75808823531567,7.77549241845299,7.93885489028314
"K18061",6.45762838365472,6.47219119886604,6.37890337774073,6.22615768077661,6.43286170389236,6.65313449178472,6.55732156735493,6.07674622821797
"K01178",5.9432722680367,6.23753024111399,6.11612029319731,5.93940160450186,5.7556570818176,5.8562932700854,6.23767579142028,6.16495288744676
"K08740",6.19916173643512,6.23753024111399,6.09953784827242,5.91502412554987,5.90646446391173,6.43537583942584,6.29947675832045,6.20547617805035
"K20879",6.87414967515626,6.89954008337009,6.83003172694611,6.90757571044389,6.88409310949115,7.27272746216811,7.25569942182999,7.12847763531535
"K13868",6.87414967515626,6.76921140200317,7.02679747879977,7.00702136301455,6.93570008087522,7.16431468183973,7.25569942182999,7.2799997546658
"K13211",6.63362665277352,6.34949212634262,6.13233557075129,6.06845323341132,6.2340329022607,6.41067412218245,6.43721938645265,6.24403633871682
"K10393",8.26647865185546,8.23799272360957,8.19825585991306,8.08001045813735,8.13706341937353,8.50733900891733,8.44342614591909,8.58047164952898
"K00053",7.35003610355012,7.56104042466027,7.81149516643994,7.92302801577063,7.75606737745834,7.63289339927022,7.52126741188669,7.57239988788939
"K09710",6.60633700345478,6.23753024111399,6.22298865805425,6.35793037412777,6.48031632587218,6.41067412218245,6.01603397167986,6.24403633871682
"K07241",6.28119097644187,5.94896658665952,6.2510438384843,6.25726299698973,6.49562805987452,6.3852968272155,6.3846081699604,6.53093107248925
"K10761",5.80181051194612,6.34949212634262,6.06517361540425,6.22615768077661,6.2737370018021,6.03993194931504,6.29947675832045,6.24403633871682
"K01875",8.50484431296677,8.47565856578724,8.50470014408839,8.47108923422389,8.4579797941787,8.28688288281414,8.10455157699827,8.07113387285804
"K06944",7.64959574382708,7.63160036534373,7.65890418445732,7.89748272529509,7.81816941771469,7.45524565969793,7.5509507739749,7.33584579270469
"K12838",6.10761108427385,6.32283539674236,6.58173266803877,6.48465429590273,6.43286170389236,6.59259241743135,6.60157776153454,6.24403633871682
"K12450",9.29566900430549,9.44045752274397,9.51828105962183,9.43355649824768,9.40061737661076,9.10092924876748,9.11983023828873,9.04749393240887
"K10758",6.89558488195746,6.6213962137643,6.68277737185496,6.58601679552407,6.59665793453526,6.55015721846085,7.05605786891051,6.58443254412931
"K02183",9.175849276644,9.21040392547517,9.09619212657678,8.96404936736081,8.82616687042978,9.19826617348468,9.29541759104884,9.39559601657512
"K14409",6.45762838365472,6.51714560986243,6.42532272615685,6.34424110953563,6.48031632587218,6.18350090570538,6.35712632077345,5.97577467047256
"K00999",6.68616618748463,6.60138122214857,6.79105595478909,6.96976018272534,6.84107502645668,7.0863903108689,6.83414983723761,7.11225538181721
"K11438",7.42125537870682,7.5427966846487,7.32926357888953,7.35030545822294,7.29908462856493,7.78178690640757,7.64534381744525,7.67114840710457
"K03264",6.42496049745019,6.26693363851698,6.34246787044179,6.27238834599872,6.2340329022607,5.90784869022809,6.01603397167986,6.02817804380053
"K03440",6.42496049745019,6.26693363851698,6.34246787044179,6.27238834599872,6.2340329022607,5.90784869022809,6.01603397167986,6.02817804380053
"K10609",7.84447088861997,7.87452828418924,8.23236357244752,8.2383356118633,8.27439384290367,7.99179528230973,7.94623803742295,7.89475854019021
"K00728",6.15476422741812,6.2070309372222,6.29142585219702,6.37141372870586,6.43286170389236,6.45944651365956,6.66459998260306,6.61016404696321
"K12608",6.89558488195746,6.78635182401848,6.78309522999523,6.80752844873828,6.74978211300784,6.3852968272155,6.57968973106498,6.47438592905748
"K00222",6.93729973001006,7.1854773700068,7.12614397852032,6.90757571044389,6.74978211300784,6.79957467318426,6.98152063389523,7.25112685271109
"K19532",6.93729973001006,7.1854773700068,7.12614397852032,6.90757571044389,6.74978211300784,6.79957467318426,6.98152063389523,7.25112685271109
"K01694",7.51481962314509,7.5055330178345,7.31396006539276,7.36688413469065,7.37196567682099,7.20150652087649,7.08462586713596,7.02773376628885
"K07767",7.2900689179205,6.91483315497157,6.88973169508185,7.12570105747593,7.22176668498094,7.20150652087649,7.42795717710018,7.16029394841665
"K14618",6.35596340146056,6.71612867102482,6.42532272615685,6.58601679552407,6.51070328120873,6.41067412218245,6.20494825500365,6.73013272508007
"K07478",6.42496049745019,6.14225316745098,6.22298865805425,6.34424110953563,6.39984543067711,6.65313449178472,6.62301057637508,6.28086963843286
"K10391",6.39111128292536,6.6410333509751,6.30447043608183,6.33033749475942,6.39984543067711,6.76476203118098,6.70461944011127,6.41431461738208
"K14786",6.00274229747537,6.23753024111399,6.3173207427421,6.43600161424646,6.55459766579742,6.11524194370636,6.23767579142028,6.12216991058968
"K20164",7.0165287288756,7.19755339842796,7.30881779709864,7.21547865419324,7.27638207243401,7.55171878806564,7.50109956755512,7.46567702192168
"K03581",6.87414967515626,6.66030981501611,6.57203852735745,6.65841879956704,6.6631600950322,7.07290599860219,6.99680503169055,6.77461736004347
"K00274",6.28119097644187,6.44890530542208,6.45868337233615,6.76307478574088,6.62376954278138,6.24626203406467,6.41128644879083,6.28086963843286
"K12502",6.57830670492593,6.29534037085407,6.01018027833412,6.22615768077661,6.4164998473055,6.21549426162575,6.09759985348003,6.16495288744676
"K14778",6.85230623923835,6.85240412855203,7.13801197239515,7.2580546439772,7.29156216376674,7.27272746216811,6.99680503169055,7.12847763531535
"K05662",6.78412943207522,6.75180118233453,6.53230470072673,6.54223214890934,6.48031632587218,6.78230464432354,6.98152063389523,6.87864094100134
"K16602",6.76044768906602,6.80323230337456,6.96708364756631,7.1389323446669,7.11352532345732,7.22569854656964,7.19266052966572,6.89835153945722
"K08815",6.99721256580716,6.80323230337456,6.61027630754422,6.58601679552407,6.70113870669728,6.86611955661534,7.01189547259581,7.02773376628885
"K14776",6.63362665277352,6.56014168249046,6.61027630754422,6.77210896311837,6.72573230790015,6.33230848008938,6.32877456245044,6.35008987006822
"K00765",6.24120089719579,6.2070309372222,6.08256445528696,6.00714271842492,6.07683141050279,5.73387913805059,5.8113453360625,5.9185435315942
"K08736",6.24120089719579,6.2070309372222,6.08256445528696,6.00714271842492,6.07683141050279,5.73387913805059,5.8113453360625,5.9185435315942
"K17584",8.54802396911957,8.24897281444666,8.08196286299163,8.05724613739062,8.27439384290367,8.03800177859636,8.00339165582436,8.14779885930268
"K06182",6.31937840879241,6.03303214721413,5.95009424936897,6.30185038893653,6.19229702555886,5.79906604700584,6.20494825500365,6.07674622821797
"K17824",6.39111128292536,6.44890530542208,6.2647214045397,6.48465429590273,6.4164998473055,6.11524194370636,6.09759985348003,6.02817804380053
"K17481",6.19916173643512,6.26693363851698,6.55236778891632,6.33033749475942,6.25412241385119,6.5715964182534,6.62301057637508,6.61016404696321
"K15013",10.0493054221742,10.1360772975967,10.400578454125,10.304889400116,10.1528949198584,10.5867743819721,10.3897629954383,10.4159331097859
"K00147",6.85230623923835,6.78635182401848,7.00062731609273,7.0851275294782,7.13080759320015,6.61316742805664,6.79865734721592,7.04511733208545
"K13099",6.19916173643512,6.26693363851698,6.17898289648368,5.88956245202448,6.10141580635019,6.33230848008938,5.8113453360625,6.12216991058968
"K20844",7.19443047755315,7.55195008549395,7.34438592740474,7.36138166173039,7.51914714564097,7.54238415175134,7.41716443164511,7.04511733208545
"K02897",5.8771824296804,6.07134553980093,6.2510438384843,6.25726299698973,6.34798156996504,6.18350090570538,6.13510644300979,5.85496394606869
"K04989",6.57830670492593,6.71612867102482,6.54238651871577,6.85864833887575,6.81893999010348,6.50584987779118,6.32877456245044,6.50306632251136
"K05669",5.80181051194612,5.72981196021123,5.95009424936897,6.00714271842492,5.99732782603843,5.95509331615185,6.17081707590048,6.28086963843286
"K09131",6.78412943207522,6.83624997207159,6.70873777008455,6.78107003110084,6.86278647456605,6.69164256980154,6.29947675832045,6.6352711644771
"K04083",6.71149595745123,6.29534037085407,6.29142585219702,6.34424110953563,6.10141580635019,6.45944651365956,6.3846081699604,6.24403633871682
"K01392",7.44868012539813,7.27897425247009,7.28803825432439,7.20304367623413,7.06016022165129,6.9290040068119,6.96603638679197,7.07915030761279
"K03452",6.76044768906602,6.86833235844494,6.6915007444592,6.6280034874388,6.59665793453526,6.88216492472417,7.02679756775063,7.07915030761279
"K05849",6.76044768906602,6.86833235844494,6.6915007444592,6.6280034874388,6.59665793453526,6.88216492472417,7.02679756775063,7.07915030761279
"K18734",6.51980856798127,6.26693363851698,6.01018027833412,6.0486283398079,6.10141580635019,6.27592256514662,6.35712632077345,6.3827679338781
"K03217",8.00593126170543,8.16443055735609,8.08196286299163,8.24694218400686,8.30315758488603,8.3863552014792,8.4737046085142,7.98157534179503
"K03768",9.22196596913953,9.26481694536267,9.48864638013407,9.54440296200012,9.48047964839078,9.23763855493106,9.28417098835088,9.0075224263297
"K01759",8.560122013043,8.28673654998099,8.20883982368408,8.20336760100965,8.09224111564701,8.07641065797793,8.09148413344443,7.98157534179503
"K07151",10.1714612420829,10.1317053320117,9.69172686566159,9.90197724381002,9.85924366341313,10.0995959526646,9.8879814425437,9.75455603584131
"K05663",7.0165287288756,6.88404202041737,6.6915007444592,6.66836537043822,6.56881197871108,6.98867025213825,7.04151666559837,6.87864094100134
"K11894",6.42496049745019,6.10766511725312,6.09953784827242,6.14264202511757,6.43286170389236,6.11524194370636,6.05802548013405,5.9185435315942
"K09675",6.24120089719579,6.34949212634262,5.99078185863166,6.1247903256737,6.17057436283257,6.43537583942584,6.51103293286983,6.41431461738208
"K11865",7.48876379699983,7.13596195601855,7.21249589580142,7.30501617767354,7.32873751182808,7.22569854656964,6.96603638679197,6.97401247574032
"K12622",7.33530632875616,7.08436962933949,7.28803825432439,7.30501617767354,7.44763675665215,7.12597072700096,7.33897803839313,6.89835153945722
"K21444",7.27462477001732,7.59678948388514,7.40315447097215,7.41537659245616,7.74543371681068,7.47511720712855,7.5895177951898,7.20653613995895
"K09553",9.72403763684018,9.67318500627229,9.62328520279539,9.56716150393427,9.55317684552833,9.46303286633774,9.2642742098914,9.24932560620775
"K19781",6.10761108427385,6.07134553980093,5.90645180208292,6.06845323341132,5.99732782603843,6.3045761054852,6.43721938645265,6.28086963843286
"K09828",7.21088492687397,7.46717960211578,7.54798752304751,7.20927663353834,7.09599557621308,7.24943252894669,7.35044284643982,7.58374148241974
"K15177",7.16085408250492,7.08436962933949,6.82234391167264,7.0216051902367,7.13080759320015,7.1388850630901,6.78048035966062,6.73013272508007
"K14007",8.58992108984328,8.50329561257857,8.40752044808717,8.32481021846072,8.31732047657821,8.77671854543203,8.75765511797982,8.49000805058526
"K09550",6.76044768906602,6.71612867102482,7.13209229686801,7.06432241303863,7.15628396424778,6.81658207810989,6.78048035966062,6.87864094100134
"K14808",6.99721256580716,6.91483315497157,7.00062731609273,7.03601347419021,7.1393583820832,6.6333418539477,6.74320668632136,6.73013272508007
"K00276",9.48388517210545,9.71083578029042,9.31249550432623,9.35589947154491,9.21310132908938,9.63481143388995,9.5228266888496,9.6419856192266
"K21121",6.66022238482439,6.1753185726494,6.27817902098592,6.41070483128425,6.34798156996504,6.33230848008938,6.17081707590048,6.58443254412931
"K02484",6.93729973001006,6.88404202041737,6.98061530000771,6.6176654074002,6.49562805987452,6.79957467318426,6.81654353909367,6.992190471761
"K19036",7.44868012539813,7.36603682321862,7.17294559676131,6.94682628335093,7.11352532345732,7.22569854656964,7.33897803839313,7.45326394488486
"K10768",6.93729973001006,6.67924151603533,6.6915007444592,6.65841879956704,6.73782335808218,6.3852968272155,6.66459998260306,6.41431461738208
"K00252",8.64769753985415,8.88824442119608,8.96514719868284,9.05084531742985,9.04856395227877,8.66096399134699,8.68647330883465,8.69609494614155
"K14457",7.56543138063977,7.5427966846487,7.82201131602281,7.93741387264136,7.81816941771469,7.81275262514132,8.03794249305399,7.94750613832787
"K14769",6.7362460415659,6.60138122214857,6.70873777008455,6.75396604297067,6.7963610958916,6.52825056293507,6.32877456245044,6.3827679338781
"K20131",6.00274229747537,5.94896658665952,5.970772322512,5.9853688608447,6.10141580635019,6.35919384982304,6.3846081699604,6.20547617805035
"K19619",6.7362460415659,6.53887496180441,6.93954489264229,6.90757571044389,6.93570008087522,7.05927004467253,6.98152063389523,7.06225352910678
"K13356",6.48921544509287,6.40053869962201,6.52211974136332,6.6072233752776,6.49562805987452,6.11524194370636,6.23767579142028,6.20547617805035
"K00390",7.35003610355012,7.34482105896834,7.5350697127564,7.48236606832284,7.40691116852183,7.16431468183973,7.15324896040645,7.02773376628885
"K22390",8.56613236111955,8.41384803219294,8.18222736287405,8.11189406549236,8.23385028750444,8.10762202443306,8.03110131606965,8.21335160854897
"K00645",8.59580618347463,8.67083416072312,8.7490495200879,8.85127388541257,8.6950188805816,8.53943068081197,8.38083875499587,8.34237464277841
"K07910",6.51980856798127,6.75180118233453,6.85278687905789,6.91553236443364,6.93570008087522,6.84984594530159,6.4870493242236,6.6352711644771
"K01785",7.86448716951018,7.81589641234647,7.82897706742402,7.98660733280257,7.99354193062608,7.70111480674796,7.63620061238656,7.47797309891739
"K08849",6.42496049745019,6.26693363851698,6.32998422624029,6.08772929279747,6.48031632587218,6.11524194370636,5.97116326548915,6.16495288744676
"K08467",5.8771824296804,5.85107928214351,6.06517361540425,5.70175807411462,5.87272023190627,6.11524194370636,6.13510644300979,6.20547617805035
"K00798",6.15476422741812,6.2070309372222,6.08256445528696,5.9628164351083,5.7556570818176,6.03993194931504,5.86997237739807,6.28086963843286
"K17794",6.66022238482439,6.6410333509751,6.67398221740907,6.6879837777973,6.74978211300784,6.48292594469663,6.26914480334658,6.35008987006822
"K09286",6.39111128292536,6.73411067026759,6.51182893248675,6.28724675797609,6.4164998473055,6.79957467318426,6.53444597225504,6.41431461738208
"K01077",5.8771824296804,5.94896658665952,6.06517361540425,6.0486283398079,6.07683141050279,6.3852968272155,6.29947675832045,6.24403633871682
"K08675",7.88421345101011,7.84552841552288,7.85307966441933,7.68238499810634,7.80290902747328,7.99179528230973,8.19272854366766,8.15523713035906
"K03860",6.00274229747537,6.03303214721413,6.35477822974083,6.48465429590273,6.36560202983257,6.35919384982304,6.41128644879083,6.28086963843286
"K11703",6.68616618748463,6.58096977551926,6.30447043608183,6.41070483128425,6.62376954278138,6.18350090570538,6.35712632077345,6.55803646494884
"K11407",7.77199382260972,7.69860891858215,7.54798752304751,7.55562490570072,7.4609331845858,7.87994542502929,7.56069852852259,7.94750613832787
"K03243",9.05359184549291,9.09493988713544,8.60557529519852,8.69590257017334,8.95522653227514,8.94633073213175,8.75765511797982,8.94538169444131
"K14011",8.07580561239698,8.13506716869701,7.76495718705694,7.72906734462152,7.92513385088784,7.78959500066384,7.64534381744525,7.75319094620004
"K14549",6.76044768906602,6.81986210905364,6.75886453304623,6.78995939885976,7.00432929985396,6.52825056293507,6.66459998260306,6.44482620630625
"K12402",8.88677125091345,8.71077592245628,8.63701263888224,8.68756411532949,8.62034004589795,8.4792378103585,8.31532715772184,8.47828060760929
"K03131",6.78412943207522,6.60138122214857,6.50142944413385,6.50809099728269,6.6370646365654,6.65313449178472,6.68479685055748,7.04511733208545
"K11644",8.57807682300714,8.5481857571777,8.68289624574149,8.68337640595657,8.62600903982416,8.93265750027085,9.01812741832718,8.87151321459681
