"","ko_id","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"1313","K14258",4.72317897075127,5.1061007136197,5.21640424711893,5.34727041009464,4.36283628142527
"1314","K18953",6.98398135625229,7.53666066682939,7.76962147259973,7.95136520261991,7.17331136575018
"1315","K01354",6.61271730675869,6.9946040059274,5.96721623141564,6.17368163813405,6.29017010626918
"1316","K22366",5.16655295494437,5.99191067543796,5.83079190301704,5.94422626621548,5.22551092492833
"1317","K11244",6.67212977558581,5.99191067543796,6.90742828451038,6.02510959840554,6.50872943685454
"1318","K14399",4.62618933199912,4.76251873374632,4.76100181182174,5.20683209797208,5.59365005445202
"1319","K03418",5.70003353408294,5.43798870556159,5.06678671728081,5.66711445634019,4.76792658999639
"1320","K03283",10.7857530781521,10.6617050238191,11.2435727432798,11.1520417503338,11.6770232977737
"1321","K08866",6.69138808640216,6.54777659286986,5.83079190301704,5.81292625824734,6.21724699225661
"1322","K09534",7.99784566572412,6.89164170251631,7.5774356489918,7.48172125008167,7.31733838671793
"1323","K00734",6.21777044533226,6.10387888612013,5.46882136588332,5.71754650429292,5.27805127496567
"1324","K13291",6.4176505667967,5.99191067543796,5.80174328641202,5.50276370479315,5.42321758078649
"1325","K10599",7.66343492409989,7.58903856736598,7.17100951606832,6.86573417042512,7.85366419044855
"1326","K07588",7.05966499662675,7.05024762460647,6.26837664662446,6.27538468552492,6.46768205263459
"1327","K17302",8.97936373576779,9.46849103151757,9.31372849612482,9.31497512722294,10.0721503144337
"1328","K14652",6.10575896336293,5.80424774511999,5.80174328641202,6.29162715549708,6.76660372508283
"1329","K13196",6.10575896336293,6.0629675832054,5.88704664080197,5.81292625824734,5.1128156296294
"1330","K00750",6.27051986808997,6.11724690569143,5.80174328641202,5.90188080456722,5.22551092492833
"1331","K10863",4.24248029124479,4.35912610121688,5.16864973262454,4.95814477325265,4.48357267540089
"1332","K01692",5.77685230285336,5.58535441664937,5.16864973262454,4.75372824621111,5.46803794898329
"1333","K04648",9.10166122249076,8.60494567521456,8.6230637773743,8.66325699989881,7.98125688015432
"1334","K10686",7.31532253162929,7.00872079260108,6.38781023928006,6.44434840947281,6.5873718099236
"1335","K13026",6.8537959039412,7.36146065052849,6.98430283620575,6.83323252818719,7.76461768297153
"1336","K12842",8.31258806387868,7.66195963928738,7.81215116211806,7.28861595405136,8.11815658403826
"1337","K15085",5.43759348076095,5.6993989270187,5.0121970410637,4.80877831604263,5.67101422119431
"1338","K19199",6.5077280064404,6.62360993310165,6.85375656072866,6.76589451207529,5.84643053830942
"1339","K13720",7.08884391024096,6.9946040059274,7.20344368697012,7.08369395543147,6.21724699225661
"1340","K00609",4.81128276715313,4.94802688947446,4.5188794157104,4.41509804166835,5.42321758078649
"1341","K04617",6.10575896336293,5.32092659636721,5.57805172495794,5.78972206106747,6.31364437966052
"1342","K02149",7.23943288136089,6.95139029186369,6.75462499999936,6.70721257153341,7.66967446821418
"1343","K14552",5.61839489874792,5.04553964561123,5.16864973262454,4.91067669111484,5.84643053830942
"1344","K06532",8.08682262178109,7.50726182604437,8.03788435092119,8.02931410592188,8.62930045759282
"1345","K11322",6.21777044533226,5.88567209561034,5.57805172495794,5.16896488493101,5.51130896750917
"1346","K00921",8.70776486773948,8.45183182032327,9.0229934647495,9.20401338363892,8.23714675525829
"1347","K13345",4.96753229051424,4.94802688947446,4.68711828408656,4.91067669111484,4.02642423347296
"1348","K17808",5.28238434647821,5.27076060217293,4.60694776098886,4.75372824621111,5.55314573012023
"1349","K13120",6.01525531204274,6.42569910587611,6.04287095145227,5.88019387956967,5.32838592714973
"1350","K20344",5.70003353408294,5.54497207294723,5.0121970410637,5.00361471998943,4.76792658999639
"1351","K11971",5.77685230285336,6.07674208280167,6.56652874065298,6.1198500204419,5.51130896750917
"1352","K05610",6.93655345315913,6.14359578492092,5.96721623141564,6.00533946414034,6.35942912976739
"1353","K12821",6.93655345315913,6.78059202984839,6.58320345802262,6.38526405724316,7.42716441221317
"1354","K06886",9.34917713999896,8.86958275938635,8.84369615504195,8.9095416969914,8.23714675525829
"1355","K08292",5.03786956801004,5.36909863052453,4.30754495639944,4.80877831604263,4.68256538194776
"1356","K21440",8.38450354814711,8.37817791158271,8.06156116785687,8.00540630715082,9.00224126543921
"1357","K03501",6.63280231248382,6.07674208280167,5.91430708047923,5.83573001522197,6.66183050786691
"1358","K12524",7.52142984903444,7.9287936627863,8.32378926608883,8.24060991707105,8.53959976396964
"1359","K11462",5.38800856862424,5.6810762564702,6.30934586964823,5.83573001522197,5.32838592714973
"1360","K14561",5.28238434647821,5.1061007136197,4.30754495639944,4.6954021343974,4.58866638384722
"1361","K12900",5.16655295494437,5.54497207294723,5.91430708047923,6.20842685478619,5.59365005445202
"1362","K03100",5.03786956801004,4.98150523328996,5.67866877200224,5.83573001522197,5.63291253819398
"1363","K11599",6.8366468639583,7.23545114499047,7.12658132837326,6.82223031075935,7.78945632773218
"1364","K04499",4.81128276715313,5.04553964561123,4.82972244769657,5.16896488493101,5.77904836700286
"1365","K13278",5.28238434647821,6.07674208280167,5.74165169058026,5.08930216618671,5.37671692152797
"1366","K14298",6.39418901738455,6.23201167952305,5.67866877200224,5.4428805373646,5.8131688941419
"1367","K17491",8.74919439885866,8.04905283357924,8.0497715225505,8.54233708576514,7.79764121102188
"1368","K18164",5.16655295494437,4.87775604998184,4.68711828408656,4.80877831604263,5.67101422119431
"1369","K07007",4.81128276715313,5.56532315443573,5.0121970410637,4.95814477325265,4.48357267540089
"1370","K15470",4.81128276715313,5.7873440067078,5.06678671728081,5.12982355180122,4.8464905387215
"1371","K12871",5.61839489874792,5.01398648652132,4.95476509530233,4.63325078458395,4.68256538194776
"1372","K03015",5.98368972153603,5.39249174972194,5.06678671728081,5.12982355180122,5.05203436412845
"1373","K07140",5.77685230285336,5.99191067543796,5.3064976690926,5.50276370479315,4.98776228308096
"1374","K01638",7.45597498691299,7.53666066682939,7.32626711813374,6.85498314235081,6.64358312829804
"1375","K10812",6.9040289759062,6.60503310600236,5.96721623141564,6.32354935374095,6.86412336033266
"1376","K18410",4.62618933199912,4.67750171443367,5.0121970410637,4.95814477325265,4.02642423347296
"1377","K03715",8.75372498161382,8.66809784812571,9.1302897787705,9.10865243829579,8.16946276423673
"1378","K06889",8.75824136018218,8.77850468342205,9.37396923405705,9.54262684162245,8.71805010688483
"1379","K13989",6.76588822632998,6.58620665884144,7.31642628385783,7.42503487707021,7.39509408358216
"1380","K03754",5.53121790106434,5.85369938436434,5.118850391344,5.50276370479315,4.8464905387215
"1381","K08282",6.9040289759062,6.59565151551078,6.28901342893026,6.47297482498306,5.84643053830942
"1382","K03115",8.58600735797329,8.04565577770081,7.6338961085154,7.68234310467969,7.7812244770583
"1383","K22073",5.70003353408294,5.13521286171646,5.3064976690926,5.4428805373646,6.14022944713685
"1384","K15078",5.81363975183613,5.52428959920399,4.89410238791289,5.08930216618671,4.98776228308096
"1385","K09510",6.78391340527488,6.48807393331867,6.90742828451038,6.90793903525669,7.55837970843935
"1386","K10395",9.77825715052374,9.59452070723716,9.33570624070294,9.44841459312128,8.74786418032433
"1387","K02220",7.07432935578884,7.29984667579763,6.98430283620575,7.02749397332255,6.26628925471627
"1388","K02890",4.8923121109086,5.13521286171646,4.95476509530233,5.00361471998943,5.84643053830942
"1389","K01392",4.39263495101978,5.3452504837182,4.76100181182174,5.12982355180122,4.58866638384722
"1390","K01393",4.39263495101978,5.3452504837182,4.76100181182174,5.12982355180122,4.58866638384722
"1391","K20407",6.63280231248382,6.97316180968548,6.24742585360925,6.19116441860199,6.00132097388958
"1392","K20292",6.32132298153061,7.13626256075236,6.90742828451038,7.32783593748432,7.13490840642553
"1393","K15979",8.30024476832636,8.80683857097912,8.61509419247072,8.57839658119218,9.34634339122918
"1394","K07393",8.90393614211375,9.01196736674596,8.15255072813898,8.28891569803864,8.82979706473419
"1395","K08967",8.02061175135612,7.48732153285402,7.20344368697012,7.00825517630035,7.25908495215151
"1396","K08517",4.72317897075127,5.21839966897571,5.46882136588332,5.66711445634019,5.63291253819398
"1397","K15082",5.38800856862424,5.4818806505845,4.76100181182174,4.95814477325265,4.58866638384722
"1398","K10758",6.87073932073569,6.53800174820985,5.88704664080197,6.22547469246099,6.08635961532299
"1399","K04615",9.8068620557831,9.73272816248805,10.4770634414229,10.5350214393773,10.3989237173467
"1400","K20310",7.45597498691299,7.6440743980799,7.16003182672652,6.97889876062094,6.66183050786691
"1401","K01191",7.29047195808471,7.48229272154878,7.39331665377511,7.19833614401465,6.50872943685454
"1402","K03965",7.48907679844211,6.62360993310165,6.97177656937537,7.2235304626508,6.5873718099236
"1403","K00121",7.74781159624346,7.73557617678443,8.48993375611234,8.36598693707347,7.6961978686759
"1404","K07204",7.13151901392873,6.66004129896794,6.46207138433528,6.56877792954041,6.05860253388828
"1405","K01519",6.346040340884,6.82126241483136,6.64798553011259,6.51484090047559,5.8131688941419
"1406","K01772",5.38800856862424,5.41544911660977,5.61247227323637,5.61463939545178,6.33672624783352
"1407","K10819",5.03786956801004,5.24486836115781,4.89410238791289,4.80877831604263,4.21783279435769
"1408","K09498",5.57555028556207,5.32092659636721,5.91430708047923,5.34727041009464,6.21724699225661
"1409","K20353",8.35497430192102,8.52677643334757,8.33839119355715,7.69437025666803,8.71805010688483
"1410","K03004",5.65985784708021,5.39249174972194,5.80174328641202,5.66711445634019,6.42538783999601
"1411","K00485",5.65985784708021,5.7528710214785,6.26837664662446,6.5285216319795,5.74401945735001
"1412","K00657",5.70003353408294,5.71746728153304,6.26837664662446,6.47297482498306,5.63291253819398
"1413","K02727",8.98322632300462,8.21547433411347,8.42758049253954,7.97618165691459,8.61550341012967
"1414","K03136",7.08884391024096,6.43629104430433,6.24742585360925,6.27538468552492,6.11356092517988
"1415","K03107",5.84943080793358,6.67790845459816,6.24742585360925,6.58194322981746,5.87887863103518
"1416","K06867",9.7648610620794,9.64917005610177,9.52187569553501,9.28554988272175,10.3175334890427
"1417","K14347",4.81128276715313,5.01398648652132,5.80174328641202,5.34727041009464,5.05203436412845
"1418","K09577",7.9901760870953,7.64856668165288,7.0923251626283,7.14656951725744,7.24714317966617
"1419","K19626",4.96753229051424,4.58399009042699,4.95476509530233,4.6954021343974,4.02642423347296
"1420","K12616",5.16655295494437,5.83741980003915,5.88704664080197,6.1559725233221,6.03026509927525
"1421","K14769",4.39263495101978,4.67750171443367,4.5188794157104,3.94549118821088,4.98776228308096
"1422","K01173",6.5716623516415,6.19481581914396,5.96721623141564,5.94422626621548,6.81620556466079
"1423","K15276",7.27788242733998,8.13146999480074,7.75516000099476,8.06213049194411,7.39509408358216
"1424","K07735",7.44476854397623,7.73979105623889,8.39069851713742,7.99573066691225,7.52914982255495
"1425","K04371",7.61431951802082,8.25129032693629,7.29653864782452,7.33555222697632,7.55837970843935
"1426","K07561",4.96753229051424,5.88567209561034,5.06678671728081,5.04727931817133,5.05203436412845
"1427","K12389",5.16655295494437,5.93223803281032,5.0121970410637,5.559929875047,5.1128156296294
"1428","K20181",7.42208860968466,7.40996663076309,7.38392873647036,7.81491502282705,6.74967424407023
"1429","K00641",5.81363975183613,5.99191067543796,5.118850391344,5.41182591790744,5.97174188535799
"1430","K07555",5.98368972153603,5.29610466200889,5.16864973262454,5.50276370479315,4.98776228308096
"1431","K02231",5.03786956801004,4.35912610121688,5.21640424711893,4.49430599338631,4.48357267540089
"1432","K04564",9.32807565413423,9.02924500574149,8.68147008722245,8.32024131721858,8.97729438465545
"1433","K09500",5.84943080793358,5.50326346573917,5.67866877200224,5.50276370479315,6.42538783999601
"1434","K12820",5.57555028556207,5.7528710214785,5.50629021951148,6.00533946414034,6.44669568069034
"1435","K13421",5.03786956801004,5.54497207294723,5.50629021951148,5.34727041009464,6.08635961532299
"1436","K08150",6.5716623516415,6.62360993310165,7.1489688079783,7.01790717772369,6.1920528983653
"1437","K10523",5.91824464210367,5.7873440067078,5.06678671728081,5.12982355180122,5.42321758078649
"1438","K06100",7.43347355935017,7.00167995976004,6.66372408877396,6.70721257153341,6.44669568069034
"1439","K03522",6.65260376811474,7.49233272554947,7.54414396875855,7.47475714098078,7.49931041661702
"1440","K03992",6.32132298153061,6.76398970171541,6.13758716350514,6.47297482498306,5.74401945735001
"1441","K11407",6.44072239541285,6.1694455975482,6.38781023928006,6.73097966043476,5.70802794235146
"1442","K00611",7.61431951802082,7.3225606912441,7.25591170972427,7.11098174019161,8.07171063124997
"1443","K21769",6.48574892881727,6.72160719454715,5.941022685451,5.96490750826209,5.87887863103518
"1444","K06633",7.75688746359415,7.46199876181461,6.85375656072866,6.91829642649727,7.13490840642553
"1445","K19040",5.70003353408294,5.66249130458901,6.13758716350514,6.56877792954041,5.8131688941419
"1446","K03695",6.8366468639583,6.77231530835908,7.32626711813374,7.18983802733129,6.35942912976739
"1447","K04799",7.2132112799028,7.02963606439643,6.85375656072866,6.20842685478619,6.87974154949835
"1448","K04079",9.23720791497348,9.06654209789903,9.47643939366293,9.47124483902656,10.0687817097841
"1449","K14544",6.98398135625229,6.78059202984839,7.10383583307825,6.78869954284319,7.70493104502965
"1450","K01724",7.31532253162929,6.37149243837478,6.90742828451038,7.03701645213179,6.54860364240415
"1451","K03027",6.8366468639583,6.54777659286986,6.09105402288695,6.10142329390821,6.86412336033266
"1452","K01873",7.61431951802082,7.8015714749329,8.3139716652573,8.33181478950054,8.48499352181841
"1453","K18158",4.51754979962815,5.29610466200889,4.42045262106673,5.12982355180122,4.8464905387215
"1454","K22048",4.96753229051424,4.21476552576276,5.06678671728081,5.16896488493101,4.76792658999639
"1455","K08333",7.81016876268184,7.69707408625473,8.0497715225505,8.15196249731953,7.18588550749357
"1456","K14589",6.29615530620199,7.00872079260108,7.13781910459619,7.14656951725744,6.5873718099236
"1457","K02219",5.28238434647821,5.7873440067078,4.89410238791289,5.20683209797208,4.8464905387215
"1458","K00967",7.43347355935017,6.89164170251631,6.38781023928006,6.73097966043476,6.84833067372335
"1459","K13346",5.98368972153603,6.41502581042958,6.36860716816119,7.00825517630035,6.24198683857538
"1460","K02183",12.0970344802985,11.3430981884094,11.3613029079506,11.1471435674656,11.7232815630897
"1461","K01514",5.28238434647821,5.27076060217293,4.89410238791289,5.04727931817133,4.36283628142527
"1462","K06171",6.32132298153061,6.86079387083916,5.941022685451,6.1198500204419,5.97174188535799
"1463","K02156",6.48574892881727,6.47787026209856,6.51527711545078,6.65843815322421,5.70802794235146
"1464","K00428",10.2846660809417,9.77224630792205,9.61067049482992,9.23923140634109,9.66690521524762
"1465","K16302",8.11529815431579,8.367341332893,8.95203161647041,8.99202929160037,8.57805166220128
"1466","K02734",7.56345990047693,7.06382431136673,6.63206847473035,6.73097966043476,6.78333225559074
"1467","K12197",9.71232474096352,8.739137900943,9.42269614023494,9.02089151405521,9.10451989844201
"1468","K14213",6.10575896336293,6.15658182888019,6.44387473001268,5.58757703222129,5.59365005445202
"1469","K10949",5.48527779249995,6.34920204052371,6.04287095145227,6.44434840947281,6.00132097388958
"1470","K11724",6.24439814487663,5.90137515276238,5.50629021951148,5.47317975751711,5.32838592714973
"1471","K12158",6.5077280064404,6.21972476110733,6.01812101795188,6.47297482498306,5.59365005445202
"1472","K08824",4.39263495101978,5.07622608897654,5.21640424711893,5.31366801705313,4.76792658999639
"1473","K03246",5.70003353408294,5.29610466200889,5.54267793592626,5.4428805373646,6.26628925471627
"1474","K01663",6.4176505667967,6.42569910587611,5.77204079872089,5.90188080456722,6.64358312829804
"1475","K10273",5.81363975183613,5.3452504837182,5.88704664080197,5.69257492828106,6.38176574452804
"1476","K10332",5.84943080793358,5.77022052848488,5.71054050846043,5.559929875047,4.91947261339932
"1477","K10340",5.84943080793358,5.77022052848488,5.71054050846043,5.559929875047,4.91947261339932
"1478","K11430",6.346040340884,6.15658182888019,6.06717642900201,5.81292625824734,5.37671692152797
"1479","K21776",7.18649798542864,7.36693226878001,6.81212132005147,7.2235304626508,6.44669568069034
"1480","K03030",7.45597498691299,6.76398970171541,6.99671941422799,6.59498585832246,7.37330681606827
"1481","K22132",4.72317897075127,4.84077290412007,4.5188794157104,4.80877831604263,5.51130896750917
"1482","K01195",7.37561944678888,7.80961142568934,7.43026338307723,7.38842920792451,6.76660372508283
"1483","K03869",6.13463477015197,6.72160719454715,6.30934586964823,6.81114167847342,5.94149742359783
"1484","K00382",7.9901760870953,8.03541615761353,7.90674359791349,7.75303750180659,8.72234722673359
"1485","K03256",5.22588640199925,4.91347343248836,4.5188794157104,4.49430599338631,5.27805127496567
"1486","K10839",6.29615530620199,7.22945016682604,6.99671941422799,7.10194388770836,6.69762909714255
"1487","K00773",7.32758738602149,7.14266848748296,6.53257073481859,6.47297482498306,6.92558736320647
"1488","K15107",4.81128276715313,5.01398648652132,5.118850391344,5.08930216618671,4.21783279435769
"1489","K18460",8.7217075272889,8.86188754419015,8.2841103823446,8.44625420796619,7.91512216499805
"1490","K09644",5.10402685054191,5.24486836115781,5.85921697330701,5.83573001522197,5.17052691483665
"1491","K11339",7.41061223671263,7.09720903275265,6.61596871368477,6.74271437899758,6.50872943685454
"1492","K13836",5.81363975183613,5.77022052848488,5.06678671728081,5.27910583564793,5.05203436412845
"1493","K21456",6.39418901738455,7.05024762460647,6.56652874065298,6.37009134856729,6.03026509927525
"1494","K06662",6.968347748604,6.89164170251631,6.64798553011259,6.75435212077088,6.03026509927525
"1495","K12625",6.76588822632998,6.40426985188504,6.11451935352116,5.7661018927498,6.14022944713685
"1496","K01242",5.77685230285336,5.90137515276238,6.18258519730405,6.38526405724316,5.42321758078649
"1497","K09499",6.24439814487663,6.52815803196458,6.22615089332171,5.98527525575089,6.95534665355207
"1498","K12872",5.57555028556207,6.04905171206448,5.80174328641202,6.08274352082791,6.56812201725818
"1499","K14771",7.31532253162929,7.09720903275265,7.04532679327162,6.85498314235081,7.82191936958123
"1500","K02147",7.7926273022493,7.5607066277056,7.29653864782452,7.50241241222849,8.26688982993176
"1501","K03251",6.37032383960565,6.3150782165673,6.73987681546381,6.83323252818719,7.22295523293223
"1502","K08766",6.52936619845223,6.62360993310165,6.54965285483246,6.68303695672497,5.77904836700286
"1503","K01361",6.5716623516415,6.63280684729985,7.29653864782452,7.36600695697994,7.09543991538822
"1504","K03038",8.43617575974133,7.83346445383238,7.68058049647354,7.61432644336478,8.29024928076593
"1505","K03352",6.55067423956248,6.43629104430433,5.71054050846043,5.9232210476447,5.87887863103518
"1506","K10664",5.77685230285336,6.11724690569143,6.51527711545078,6.65843815322421,5.97174188535799
"1507","K15198",5.77685230285336,6.1694455975482,5.61247227323637,5.74204923732864,6.50872943685454
"1508","K09020",5.91824464210367,5.64363569721486,5.21640424711893,5.27910583564793,4.98776228308096
"1509","K01669",5.91824464210367,6.00642423449687,5.3064976690926,5.16896488493101,5.51130896750917
"1510","K01750",5.10402685054191,5.82093775772188,5.0121970410637,5.08930216618671,5.63291253819398
"1511","K12572",6.32132298153061,6.83720800164359,7.02123119583689,7.08369395543147,6.33672624783352
"1512","K10596",6.46341768219593,6.73018636868655,6.72497252494787,7.00825517630035,6.03026509927525
"1513","K09567",4.96753229051424,5.24486836115781,5.0121970410637,5.27910583564793,4.36283628142527
"1514","K12877",5.03786956801004,5.50326346573917,5.39033238788853,5.7661018927498,4.8464905387215
"1515","K10770",5.03786956801004,4.72094833134751,4.30754495639944,4.10460334357608,4.68256538194776
"1516","K18162",5.33634239027148,5.27076060217293,4.42045262106673,4.86098055203478,4.98776228308096
"1517","K03239",5.48527779249995,4.91347343248836,4.5188794157104,4.95814477325265,4.68256538194776
"1518","K07874",6.46341768219593,5.99191067543796,5.50629021951148,5.71754650429292,5.74401945735001
"1519","K04818",6.98398135625229,6.62360993310165,6.42543684992296,6.55548755774607,5.97174188535799
"1520","K08303",6.44072239541285,6.47787026209856,6.13758716350514,5.69257492828106,6.60636052083505
"1521","K11253",6.88748208240578,7.18672032664109,7.6958100128544,7.5429180834654,7.7478163501673
"1522","K02537",5.57555028556207,5.62450062131471,5.06678671728081,4.80877831604263,4.98776228308096
"1523","K04373",8.74009026088585,8.36189228764714,8.3766204006417,8.46739011794351,9.23049641227875
"1524","K07117",6.93655345315913,6.38250455617452,7.02123119583689,7.27262099068901,6.52880884763209
"1525","K00870",5.16655295494437,5.32092659636721,5.0121970410637,4.91067669111484,4.36283628142527
"1526","K19307",5.16655295494437,4.72094833134751,4.89410238791289,5.27910583564793,4.36283628142527
"1527","K07583",4.81128276715313,4.80240625900027,4.95476509530233,4.6954021343974,4.02642423347296
"1528","K19511",7.8865551905233,7.9287936627863,8.56632763478601,8.68446528992767,8.15680684152031
"1529","K10598",6.81928704219207,6.75561461561436,6.20454108726241,6.56877792954041,5.97174188535799
"1530","K14677",4.62618933199912,4.80240625900027,4.95476509530233,5.5316691468628,4.68256538194776
"1531","K09630",5.84943080793358,5.80424774511999,6.28901342893026,6.20842685478619,5.37671692152797
"1532","K07509",8.01306306921154,7.37238300295596,7.53569864030259,7.2965466731828,8.07843836668382
"1533","K17968",5.61839489874792,4.80240625900027,4.68711828408656,5.04727931817133,5.17052691483665
"1534","K22133",6.87073932073569,6.67790845459816,6.11451935352116,6.29162715549708,6.03026509927525
"1535","K04718",5.77685230285336,6.360392093777,6.67928821243484,6.64597524999827,6.29017010626918
"1536","K11126",6.346040340884,6.83720800164359,5.88704664080197,6.06380324671906,6.16638670717464
"1537","K03949",7.36376205786903,6.49820345368598,6.75462499999936,6.58194322981746,6.50872943685454
"1538","K12849",6.5716623516415,6.13048499411415,5.91430708047923,5.74204923732864,6.50872943685454
"1539","K11558",5.84943080793358,5.54497207294723,5.0121970410637,5.00361471998943,5.27805127496567
"1540","K07240",4.62618933199912,4.63194490561005,4.17215695432161,4.95814477325265,5.1128156296294
"1541","K11806",4.24248029124479,4.84077290412007,4.42045262106673,4.6954021343974,5.17052691483665
"1542","K00236",6.59234027662285,7.26508281614135,7.19271416879564,7.05587192438221,7.58702466269024
"1543","K08856",6.95253978215644,6.72160719454715,6.40675102437658,6.19116441860199,6.08635961532299
"1544","K11494",6.78391340527488,7.2473778275782,7.56088658633096,7.73568799375703,7.37330681606827
"1545","K01835",7.35180538811624,6.92927899291024,7.71087942134238,7.86894153251102,7.43769656308591
"1546","K00816",4.72317897075127,4.58399009042699,5.39033238788853,5.34727041009464,5.05203436412845
"1547","K03924",4.51754979962815,4.53327631451442,5.118850391344,5.00361471998943,5.32838592714973
"1548","K02180",6.39418901738455,6.19481581914396,5.77204079872089,6.00533946414034,5.46803794898329
"1549","K15305",4.96753229051424,5.60507679206164,4.82972244769657,5.20683209797208,4.68256538194776
"1550","K21922",5.61839489874792,5.4818806505845,6.16027138443357,6.08274352082791,6.31364437966052
"1551","K08471",7.26518077288858,6.39342989138871,6.97177656937537,6.64597524999827,6.48835683285466
"1552","K10581",7.26518077288858,6.39342989138871,6.97177656937537,6.64597524999827,6.48835683285466
"1553","K19410",7.26518077288858,6.39342989138871,6.97177656937537,6.64597524999827,6.48835683285466
"1554","K05543",4.51754979962815,4.42156964009715,4.60694776098886,4.80877831604263,5.32838592714973
"1555","K01689",8.07237047003094,8.43376867660192,8.56632763478601,8.57839658119218,9.07459110876673
"1556","K11976",5.84943080793358,6.15658182888019,6.63206847473035,6.22547469246099,5.70802794235146
"1557","K11644",7.6042910750657,8.05919608244851,8.27907268070267,8.14322773933834,8.59221045715922
"1558","K12831",6.87073932073569,6.39342989138871,5.96721623141564,6.13803082525029,6.08635961532299
"1559","K16362",6.48574892881727,6.77231530835908,6.97177656937537,6.81114167847342,6.05860253388828
"1560","K12385",10.6356262681428,11.5220971117928,11.3948266745091,11.4517024884302,11.1957225184778
"1561","K05302",4.62618933199912,4.98150523328996,4.89410238791289,5.12982355180122,4.21783279435769
"1562","K06691",7.58402102536351,6.85297557809945,6.85375656072866,6.81114167847342,7.37330681606827
"1563","K03531",8.65060407059976,7.92139598697048,7.68821548187594,7.98109390749983,8.09843465956887
"1564","K08956",8.34899503533285,8.02164882356486,8.60708025781937,8.7259674176935,7.90000256441875
"1565","K17655",8.24978445368457,7.33936206213729,7.84665423387538,7.89521083262832,8.16946276423673
"1566","K11129",5.16655295494437,5.01398648652132,4.30754495639944,4.56654935774168,4.98776228308096
"1567","K15043",6.61271730675869,6.84511378729462,6.04287095145227,6.02510959840554,6.33672624783352
"1568","K10739",6.55067423956248,6.46759130923229,5.85921697330701,5.78972206106747,6.38176574452804
"1569","K01317",7.58402102536351,7.15539446356221,7.79104391826849,7.5429180834654,8.13115580014067
"1570","K16276",4.04408578705513,4.80240625900027,4.95476509530233,4.80877831604263,4.68256538194776
"1571","K03097",7.13151901392873,7.37238300295596,6.69468182252214,6.9689766601562,7.61510780484071
"1572","K12394",9.43344940687705,9.01022815584722,8.9135726919161,9.00893575377154,9.74707617453279
"1573","K17530",6.0762570811032,5.66249130458901,6.54965285483246,6.45873520849555,6.31364437966052
"1574","K14400",6.01525531204274,5.58535441664937,5.118850391344,5.20683209797208,5.42321758078649
"1575","K00234",7.08884391024096,7.62139922598888,7.12658132837326,7.215181765282,6.62509533264135
"1576","K17535",6.10575896336293,6.24418966458024,6.46207138433528,6.63340067424326,5.70802794235146
"1577","K11675",7.7926273022493,7.37238300295596,7.06902031720778,7.04647548485708,7.73934128833536
"1578","K20361",7.7926273022493,7.37238300295596,7.06902031720778,7.04647548485708,7.73934128833536
"1579","K00253",8.02061175135612,7.51220377185999,8.41844822552969,8.23651024249687,7.81387220973104
"1580","K09628",5.91824464210367,5.94740665964946,6.36860716816119,6.27538468552492,5.46803794898329
"1581","K01399",7.3873792061763,7.27093595743578,7.19271416879564,6.51484090047559,6.86412336033266
"1582","K15033",7.57377737279095,6.98749257303218,7.85345640756213,7.70629733236977,7.82992165132079
"1583","K00130",5.65985784708021,5.62450062131471,4.95476509530233,5.559929875047,4.98776228308096
"1584","K01288",7.56345990047693,7.85692747057773,7.30651711581417,7.01790717772369,7.05484415637272
"1585","K14645",6.67212977558581,7.27676517259323,7.34574754930797,7.60797993789472,7.02712105102765
"1586","K01012",6.10575896336293,6.2073268484567,6.81212132005147,6.79996523343427,6.78333225559074
"1587","K06185",8.14322055311641,7.76895336351283,7.6338961085154,7.28064089464786,8.09180009105142
"1588","K21767",6.21777044533226,5.99191067543796,5.71054050846043,6.08274352082791,5.32838592714973
"1589","K10703",6.37032383960565,7.05024762460647,7.27636984238006,7.13775569244055,7.082036451658
"1590","K00942",7.32758738602149,7.02963606439643,6.70990870668805,6.40027253180882,6.71519222774146
"1591","K20163",8.36685881195091,8.4102064882281,7.70336451856841,7.79830229503395,7.73934128833536
"1592","K00161",6.80171107946379,6.55748355211796,6.67928821243484,6.928578587543,7.46883530515625
"1593","K20280",5.16655295494437,5.21839966897571,4.89410238791289,4.49430599338631,4.48357267540089
"1594","K01520",5.48527779249995,5.39249174972194,4.89410238791289,4.63325078458395,5.17052691483665
"1595","K01285",7.69211587015769,7.53666066682939,6.88084703016691,7.00825517630035,7.46883530515625
"1596","K03255",8.5655340651271,8.17874355638975,9.12188152164834,8.78325578252447,8.84957239030251
"1597","K00860",5.48527779249995,5.94740665964946,5.0121970410637,5.20683209797208,5.46803794898329
"1598","K03061",7.13151901392873,7.24142696103066,7.13781910459619,7.33555222697632,6.44669568069034
"1599","K13342",5.53121790106434,5.82093775772188,6.20454108726241,6.08274352082791,5.37671692152797
"1600","K01771",6.76588822632998,7.01572685704405,7.6338961085154,7.49554855988757,7.21070553251227
"1601","K14016",7.37561944678888,6.84511378729462,7.68821548187594,7.70629733236977,7.29432169076065
"1602","K15256",5.10402685054191,5.27076060217293,4.89410238791289,5.08930216618671,4.36283628142527
"1603","K17778",6.32132298153061,6.43629104430433,5.941022685451,5.58757703222129,6.31364437966052
