"","ko_id","add_backB","add_backC","pFe21_9A","pFe19A","pFe19B","pFe19C","pFe21_9B","pFe21_9C"
"1297","K17199",4.22088477311359,4.28396279612654,3.43430908694628,3.38215086031603,2.71827869300912,3.71512116794061,4.31458836877884,4.09620710999739
"1298","K07178",4.99131727565129,4.68448833239034,5.9565791457952,6.25580887188343,6.1649507672536,5.64055185892909,5.95956633721099,5.90956956870644
"1299","K01069",4.26320779470436,4.56501783167434,4.98406919284981,4.49765623422506,4.74227473687128,4.84903075031546,5.67059595929433,5.86601460335639
"1300","K07305",5.33604362536422,5.34224662459823,3.72101777063876,4.68123855852436,5.28963753383967,4.3851404501789,4.53465191776606,4.78007859165642
"1301","K09419",10.2663761471051,9.90022920074931,9.3772330957408,8.73873328355761,9.09676789907627,9.4587123645777,10.191815287252,10.1407786270908
"1302","K12852",5.26247897430372,5.59489705049749,6.33024015370252,6.77091185197529,6.44426515844201,6.44345638585296,6.70191046196136,6.77192470294968
"1303","K00852",6.44838943302029,6.48471260982302,5.74740520987062,5.23022281180215,5.81675601694817,5.51476721480428,6.75267224192428,6.57136349613469
"1304","K06069",4.0332049915776,4.20171422164154,3.72101777063876,3.38215086031603,3.44203611551416,4.10252563801767,5.02821814841379,4.60461291266766
"1305","K02540",4.87030991282583,5.07494619070844,5.99492775952128,5.57622891738065,5.46983514142854,5.51476721480428,5.48795205367103,4.15295760113126
"1306","K15027",3.10993723233681,2.71827869300912,3.93487807779479,3.84913674762801,3.9475271791568,3.43001872679015,4.42967754596581,4.09620710999739
"1307","K02147",7.51755583438983,7.3133511577384,6.76461210550693,6.91396304859999,6.79264766629991,6.40198484814076,6.41694199950089,5.72660912960796
"1308","K07971",5.85289613980233,5.30713446540515,4.39437897551672,4.84148040470955,4.12466798416602,5.3168937625869,4.58394069275951,4.99140925824675
"1309","K00799",7.69129786286253,7.85933896454272,6.95035163730732,7.31260352118888,6.701459246029,7.23041350832356,6.35242380985328,6.40000030081828
"1310","K14347",6.04847256722593,5.9721045644281,4.81610947763809,4.84148040470955,5.35237122914404,5.08538307223217,5.3867167860189,6.26202487711673
"1311","K09493",4.17690379766909,4.28396279612654,5.65413812783622,4.68123855852436,4.41098717140293,5.25468289908852,5.33315837376353,5.26757094784777
"1312","K02320",5.62562633732515,5.47434393125467,6.49903743143291,6.17248490637996,6.95926831658874,6.64633110636478,6.16955311999507,5.47762836732309
"1313","K13103",4.73690050741612,5.19601825587557,6.17246812872443,6.35981533415968,6.02067259924439,5.66439925619442,5.43826410363232,5.17357374613766
"1314","K03155",5.28124552645505,5.30713446540515,5.1330731949057,5.61927320720947,5.7261165432672,6.26979374454263,5.4127319139279,4.30761676574158
"1315","K21407",6.50404449701488,6.03676615659387,5.32959157579315,5.53180770986305,5.35237122914404,5.5915959947935,5.09497957081484,4.67774260011138
"1316","K17498",5.18470675944538,5.94987546026036,6.30005534707862,6.93088103953546,5.81675601694817,6.12403944639299,5.85100484897682,5.26757094784777
"1317","K00589",4.92005819174866,4.62617861753033,6.03226253425263,5.57622891738065,5.98218071962694,5.12098781799082,5.73335064465845,6.1092026458617
"1318","K03574",7.93535571665403,7.83553857354273,6.30005534707862,6.8968430959726,7.61173408351701,6.92475590235566,6.96547273626338,7.42961462307114
"1319","K04730",5.59628410745781,5.07494619070844,5.91715880801938,5.81657689947437,6.38675919861841,6.19067292277096,4.92132651256519,5.01900499859575
"1320","K10643",6.67299625898159,5.90433745576703,5.32959157579315,5.28532840130655,5.15476313615636,6.31523516881512,5.2486672232368,5.77463394507036
"1321","K11786",7.35048639384822,6.87275171220898,7.60693056464099,7.14890825089294,6.85742075344055,7.54687522311287,8.21311765994208,8.34143453931764
"1322","K11434",3.86633314943534,4.20171422164154,4.7232072855528,4.91471890617687,5.62919348577916,5.25468289908852,4.72110367941208,4.56637688727451
"1323","K01179",4.0332049915776,3.90927887057034,3.43430908694628,3.38215086031603,2.71827869300912,3.22407973613999,4.042224925691,4.44396251869936
"1324","K03511",4.87030991282583,4.9876833903964,3.72101777063876,4.28124800268776,4.27677957492111,3.43001872679015,4.76371076313647,4.60461291266766
"1325","K18914",6.37348553147192,6.15784593489112,5.26719254439961,6.14358667854749,5.90189631058289,4.93261224610546,5.21929608165223,5.17357374613766
"1326","K07393",7.55177030877238,7.69710347414452,7.54429295552416,8.13471978607978,7.82061693560689,8.15554352304848,7.34154884236583,6.40000030081828
"1327","K05516",3.73643374659545,4.79363794333221,5.20179388778037,5.28532840130655,5.62919348577916,4.80513807092394,5.02821814841379,4.87486512471125
"1328","K17497",5.75052272482987,5.19601825587557,5.83484466847325,6.02171216337924,6.32683451963862,6.23867212779122,4.80494789088028,5.14901714786614
"1329","K14721",3.39258178995175,3.48408359358466,4.51402974045441,4.76386082981924,3.73163289373749,4.01887512658513,4.76371076313647,4.40023869461221
"1330","K11293",5.58137750584485,5.56572715372202,6.10409935407052,6.93088103953546,6.91939298852555,6.35927038182121,6.18448671810312,5.65989759747882
"1331","K20370",5.48840887726077,4.89425725442935,4.7232072855528,3.84913674762801,4.27677957492111,4.61277633118604,5.09497957081484,5.39742090838331
"1332","K01270",5.91328746628686,5.3764804964977,4.26125715635484,4.49765623422506,4.5315696938922,4.97248769363267,5.18927432531447,5.33403628687654
"1333","K01900",5.84050036958754,5.47434393125467,6.3887552341669,6.02171216337924,6.1649507672536,5.54085260602004,5.33315837376353,4.64171030883717
"1334","K00003",4.55583560242773,4.50067051101057,5.83484466847325,5.53180770986305,4.74227473687128,4.75970050503897,5.46333171774451,5.72660912960796
"1335","K03020",3.49460312759357,3.26292427686269,3.72101777063876,4.01379929287045,3.44203611551416,4.01887512658513,4.58394069275951,4.81245137095118
"1336","K06630",9.44253762724515,9.6858783947244,9.35188230831492,8.8537893052608,9.13633361139363,9.10112913290818,8.33764170987176,8.0746576298081
"1337","K00121",8.09330871782416,7.95079272542624,6.85014662490883,7.07478489866349,7.29132870643442,7.00977927598502,6.63851973587645,6.67515558343535
"1338","K09702",6.34761632446277,6.76318099052229,6.76461210550693,7.11971635304937,6.29589898060247,6.56109482230938,5.81287267331652,5.41791497840622
"1339","K11819",5.08073412994042,4.9876833903964,4.39437897551672,3.84913674762801,3.73163289373749,3.58571983713356,4.31458836877884,4.20691093745454
"1340","K21623",5.08073412994042,4.9876833903964,4.39437897551672,3.84913674762801,3.73163289373749,3.58571983713356,4.31458836877884,4.20691093745454
"1341","K02415",3.49460312759357,3.90927887057034,5.06064982280389,4.39438951853489,4.41098717140293,3.43001872679015,3.67028093359806,4.09620710999739
"1342","K08334",5.72371684459565,4.9876833903964,5.70154973307548,4.68123855852436,4.5315696938922,4.97248769363267,4.1169137399137,4.81245137095118
"1343","K18577",4.45431367401355,4.56501783167434,4.39437897551672,5.17278358099599,5.57808098237675,5.61628918567909,4.63134561515831,4.20691093745454
"1344","K19787",5.0142413626047,4.28396279612654,5.32959157579315,3.6492062402105,4.41098717140293,5.22247716438743,4.72110367941208,4.71277588382683
"1345","K08835",4.0332049915776,4.74022845326971,3.43430908694628,4.76386082981924,4.41098717140293,4.01887512658513,4.957926792256,4.99140925824675
"1346","K10408",4.45431367401355,4.11290802815795,4.26125715635484,4.84148040470955,4.12466798416602,4.55971554908469,3.54636247417706,3.14812063785248
"1347","K13238",6.13190985550515,6.05767894391218,5.91715880801938,5.7015653563257,5.00486158705182,5.48818075218552,4.84490855553366,4.78007859165642
"1348","K03545",3.66358926753772,4.74022845326971,5.1330731949057,4.68123855852436,4.41098717140293,3.58571983713356,4.1169137399137,4.71277588382683
"1349","K12657",5.52009673779528,5.53593105830571,5.3892668160583,4.98408240335332,5.08191133869069,5.37639441382204,6.2426981724391,6.57136349613469
"1350","K06199",3.49460312759357,3.65091956100718,3.72101777063876,4.49765623422506,2.71827869300912,3.82755781422924,4.25247561619039,4.15295760113126
"1351","K17255",6.48836328695598,6.57409141565935,5.74740520987062,5.48591489642736,5.52501539798705,5.12098781799082,5.69182893531873,5.14901714786614
"1352","K12735",4.17690379766909,4.68448833239034,5.1330731949057,5.48591489642736,5.62919348577916,5.04880502283018,5.88812984392437,5.35549182533885
"1353","K22366",4.81858741011192,4.43273137785463,3.43430908694628,3.84913674762801,3.44203611551416,4.01887512658513,3.20071224447393,4.09620710999739
"1354","K07401",5.48840887726077,4.79363794333221,4.7232072855528,4.76386082981924,5.90189631058289,5.46107276296681,4.31458836877884,4.56637688727451
"1355","K08504",8.77513734798905,8.85469361377996,7.79081254056865,7.31260352118888,8.00300626507367,7.66208026008776,7.70252963801274,8.24113059827651
"1356","K09969",9.60686049182111,8.75677642524336,9.07036382229379,7.87174546802459,8.06813474683444,8.79356379561278,8.69401412700438,8.88659277269161
"1357","K11367",4.92005819174866,5.23407588723382,3.93487807779479,4.15567892709546,3.73163289373749,3.71512116794061,4.18676524857046,4.35484250860504
"1358","K01519",4.08327741262141,4.11290802815795,5.32959157579315,4.91471890617687,5.22387685978058,5.40520362042023,4.48330038449561,5.22138693728032
"1359","K00759",4.73690050741612,5.03203011628222,4.90278116357978,5.11279067092663,4.41098717140293,5.04880502283018,4.53465191776606,3.45743269575774
"1360","K17655",7.05930922951272,7.01755891532116,8.17657632977057,8.14198546179416,8.16487956990004,7.79022855517829,7.1806624245756,7.05413464524714
"1361","K12869",4.76471057777504,4.68448833239034,5.06064982280389,5.92287443547905,4.64134179111593,5.56645616145166,5.58227372008066,5.92379355624219
"1362","K07277",3.92512169743489,4.62617861753033,5.65413812783622,4.68123855852436,4.83581398021254,4.10252563801767,4.18676524857046,4.74686984378003
"1363","K00884",6.10119406902228,5.62346742852524,4.7232072855528,5.53180770986305,5.15476313615636,6.12403944639299,5.21929608165223,4.74686984378003
"1364","K10765",4.70847128408403,4.89425725442935,5.26719254439961,4.39438951853489,4.5315696938922,5.08538307223217,5.60488523744744,5.97929641648741
"1365","K10436",6.41558369673939,6.35610375413866,5.60505729772566,5.66102614912064,5.98218071962694,5.22247716438743,5.36019919962245,4.87486512471125
"1366","K09498",4.17690379766909,3.65091956100718,5.1330731949057,4.68123855852436,4.41098717140293,4.75970050503897,5.36019919962245,4.81245137095118
"1367","K03364",5.31802081584819,4.9876833903964,4.62299004036672,5.48591489642736,4.92305724446273,5.71090515702192,5.06201619328921,3.97268963058921
"1368","K15280",5.53567270986383,5.19601825587557,4.62299004036672,5.11279067092663,3.9475271791568,5.54085260602004,4.67702155983799,4.64171030883717
"1369","K07447",5.43947115033582,6.6307148431165,6.62589321924394,7.08991879469354,7.05436223853854,6.47044891017446,6.93944286468511,6.23955802346834
"1370","K07941",4.89542052293006,4.62617861753033,4.39437897551672,3.38215086031603,4.27677957492111,3.43001872679015,3.87432977730989,4.20691093745454
"1371","K21434",3.2704927687288,3.26292427686269,4.11043691322429,3.84913674762801,2.71827869300912,3.92784878957003,4.25247561619039,4.09620710999739
"1372","K06889",7.849371533433,7.39710141717683,6.03226253425263,6.69364647535077,6.74777922981658,7.19053324744942,7.12019454758273,6.86986835914598
"1373","K21456",6.18166873515634,6.40570151929266,5.06064982280389,5.98952912009383,5.52501539798705,5.61628918567909,5.62713503058153,4.81245137095118
"1374","K00819",4.5878913903558,4.62617861753033,4.7232072855528,4.91471890617687,5.22387685978058,4.55971554908469,5.64903487385254,5.99283759131077
"1375","K01424",4.0332049915776,3.90927887057034,4.39437897551672,3.6492062402105,2.71827869300912,4.32077430308287,3.67028093359806,4.20691093745454
"1376","K08582",7.86456735982193,7.7232836379934,8.33287924553468,6.84422144490946,7.5737718610721,7.60259673049391,6.68109073061861,7.29529849349882
"1377","K12815",10.995924628334,10.2339221139025,10.1567952676508,9.29928211045099,9.36817430688273,10.2116845855772,9.89026795214361,9.87747654960011
"1378","K17943",6.98881588912534,6.51513136929846,5.91715880801938,6.30876216516798,5.94260984971272,7.00977927598502,5.81287267331652,5.58983368355032
"1379","K00559",5.64006872095448,6.17705709564895,4.90278116357978,5.23022281180215,4.64134179111593,5.04880502283018,5.92430071183426,5.74280113028542
"1380","K20493",4.52292420744762,4.94179915937937,4.51402974045441,5.57622891738065,5.46983514142854,5.51476721480428,4.37353778282438,4.35484250860504
"1381","K12524",6.33010536413469,6.17705709564895,6.93086295498532,6.78959391438999,6.41580210905176,6.7042466738475,7.33491572702,7.7783103613504
"1382","K03106",6.9263377068357,7.08987385305463,6.64996719635733,6.08396045678947,6.26427573498178,5.61628918567909,6.79202456856828,7.14712750133882
"1383","K10596",6.04847256722593,5.78359459627032,4.81610947763809,4.39438951853489,4.92305724446273,5.12098781799082,4.99353869636282,4.90498514764189
"1384","K21797",3.39258178995175,3.65091956100718,3.93487807779479,4.39438951853489,4.12466798416602,3.82755781422924,4.72110367941208,4.96322618755813
"1385","K11390",5.37139251652155,4.89425725442935,4.11043691322429,4.01379929287045,4.12466798416602,3.71512116794061,4.48330038449561,4.60461291266766
"1386","K16785",3.66358926753772,2.71827869300912,3.72101777063876,3.38215086031603,3.44203611551416,3.58571983713356,4.37353778282438,4.35484250860504
"1387","K16786",3.66358926753772,2.71827869300912,3.72101777063876,3.38215086031603,3.44203611551416,3.58571983713356,4.37353778282438,4.35484250860504
"1388","K16787",3.66358926753772,2.71827869300912,3.72101777063876,3.38215086031603,3.44203611551416,3.58571983713356,4.37353778282438,4.35484250860504
"1389","K12823",7.31991707182312,7.15872096216027,8.39804097558792,8.28009897283374,8.01249251904985,8.27459666239502,8.31762049781065,8.67226073529205
"1390","K14001",3.39258178995175,3.26292427686269,2.71827869300912,4.01379929287045,3.44203611551416,3.92784878957003,4.25247561619039,4.20691093745454
"1391","K09415",8.551279285386,7.46075848612617,7.2147823511761,6.86197748250535,7.16073771111384,7.84770653442065,7.10467129442486,7.25688500417552
"1392","K06013",5.72371684459565,5.56572715372202,4.98406919284981,4.84148040470955,4.92305724446273,4.3851404501789,5.67059595929433,5.89520047304925
"1393","K00873",9.02536444021788,8.68870472596987,7.96345408634802,7.47114539276021,7.95461485673436,7.70795852293592,8.4765375224244,8.55521921654584
"1394","K00392",6.68678622909019,6.21471643788314,6.0686367059627,5.85290949347403,5.7261165432672,5.5915959947935,6.70191046196136,7.09205741693426
"1395","K02257",4.34342782024184,4.43273137785463,5.50136723763528,5.61927320720947,5.46983514142854,5.61628918567909,5.30557215168089,5.60768307045787
"1396","K08144",5.12329301594419,4.62617861753033,3.72101777063876,3.6492062402105,4.27677957492111,4.66367253677779,4.63134561515831,4.93442809572294
"1397","K08832",8.32181593736067,8.39928795129283,8.95963566457926,9.43259040424354,9.07430871015547,9.24604615908292,8.20587385305093,8.00691378888559
"1398","K02414",3.10993723233681,4.36070293789562,4.51402974045441,3.84913674762801,3.44203611551416,3.58571983713356,3.20071224447393,4.20691093745454
"1399","K15305",3.92512169743489,3.65091956100718,4.11043691322429,3.38215086031603,2.71827869300912,4.25262517591023,4.1169137399137,4.25837820371573
"1400","K20989",8.65100095366718,7.70369327761792,9.29980360734055,8.10528512863938,9.02831307384689,8.75586972224182,8.52390169677555,9.10588681053565
"1401","K20793",3.80368117001131,3.78928668096208,4.11043691322429,2.71827869300912,3.44203611551416,4.1801201593817,4.42967754596581,4.03627731085445
"1402","K14772",7.06985355459447,7.43721595887224,8.17657632977057,8.17777433403842,8.87041859643769,7.97508661274722,7.95678001734679,7.91485505884104
"1403","K19804",3.10993723233681,3.48408359358466,3.93487807779479,4.76386082981924,3.44203611551416,3.22407973613999,3.67028093359806,4.03627731085445
"1404","K03097",5.38873095196096,5.47434393125467,6.472255833253,6.77091185197529,6.44426515844201,6.65810329761447,6.45429619495706,5.93787540306441
"1405","K15285",6.34761632446277,5.73223016180095,5.32959157579315,5.57622891738065,5.35237122914404,5.88286878827451,4.63134561515831,4.99140925824675
"1406","K16545",5.7371839664716,5.70582332546798,5.65413812783622,4.76386082981924,4.83581398021254,5.01119480599624,5.94204377516494,6.16994334154056
"1407","K06177",4.94424187530513,5.19601825587557,5.74740520987062,6.59080069743539,5.85997048091752,5.79952027565945,5.2486672232368,5.19769157094031
"1408","K13535",7.92958774950826,7.25168106684713,6.44496194763102,6.78959391438999,7.64872079723498,7.96095084971038,7.38071757299946,7.56148181056677
"1409","K05916",4.92005819174866,4.56501783167434,6.3887552341669,5.04998940584271,5.15476313615636,5.3168937625869,5.2486672232368,5.47762836732309
"1410","K15275",7.69810120616569,8.03678583713166,7.75807605856825,7.54978878452474,7.78784018168372,7.33652804172295,8.72474136603267,8.79013519093288
"1411","K00898",7.69810120616569,7.67715114022099,6.33024015370252,6.38467157536536,6.72480657184755,6.62249198359769,6.89498168122384,6.69996804691772
"1412","K11254",5.93673696685373,6.30471619709071,6.472255833253,6.61197008714886,6.72480657184755,6.03608391610902,5.33315837376353,5.37661652604279
"1413","K03678",4.34342782024184,4.94179915937937,4.90278116357978,5.81657689947437,5.46983514142854,5.34696728480051,5.88812984392437,5.65989759747882
"1414","K15216",3.66358926753772,3.90927887057034,4.62299004036672,4.01379929287045,4.27677957492111,4.55971554908469,4.88367637888146,5.24467522425656
"1415","K00485",4.67939144359418,4.89425725442935,3.93487807779479,3.84913674762801,5.00486158705182,4.01887512658513,4.84490855553366,5.17357374613766
"1416","K08675",7.58885608846245,7.49156097730707,6.52532581302209,6.56931304901298,6.65358984964254,6.41594315671095,6.13920586925589,6.36932582157343
"1417","K12662",3.49460312759357,3.78928668096208,3.72101777063876,2.71827869300912,3.73163289373749,4.32077430308287,4.42967754596581,3.97268963058921
"1418","K02575",8.28163981392978,7.96731226574411,9.31487609303488,7.68533419685359,8.60180583491463,8.38456227730865,8.74736459636989,8.96855028771777
"1419","K09508",3.2704927687288,3.26292427686269,4.11043691322429,3.6492062402105,3.44203611551416,4.1801201593817,4.37353778282438,4.64171030883717
"1420","K15103",5.16454484569158,4.56501783167434,4.26125715635484,3.84913674762801,3.73163289373749,3.92784878957003,4.76371076313647,4.87486512471125
"1421","K15106",5.16454484569158,4.56501783167434,4.26125715635484,3.84913674762801,3.73163289373749,3.92784878957003,4.76371076313647,4.87486512471125
"1422","K12661",3.98060147914019,4.62617861753033,4.51402974045441,5.43844528215566,5.57808098237675,4.89148930010002,5.18927432531447,5.14901714786614
"1423","K08850",5.45597734495843,5.27109526444566,4.11043691322429,4.59283563988813,4.41098717140293,4.66367253677779,4.48330038449561,3.90483067108606
"1424","K09507",5.5510755522871,5.30713446540515,4.11043691322429,4.01379929287045,4.64134179111593,4.75970050503897,4.957926792256,4.74686984378003
"1425","K08513",7.11127318804871,6.60268346827025,6.472255833253,6.59080069743539,7.05436223853854,7.7687453478686,7.57893339988231,7.7150030518427
"1426","K10579",5.71011878875134,6.5884589378763,7.00727791371659,7.43607908824598,6.97879789807421,7.01892268869129,6.52619283303167,6.35895245442628
"1427","K03955",6.92052058711382,6.75047258748626,5.50136723763528,6.05317867564805,5.90189631058289,5.5915959947935,5.64903487385254,5.93787540306441
"1428","K12322",11.3396883281042,10.8132626003709,11.5257232399227,10.9358873454934,10.3594265085063,11.2096755534714,10.28666311681,10.0964839617618
"1429","K02109",4.64962684548481,4.89425725442935,6.20545522050188,5.57622891738065,5.15476313615636,4.97248769363267,4.88367637888146,5.72660912960796
"1430","K12837",5.40585319534537,5.03203011628222,4.81610947763809,4.28124800268776,5.15476313615636,5.40520362042023,5.67059595929433,5.99283759131077
"1431","K09645",5.62562633732515,5.47434393125467,4.51402974045441,5.33829195577099,4.92305724446273,5.18948770857796,4.31458836877884,4.30761676574158
"1432","K16298",5.62562633732515,5.47434393125467,4.51402974045441,5.33829195577099,4.92305724446273,5.18948770857796,4.31458836877884,4.30761676574158
"1433","K00020",6.740654600281,6.60268346827025,6.0686367059627,5.77927896244887,5.67849613636443,5.88286878827451,6.72243166713643,7.07322122915865
"1434","K06119",5.05893624697712,4.68448833239034,4.98406919284981,4.91471890617687,4.5315696938922,4.61277633118604,5.58227372008066,6.07146780702633
"1435","K10802",4.17690379766909,4.20171422164154,3.93487807779479,3.38215086031603,3.9475271791568,4.32077430308287,4.84490855553366,5.04603916421167
"1436","K03833",5.35383208970032,5.56572715372202,3.93487807779479,4.68123855852436,4.5315696938922,4.75970050503897,5.12715120520277,5.22138693728032
"1437","K05658",9.49519583104762,10.0817658288919,8.81339899932297,9.69700639648688,9.87380311107311,8.86105577422153,8.93424167605156,8.8148611537632
"1438","K03695",5.95980279011469,6.19601163959489,5.44645633865747,5.17278358099599,5.28963753383967,4.66367253677779,4.80494789088028,5.17357374613766
"1439","K16054",7.24750277343299,7.41328172530476,6.33024015370252,7.02840185640682,7.10853465841951,6.65810329761447,6.33916196100654,5.92379355624219
"1440","K08856",4.87030991282583,5.11652712316249,6.03226253425263,6.47997651799503,5.85997048091752,5.71090515702192,6.10819479337923,5.75880796687656
"1441","K11323",4.22088477311359,4.20171422164154,5.1330731949057,5.33829195577099,5.28963753383967,5.61628918567909,4.92132651256519,4.64171030883717
"1442","K04564",9.08751714397341,8.95192454261425,8.09157145927482,8.49390828831926,8.19017507718826,8.47351946577298,7.6231372111513,7.75095522614442
"1443","K12599",4.92005819174866,4.43273137785463,5.06064982280389,4.84148040470955,5.08191133869069,4.75970050503897,5.79341105210812,5.97929641648741
"1444","K16794",5.72371684459565,5.62346742852524,6.35979817669856,5.57622891738065,5.7261165432672,6.03608391610902,5.2486672232368,4.60461291266766
"1445","K10752",6.30342826794824,6.4218578078717,6.33024015370252,6.82624267311142,6.67772472803289,6.83437280378854,5.60488523744744,5.45800983954352
"1446","K16186",5.5510755522871,4.94179915937937,3.93487807779479,5.17278358099599,5.35237122914404,5.48818075218552,4.84490855553366,5.31223884086634
"1447","K15029",5.90141471185095,5.53593105830571,6.60140698979986,5.77927896244887,6.13023535400191,6.56109482230938,6.71220784010459,7.03479088481085
"1448","K10592",7.06985355459447,7.43721595887224,7.79081254056865,8.10528512863938,8.65726470366585,7.62668589299814,7.48023458111077,7.14712750133882
"1449","K17964",7.06985355459447,7.43721595887224,7.79081254056865,8.10528512863938,8.65726470366585,7.62668589299814,7.48023458111077,7.14712750133882
"1450","K22370",7.06985355459447,7.43721595887224,7.79081254056865,8.10528512863938,8.65726470366585,7.62668589299814,7.48023458111077,7.14712750133882
"1451","K10326",5.10218246197558,4.94179915937937,3.72101777063876,4.68123855852436,4.83581398021254,4.66367253677779,3.96178137522907,3.97268963058921
"1452","K10332",5.10218246197558,4.94179915937937,3.72101777063876,4.68123855852436,4.83581398021254,4.66367253677779,3.96178137522907,3.97268963058921
"1453","K10340",5.10218246197558,4.94179915937937,3.72101777063876,4.68123855852436,4.83581398021254,4.66367253677779,3.96178137522907,3.97268963058921
"1454","K00767",3.80368117001131,2.71827869300912,3.72101777063876,4.28124800268776,3.73163289373749,4.01887512658513,4.25247561619039,4.30761676574158
"1455","K00285",7.0272034589982,7.11978474279073,6.69693277483426,6.69364647535077,7.09070330579739,7.44215218292222,6.15446066178115,5.89520047304925
"1456","K12176",4.99131727565129,5.40988093902417,5.1330731949057,5.28532840130655,3.73163289373749,5.08538307223217,5.09497957081484,5.04603916421167
"1457","K20090",5.26247897430372,5.15685868890756,3.93487807779479,4.39438951853489,3.9475271791568,4.01887512658513,4.48330038449561,4.30761676574158
"1458","K00357",2.71827869300912,3.48408359358466,3.93487807779479,3.6492062402105,3.44203611551416,3.22407973613999,4.31458836877884,4.15295760113126
"1459","K03017",5.20457224742377,5.3764804964977,6.26921621532347,6.05317867564805,6.55275817836876,6.10687999718636,5.21929608165223,5.53486648045218
"1460","K13091",4.5878913903558,4.43273137785463,5.06064982280389,5.48591489642736,4.41098717140293,5.61628918567909,5.06201619328921,5.65989759747882
"1461","K07093",6.03768837559332,5.62346742852524,5.32959157579315,5.98952912009383,5.94260984971272,6.14099361656381,5.02821814841379,4.74686984378003
"1462","K07568",4.08327741262141,3.65091956100718,4.39437897551672,4.39438951853489,4.92305724446273,4.10252563801767,3.20071224447393,3.97268963058921
"1463","K01729",3.92512169743489,3.48408359358466,3.43430908694628,3.38215086031603,2.71827869300912,3.22407973613999,3.96178137522907,4.40023869461221
"1464","K22145",6.26706239383143,6.88442482554556,7.14888988993685,7.28658313223006,8.10407063299238,7.13277322689089,6.82084523102421,7.20016409327441
"1465","K11155",5.68251918888589,5.19601825587557,4.26125715635484,4.91471890617687,4.27677957492111,4.93261224610546,5.46333171774451,5.26757094784777
"1466","K01953",8.48599538494147,8.2040773197135,9.68626395998836,8.26686817655297,8.60807432502962,8.40558344964186,8.78429869469779,9.26341042401247
"1467","K07203",6.35629170567809,5.8572775535693,6.67364268734626,6.73280033431512,7.53478114610213,7.23041350832356,6.96547273626338,6.91291047251087
"1468","K04575",9.27535489107094,9.23250435196924,9.38796279455205,9.03245777200936,9.67919636841018,10.2538167146038,8.62781554881582,8.77082247561099
"1469","K04744",5.75052272482987,6.37282892014918,5.55418092105477,5.48591489642736,4.5315696938922,5.40520362042023,5.4127319139279,5.80575979511573
"1470","K18849",3.98060147914019,4.43273137785463,4.98406919284981,5.11279067092663,4.92305724446273,5.37639441382204,5.55928807946715,5.22138693728032
"1471","K06632",5.10218246197558,4.9876833903964,5.83484466847325,5.23022281180215,5.52501539798705,4.7125928257059,4.48330038449561,4.30761676574158
"1472","K00029",6.00483325620204,5.7581478202745,5.44645633865747,4.76386082981924,4.64134179111593,4.75970050503897,5.51214142681519,5.57175206954452
"1473","K00972",4.89542052293006,5.23407588723382,4.11043691322429,5.85290949347403,5.15476313615636,4.93261224610546,4.76371076313647,4.52692005057997
"1474","K09834",5.90141471185095,5.40988093902417,4.51402974045441,4.49765623422506,5.15476313615636,5.18948770857796,4.42967754596581,4.99140925824675
"1475","K18422",5.24344989386629,5.50548019780422,5.70154973307548,6.40910164370455,6.701459246029,5.96155526208269,6.37858268737176,6.38984866698925
"1476","K02152",6.83650130789584,6.37282892014918,6.52532581302209,6.86197748250535,6.701459246029,6.92475590235566,5.58227372008066,5.75880796687656
"1477","K11292",7.34181841449906,7.72975497200916,8.44676131727737,8.7997065363321,8.70483219777451,7.99372110458782,7.95245732988289,7.75095522614442
"1478","K11086",3.92512169743489,3.78928668096208,4.51402974045441,3.38215086031603,4.12466798416602,4.84903075031546,4.80494789088028,4.40023869461221
"1479","K12179",6.3123763123466,5.92729037630677,5.26719254439961,6.08396045678947,5.57808098237675,6.3447427808982,4.957926792256,5.37661652604279
"1480","K00910",7.40558951565428,6.94140618578715,7.19859035967843,7.47114539276021,7.66084149583242,8.10073396630009,6.76261215471224,6.51649686504338
"1481","K13220",4.34342782024184,4.74022845326971,5.1330731949057,5.95659543174134,5.41235686582768,5.64055185892909,5.48795205367103,5.33403628687654
"1482","K01623",3.86633314943534,4.43273137785463,4.62299004036672,4.15567892709546,4.12466798416602,3.43001872679015,4.92132651256519,4.87486512471125
"1483","K14662",5.42276481287343,5.30713446540515,5.60505729772566,5.23022281180215,5.77216893732489,6.12403944639299,5.90633139613517,6.78743565484907
"1484","K11269",5.05893624697712,5.30713446540515,5.91715880801938,5.48591489642736,6.09464830949764,5.86249043474693,5.4127319139279,4.52692005057997
"1485","K19531",4.17690379766909,4.43273137785463,4.62299004036672,5.11279067092663,4.64134179111593,4.44618145982845,5.4127319139279,5.60768307045787
"1486","K18626",3.86633314943534,4.11290802815795,3.72101777063876,3.38215086031603,4.27677957492111,3.71512116794061,4.72110367941208,4.84403314998276
"1487","K00604",4.26320779470436,4.20171422164154,4.11043691322429,4.59283563988813,5.22387685978058,4.44618145982845,5.12715120520277,5.41791497840622
"1488","K00274",11.0980575925656,10.9181750931293,10.34107474549,9.93508649569808,9.78255218314824,10.3839253292522,9.86635714358236,9.83162059270834
"1489","K21232",3.10993723233681,3.78928668096208,3.43430908694628,3.6492062402105,3.73163289373749,4.01887512658513,4.31458836877884,4.74686984378003
