"orfs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NODE_10051_length_2055_cov_12.485368_g5395_i0.p1",50.6988431772755,-3.12465040319953,2.24928947366151,0.000260244868889315,0.0110962436617487
"NODE_10052_length_2055_cov_9.892533_g5396_i0.p1",29.128186896205,0.0607541638213229,0.348404459064812,0.713873276271495,0.931758956230557
"NODE_10053_length_2054_cov_75.396265_g5397_i0.p1",114.599872027201,-0.719778913911778,0.486426458121246,0.0101199407770423,0.136317194463085
"NODE_10054_length_2054_cov_75.083796_g5398_i0.p2",16.7232652105913,-0.494204118330507,0.729689041676001,0.0472120537881375,0.330515314953259
"NODE_10055_length_2054_cov_53.656739_g5399_i0.p1",159.647594646025,0.0360495721604142,0.314429918023335,0.819789958629378,0.960818498061048
"NODE_10056_length_2054_cov_40.324079_g5400_i0.p1",111.685839221132,-0.0895910235779979,0.307194614172993,0.569912640770411,0.882720570939336
"NODE_10057_length_2054_cov_25.174659_g5401_i0.p1",37.7145757790012,0.0568949968590211,0.308502915676038,0.717349688545553,0.931898882277173
"NODE_10058_length_2054_cov_24.334175_g2262_i5.p2",4.45802162281543,-0.0165909675297259,0.456143662012296,0.918952913018429,NA
"NODE_10059_length_2054_cov_23.907622_g5401_i1.p1",32.6144633913651,0.0630077916272436,0.303124879132563,0.685938080253341,0.924886170385765
"NODE_1005_length_5043_cov_226.850704_g440_i2.p2",18.1629415720689,0.0184836698065396,0.403215470487975,0.912269857200618,0.982569518196751
"NODE_1005_length_5043_cov_226.850704_g440_i2.p1",60.9992621683578,0.328487849268046,0.548349668518312,0.127066160009389,0.521853832764238
"NODE_10060_length_2054_cov_21.521454_g5168_i2.p1",12.0505912096776,-0.186909404184646,0.424919027907629,0.315625575942586,0.735771283879096
"NODE_10061_length_2054_cov_6.326098_g5402_i0.p1",15.8056199985158,-1.38401565961762,1.35787865553477,0.00249380001294866,0.0569257810648089
"NODE_10062_length_2054_cov_5.772337_g5403_i0.p2",8.85027712403197,0.199746223999615,0.46374318266844,0.290882056890893,0.717636331243657
"NODE_10062_length_2054_cov_5.772337_g5403_i0.p1",4.51818030836552,0.0964276362443854,0.485021613497397,0.562943271564649,NA
"NODE_10063_length_2054_cov_4.723877_g5404_i0.p1",9.43504473025969,0.155432398335843,0.46380858613141,0.389023765656751,0.789267131125997
"NODE_10065_length_2053_cov_53.474747_g1962_i7.p1",5.96170067217762,0.0458040406120512,0.419628347674503,0.785659658387407,NA
"NODE_10066_length_2053_cov_48.298485_g5399_i1.p1",101.567662208656,-0.0131947643281086,0.277987718777157,0.928740880968267,0.985380108389936
"NODE_10067_length_2053_cov_41.512121_g5406_i0.p1",85.5643622631774,-0.0098314825588308,0.285159303023726,0.947698776080992,0.989912244566483
"NODE_10068_length_2053_cov_20.257576_g5036_i2.p1",27.726971886201,-0.072350578878044,0.309077220658073,0.646417676985773,0.911365308565798
"NODE_10069_length_2053_cov_18.241414_g5345_i1.p2",6.72367096367732,0.336957913467782,0.652758828358605,0.107331904976935,NA
"NODE_10069_length_2053_cov_18.241414_g5345_i1.p1",17.9451860856181,0.674775344562092,0.650377139376487,0.0205125979284011,0.208999602927142
"NODE_1006_length_5042_cov_49.393037_g492_i0.p1",177.294377684326,0.0463119824945539,0.25462329896299,0.738545938254729,0.938769261511722
"NODE_1006_length_5042_cov_49.393037_g492_i0.p2",168.615369397512,0.0190052356031227,0.261955975287532,0.893381748579509,0.978787960301052
"NODE_10070_length_2053_cov_16.248990_g5407_i0.p1",9.30598510921436,0.20494393892546,0.488456961096038,0.278578162162442,0.708752204425189
"NODE_10071_length_2053_cov_14.874242_g5407_i1.p1",4.43756381119399,0.153190392004776,0.613249221134358,0.321969132474488,NA
"NODE_10072_length_2053_cov_10.567677_g5408_i0.p1",28.5824465708532,0.165693360545585,0.348034638208153,0.337561062718299,0.754509610904759
"NODE_10073_length_2053_cov_7.964646_g5409_i0.p1",24.1120956368619,-1.13222654922527,0.760327781859474,0.00282359296153698,0.0623876806785927
"NODE_10074_length_2053_cov_5.120707_g5410_i0.p1",5.59466240211408,-0.176222513183899,0.500754815293234,0.331385754388424,NA
"NODE_10075_length_2052_cov_73.340576_g5411_i0.p1",192.113737763874,0.102020308024401,0.285749864708412,0.498823952161132,0.850249107449121
"NODE_10076_length_2052_cov_70.330975_g141_i5.p1",90.8039439848735,0.117673357758306,0.403406802174052,0.502701184249116,0.851607312922201
"NODE_10077_length_2052_cov_55.663466_g5412_i0.p1",62.0530214756531,-0.260925938827043,0.445177309973142,0.191643927714575,0.615338303817565
"NODE_10078_length_2052_cov_44.492673_g5413_i0.p1",110.066688004078,-0.220866954813112,0.420414780485513,0.247969430278929,0.67863646052768
"NODE_10079_length_2052_cov_39.931278_g2138_i7.p1",21.8706618185428,-0.0893755006750128,0.373956967286055,0.600590924513633,0.894059606187594
"NODE_1007_length_5040_cov_227.948259_g440_i3.p1",50.6674894484502,0.761811809215634,0.599695089198909,0.0118317306209993,0.149230670866748
"NODE_10080_length_2052_cov_36.854472_g5413_i1.p1",39.9263798565742,-0.0410128522988987,0.319862838833742,0.797209063130912,0.956392090936564
"NODE_10081_length_2052_cov_25.382516_g5414_i0.p1",67.9388768052269,-0.122885435986905,0.311985623560008,0.443307515245556,0.820004189005036
"NODE_10082_length_2052_cov_19.473471_g5415_i0.p1",43.4869349872537,-0.130857663835398,0.348109217401237,0.441587108655017,0.81918838530612
"NODE_10083_length_2052_cov_18.953512_g5416_i0.p1",25.6571072245602,-0.29058581497133,0.57890087239666,0.152711863827524,0.562461934586948
"NODE_10084_length_2052_cov_16.219808_g5417_i0.p1",41.2244634014448,-0.117103714268505,0.323703818665208,0.473601939985829,0.836832538019949
"NODE_10085_length_2052_cov_11.040930_g5418_i0.p1",25.2707506867387,0.215566510503925,0.420785225110586,0.257567133337769,0.688138316637683
"NODE_10085_length_2052_cov_11.040930_g5418_i0.p2",4.39851159286748,-0.121611523562423,0.501241235710099,0.471284515897255,NA
"NODE_10086_length_2052_cov_7.381506_g3442_i2.p1",16.4128385306391,0.0568259534891611,0.345070753449615,0.730542121558472,0.935883056613829
"NODE_10087_length_2052_cov_4.307731_g5419_i0.p1",9.62299811491559,0.202308762782021,0.493268481984351,0.282431288199371,0.710450265708288
"NODE_10089_length_2051_cov_28.916582_g5111_i1.p1",70.7952218469967,0.126678067807781,0.333797355650116,0.446842141191515,0.821337679688395
"NODE_1008_length_5040_cov_225.287095_g440_i4.p1",8.48436797239084,0.0658912941051244,0.440548989427231,0.695869130323123,0.928433860277497
"NODE_10091_length_2051_cov_11.422144_g547_i2.p1",25.7385582419138,0.382974825780617,0.485911782688364,0.0887013520746229,0.445328669348136
"NODE_10092_length_2051_cov_8.985339_g5421_i0.p1",24.8368756807145,-0.416678160514503,0.55392858487513,0.076540370575682,0.420185395097642
"NODE_10093_length_2051_cov_6.322548_g5422_i0.p1",12.492948759119,0.143007245515431,0.43785348702139,0.425438423157371,0.811603030871608
"NODE_10094_length_2050_cov_153.910976_g5423_i0.p2",167.927627093804,-0.0131365448368852,0.3726320300492,0.937238302258689,0.987043614227598
"NODE_10095_length_2050_cov_54.385938_g5044_i1.p1",72.4349718188885,-0.0346047973428301,0.462266090989987,0.831811115513506,0.964161012690579
"NODE_10097_length_2050_cov_42.798179_g5424_i0.p1",25.6968278445509,-0.104574648097357,0.491923605359916,0.531142607735252,0.864639463380677
"NODE_10098_length_2050_cov_26.476480_g5425_i0.p1",86.9941795817907,-0.209809907295908,0.488630970244768,0.270027590691076,0.700780665264825
"NODE_10099_length_2050_cov_26.461305_g5426_i0.p1",38.8863583987373,-0.227283805483199,0.459453352751585,0.24245279562121,0.675537375822763
"NODE_10099_length_2050_cov_26.461305_g5426_i0.p2",37.0019962037813,-0.29008644737774,0.557300818808377,0.157121743434076,0.570153391680107
"NODE_1009_length_5037_cov_43.665189_g493_i0.p1",73.5515716908707,-1.028070615536,0.571948999629782,0.002334225057864,0.0546254683311305
"NODE_100_length_8148_cov_23.666625_g56_i0.p1",160.912115349539,-2.81526561869964,0.421780771191194,5.56148472352854e-14,2.12900739415556e-10
"NODE_100_length_8148_cov_23.666625_g56_i0.p2",115.625186669876,0.118534955958958,0.272495579491571,0.415751530555368,0.806148216884109
"NODE_10100_length_2050_cov_17.884168_g5427_i0.p1",18.4256462819326,-0.307417694718151,0.49542978414101,0.145219816426816,0.551701030898889
"NODE_10101_length_2050_cov_17.421851_g5029_i1.p1",41.8731198217536,-0.0443327280963144,0.271119171785114,0.760090650173198,0.94571818738863
"NODE_10102_length_2050_cov_9.760243_g5428_i0.p1",5.93356437150335,0.00222398292549503,0.453112772279303,0.98913174903066,NA
"NODE_10103_length_2050_cov_8.869499_g5429_i0.p1",20.8758307768564,-0.252154368509435,1.00563839547333,0.0716902109002377,0.410212385135104
"NODE_10104_length_2049_cov_71.458502_g5430_i0.p1",213.02785156073,0.0528998985352977,0.248880323322346,0.697798860364818,0.929031642105938
"NODE_10105_length_2049_cov_63.399291_g5389_i1.p1",128.864478595852,-0.1727558222594,0.440123379530559,0.348759662436024,0.762814400892401
"NODE_10106_length_2049_cov_13.237854_g5337_i1.p1",14.5498925491261,-0.609276330644562,0.644701775422573,0.0284097142146491,0.250827253681898
"NODE_10107_length_2049_cov_9.865891_g5107_i1.p1",25.4106532691053,0.155002729927886,0.394292760199182,0.38775958972239,0.788734900419705
"NODE_10108_length_2049_cov_8.438765_g5431_i0.p1",21.1319902786748,0.0442780780000046,0.367725592569529,0.791305917206734,0.954822512398434
"NODE_10109_length_2049_cov_7.123988_g5432_i0.p1",15.6727963393132,0.00143114142789072,0.356565616999167,0.993090711114477,0.998680599374942
"NODE_1010_length_5036_cov_225.182148_g463_i2.p2",644.574725576732,-0.245611722970108,0.383585626745887,0.193745380551778,0.618255694196905
"NODE_1010_length_5036_cov_225.182148_g463_i2.p1",20.8922366386494,0.147588791758247,0.375503259515056,0.402618953100128,0.798535461055701
"NODE_10110_length_2049_cov_6.167004_g5433_i0.p1",8.99420382200922,-0.0126655470901627,0.419682430805768,0.939545524104727,0.987761456347585
"NODE_10111_length_2049_cov_4.932186_g518_i1.p1",8.30638464831253,0.0405252436301979,0.39324815055754,0.810013385980521,0.95924938512724
"NODE_10112_length_2048_cov_48.114430_g5024_i3.p2",26.1059497770364,-0.236956992156038,0.460777159406499,0.227396237601532,0.660183858222978
"NODE_10112_length_2048_cov_48.114430_g5024_i3.p1",14.2580769689583,-0.144436916841845,0.464162096374659,0.417935003367272,0.807450880002272
"NODE_10113_length_2048_cov_28.823291_g5434_i0.p1",69.3645653553691,-0.141217113086804,0.324633147208714,0.391906467772751,0.791144168882839
"NODE_10113_length_2048_cov_28.823291_g5434_i0.p2",6.26474009054409,-0.0482412021730208,0.453876000638534,0.770396738930722,NA
"NODE_10115_length_2048_cov_10.637468_g5436_i0.p1",29.9480650072173,-0.115173665082614,0.319000748157497,0.477195520494329,0.838880984933505
"NODE_10116_length_2048_cov_8.609620_g4221_i1.p3",2.79618151946184,-0.346853264942229,0.817541797642518,0.0784066954439809,NA
"NODE_10116_length_2048_cov_8.609620_g4221_i1.p1",21.3385312365621,0.396808924938688,0.485985823149161,0.0810873244607532,0.429708691355266
"NODE_10117_length_2047_cov_130.929585_g5437_i0.p1",21.1229572033926,-0.217757994462554,0.491298881133327,0.256323839034262,0.686292624662412
"NODE_10118_length_2047_cov_118.603343_g2128_i3.p1",322.150285058225,-0.259302068109774,0.381919444129663,0.173094299155887,0.593266214054023
"NODE_10119_length_2047_cov_82.817629_g5438_i0.p1",128.8782040657,0.185836981899596,0.3265012555195,0.269383365603025,0.70053104352022
"NODE_1011_length_5036_cov_218.395527_g463_i3.p2",395.279312813156,-0.178779565593609,0.386153057761203,0.324226919129707,0.744383702394778
"NODE_10120_length_2047_cov_20.628673_g5028_i1.p1",8.65101799715177,-0.0601519746420092,0.420986374539515,0.722583457261092,0.933596015455348
"NODE_10121_length_2047_cov_19.979737_g5439_i0.p1",14.2863621861614,0.169234928231282,0.541849680791483,0.329223319739461,0.747814141307138
"NODE_10123_length_2047_cov_12.640831_g5440_i0.p1",3.44400129319979,-0.11697567298628,0.606742317811358,0.417878837287855,NA
"NODE_10124_length_2047_cov_11.195542_g5113_i1.p1",25.7517172020897,-0.0628867153512125,0.311003962290813,0.690574679053165,0.926609424510505
"NODE_10125_length_2047_cov_11.074975_g5441_i0.p1",35.0297290193542,0.130320966968321,0.353141476164875,0.446028877950536,0.820981640527261
"NODE_10126_length_2047_cov_10.393110_g5442_i0.p1",26.8208663252288,-0.00480584216141482,0.319209425894099,0.975888805729722,0.996298736296691
"NODE_10127_length_2047_cov_7.451368_g5443_i0.p1",15.3283493737699,-0.429751229646463,0.834631242679857,0.0540905515239645,0.354471656141773
"NODE_10129_length_2046_cov_124.004055_g5445_i0.p1",396.393193709782,-2.15161997630711,0.728087914147137,1.47849304877002e-05,0.00124859614545535
"NODE_1012_length_5036_cov_37.271610_g494_i0.p3",55.0820441030104,-0.220271934980461,0.359855195588997,0.222890639670424,0.654042393969968
"NODE_1012_length_5036_cov_37.271610_g494_i0.p1",20.297556093203,0.0297899533769983,0.386351380955223,0.859206985352012,0.970430183098024
"NODE_10130_length_2046_cov_55.457172_g5446_i0.p1",79.2843598636124,0.0781129719873886,0.394481995128848,0.648112205340976,0.911563779824586
"NODE_10131_length_2046_cov_48.095793_g5447_i0.p1",86.5960520147351,-8.37598145615057,1.50325354564065,1.36590381749193e-09,8.93706173362527e-07
"NODE_10132_length_2046_cov_14.744551_g5448_i0.p1",21.75471282092,-0.12009379207547,0.388826518638844,0.492391793187624,0.846562477244443
"NODE_10133_length_2046_cov_13.037506_g5449_i0.p1",34.772505270862,0.0188016821892049,0.349987949314437,0.909057259420015,0.982044559846079
"NODE_10134_length_2046_cov_12.609731_g5106_i1.p1",9.79955687100064,0.0234347863154817,0.485873632513555,0.881771726125234,0.97601070820037
"NODE_10135_length_2046_cov_12.212874_g5289_i1.p1",17.8051353666919,0.17460268504973,0.422202500344841,0.34322286222198,0.757728835940775
"NODE_10137_length_2046_cov_5.668525_g5433_i1.p1",7.69252820855462,-0.174116775241729,0.471519727977205,0.343068267770162,NA
"NODE_10138_length_2045_cov_61.385903_g3545_i3.p2",10.2956720140137,-0.0326446859509947,0.394754726379203,0.846148982195481,0.96657501890444
"NODE_10138_length_2045_cov_61.385903_g3545_i3.p1",67.2134770638553,-0.466657961565031,0.553360461678268,0.0573642296632813,0.365318667953999
"NODE_1013_length_5036_cov_36.785815_g494_i1.p1",4.47692705456036,0.151473657375171,0.551430055793884,0.363380175705819,NA
"NODE_10140_length_2045_cov_33.069473_g5452_i0.p1",35.7003339146611,-0.424004742161286,0.600492124866398,0.0733417845641154,0.414637350543894
"NODE_10141_length_2045_cov_7.152130_g5453_i0.p1",22.5652969360901,0.089130892608975,0.332158525995587,0.586927922755296,0.890655684643321
"NODE_10142_length_2045_cov_3.745436_g5454_i0.p1",11.0062655830034,0.252450909778755,0.523214580697263,0.202252053564459,0.631069607753494
"NODE_10143_length_2044_cov_151.607813_g4351_i1.p1",217.530544439664,0.0454107806939539,0.2377706133384,0.729739881383792,0.935703193041235
"NODE_10144_length_2044_cov_130.584982_g1724_i16.p2",29.8425792247685,0.373311578864759,0.537182546854624,0.0980798728403672,0.467553450046249
"NODE_10145_length_2044_cov_102.995941_g5455_i0.p1",275.72129896404,-0.674122257214834,0.522316553578791,0.0156025973697741,0.176691441728452
"NODE_10146_length_2044_cov_76.515474_g5456_i0.p3",126.707361779325,-0.343314731823986,0.367265477861907,0.0824413720313737,0.432545341830399
"NODE_10147_length_2044_cov_22.258245_g656_i1.p1",6.63478166323539,0.0109162060908538,0.41675180856294,0.947925869597456,NA
"NODE_10148_length_2044_cov_19.832065_g1649_i2.p1",15.4721082267813,-0.0901919982924212,0.394826752915672,0.600574386556867,0.894059606187594
"NODE_10149_length_2044_cov_19.276002_g5439_i1.p1",28.9907821288877,-0.0998732193397454,0.414736900403634,0.565256098696994,0.880753612991375
"NODE_1014_length_5035_cov_32.815195_g495_i0.p1",137.135484930475,-0.781158262315995,0.398738358111026,0.00366110540881404,0.0738013761627361
"NODE_10150_length_2044_cov_10.016743_g5386_i1.p1",10.4357833260009,-0.189186702349868,0.665521490150171,0.231059408715738,0.665294781910136
"NODE_10151_length_2044_cov_4.395231_g5457_i0.p1",13.2841173952684,-0.0805934537012737,0.372750226565751,0.635285298482472,0.90750188456084
"NODE_10153_length_2043_cov_94.570558_g5459_i0.p1",181.36037875573,0.172018545685463,0.327039554627502,0.304450517768337,0.72735749156265
"NODE_10153_length_2043_cov_94.570558_g5459_i0.p2",73.2606997660816,0.0521959522304002,0.247184048994038,0.700106561182005,0.929186892504881
"NODE_10154_length_2043_cov_55.659898_g354_i2.p1",32.3564490904899,-0.0827046076447987,0.463089830862511,0.62241794187655,0.902919792227854
"NODE_10155_length_2043_cov_34.822843_g5460_i0.p1",9.53013790127336,-0.00952113118610761,0.509705924737463,0.949729714765673,0.990043183337401
"NODE_10155_length_2043_cov_34.822843_g5460_i0.p2",37.498381330863,0.0354696341051058,0.278833926749976,0.810452461579901,0.95924938512724
"NODE_10156_length_2043_cov_33.680203_g5461_i0.p1",80.0135311647649,0.10476843504529,0.290208673459436,0.492098362559453,0.846562477244443
"NODE_10157_length_2043_cov_30.242132_g5462_i0.p1",32.8224725062826,-0.573146081663242,0.552815391873555,0.0308902977863899,0.262844325967346
"NODE_10159_length_2043_cov_23.270558_g3657_i3.p1",10.708357756337,-0.145928426386501,0.455911136120905,0.415395221881639,0.806042531170928
"NODE_10159_length_2043_cov_23.270558_g3657_i3.p3",8.07733198382276,-0.0653651977757318,0.416304782631307,0.700731751857307,0.929186892504881
"NODE_1015_length_5033_cov_193.028024_g54_i2.p7",139.388977277201,-0.678156191845977,0.582897769389848,0.0180587638934837,0.191866508875272
"NODE_1015_length_5033_cov_193.028024_g54_i2.p2",709.797973890549,-0.134277029830065,0.385185087399254,0.445828156895015,0.820850939507275
"NODE_1015_length_5033_cov_193.028024_g54_i2.p3",332.056387664956,-0.109429402489507,0.346215870563735,0.515166689397221,0.85764777042707
"NODE_10160_length_2043_cov_16.012690_g5464_i0.p1",10.1640379046623,0.850851850974881,1.04652481725145,0.010511749887498,0.139326332565932
