"orfs","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"NODE_10043_length_2055_cov_54.915237_g5390_i0.p1",39.1136827626828,-0.129903703082318,0.359186840753247,0.450025440369977,0.823625683562678
"NODE_10044_length_2055_cov_52.330474_g2371_i1.p1",113.641240616187,-0.361763056762504,0.457204019076175,0.0971841845007419,0.465843167024754
"NODE_10045_length_2055_cov_47.776488_g5056_i1.p1",63.1944476385131,0.0503739212608773,0.312302465475163,0.749718828674802,0.943416438451355
"NODE_10046_length_2055_cov_29.538345_g5391_i0.p1",89.4734269666191,1.14139349697208,0.673115241983371,0.00202324451439431,0.0492984173638451
"NODE_10048_length_2055_cov_15.695257_g5392_i0.p1",15.1668695061774,-0.105373227616577,0.495673651892218,0.526335954334107,0.862587085525387
"NODE_10049_length_2055_cov_14.631181_g5393_i0.p1",21.3213005808493,-0.283029409592172,0.637111652219143,0.144565650552144,0.550772028679732
"NODE_1004_length_5044_cov_42.680547_g491_i0.p3",10.3566157167248,-0.0252229567858842,0.415875469600466,0.880233097648734,0.975947031346824
"NODE_1004_length_5044_cov_42.680547_g491_i0.p4",25.2885845524984,-0.195143031527226,0.374697064124804,0.281549900850448,0.710075696461096
"NODE_1004_length_5044_cov_42.680547_g491_i0.p1",35.5102511659601,1.24773699918501,0.655882800414397,0.00107076763774488,0.0313441556862607
"NODE_10050_length_2055_cov_14.250757_g5394_i0.p2",4.41901990026127,-0.229199330507753,0.632258114432868,0.195138292022783,NA
"NODE_10051_length_2055_cov_12.485368_g5395_i0.p1",50.6984161246125,-3.12548538896344,2.2491851891902,0.000260398090624375,0.0111288935971045
"NODE_10052_length_2055_cov_9.892533_g5396_i0.p1",29.1283971065298,0.0607232235298123,0.348246058974371,0.713772360128524,0.931663800803864
"NODE_10053_length_2054_cov_75.396265_g5397_i0.p1",114.599263032068,-0.719113244019806,0.486534639118506,0.0101491919887642,0.136144434154365
"NODE_10054_length_2054_cov_75.083796_g5398_i0.p2",16.7230705348817,-0.494361306753884,0.729926000663642,0.0471311935873812,0.330869198068674
"NODE_10055_length_2054_cov_53.656739_g5399_i0.p1",159.647709274449,0.036031014685757,0.314351301916713,0.819746187006238,0.96084728281116
"NODE_10056_length_2054_cov_40.324079_g5400_i0.p1",111.685844206271,-0.0894754072038327,0.307106854591173,0.570120785840645,0.882563827341984
"NODE_10057_length_2054_cov_25.174659_g5401_i0.p1",37.9825046200244,0.0633111419600848,0.309534101488779,0.687707188490267,0.925778403793692
"NODE_10058_length_2054_cov_24.334175_g2262_i5.p2",4.45830803916663,-0.0166153918322023,0.455875007318386,0.918769692173563,NA
"NODE_10059_length_2054_cov_23.907622_g5401_i1.p1",32.8821573220531,0.0702332244138163,0.306294589072336,0.654197287419566,0.913645002431391
"NODE_1005_length_5043_cov_226.850704_g440_i2.p2",18.6516865094041,0.0459847885348303,0.418678293644172,0.784709621127441,0.952051503471119
"NODE_1005_length_5043_cov_226.850704_g440_i2.p1",61.0007484439789,0.328212497796088,0.548242661982948,0.127090508911899,0.521702371390795
"NODE_10060_length_2054_cov_21.521454_g5168_i2.p1",12.0504979976128,-0.186789282989036,0.424712743525666,0.315532154868811,0.736073905366062
"NODE_10061_length_2054_cov_6.326098_g5402_i0.p1",15.8052433842547,-1.38514113831437,1.35860169426433,0.0024904806378857,0.0568579922553199
"NODE_10062_length_2054_cov_5.772337_g5403_i0.p2",8.85033952016575,0.199709583696908,0.463575062384168,0.290627772686316,0.717636338633452
"NODE_10062_length_2054_cov_5.772337_g5403_i0.p1",4.51822227964056,0.0964118839901452,0.484783130180933,0.562733978747195,NA
"NODE_10063_length_2054_cov_4.723877_g5404_i0.p1",9.43529603556632,0.155376168202367,0.463613064252189,0.388829795480219,0.790151058014738
"NODE_10065_length_2053_cov_53.474747_g1962_i7.p1",6.08640664497743,0.0586301300941073,0.419655318899293,0.72898109447607,NA
"NODE_10066_length_2053_cov_48.298485_g5399_i1.p1",101.567202553523,-0.0131620609063794,0.277916305153742,0.92886666765262,0.985188419037921
"NODE_10067_length_2053_cov_41.512121_g5406_i0.p1",85.4395234543734,-0.011313381309409,0.285162165410233,0.939796921570834,0.98725758460775
"NODE_10068_length_2053_cov_20.257576_g5036_i2.p1",27.7269861803161,-0.0722690384301281,0.308925846243604,0.646502531252767,0.911227769359512
"NODE_10069_length_2053_cov_18.241414_g5345_i1.p2",6.72337730531076,0.337055083184336,0.652852557104442,0.107166851510467,NA
"NODE_10069_length_2053_cov_18.241414_g5345_i1.p1",17.9456648516912,0.674782120768194,0.650475195226405,0.0204808317163827,0.208705242225742
"NODE_1006_length_5042_cov_49.393037_g492_i0.p1",177.295898877595,0.0463022707111692,0.254620552069436,0.738476603669838,0.938609412241801
"NODE_1006_length_5042_cov_49.393037_g492_i0.p2",168.615064482959,0.0190068381913898,0.26191969894801,0.893308877555848,0.978818677236799
"NODE_10070_length_2053_cov_16.248990_g5407_i0.p1",9.30589437181537,0.204879773832309,0.48828670491422,0.278391679677209,0.708545950812563
"NODE_10071_length_2053_cov_14.874242_g5407_i1.p1",4.43777542612019,0.153233607249604,0.613158599276731,0.321726187780147,NA
"NODE_10072_length_2053_cov_10.567677_g5408_i0.p1",28.5824909860837,0.165613948551358,0.347909390916466,0.337423636020603,0.754291140324196
"NODE_10073_length_2053_cov_7.964646_g5409_i0.p1",24.1115461836818,-1.13245445221541,0.760601152425835,0.00281958248860238,0.0621775766283817
"NODE_10074_length_2053_cov_5.120707_g5410_i0.p1",5.47061322817211,-0.203315004332915,0.521279881594265,0.273260242509345,NA
"NODE_10075_length_2052_cov_73.340576_g5411_i0.p1",192.11295540293,0.101943255872151,0.285700443669572,0.49887984081794,0.849922701255619
"NODE_10076_length_2052_cov_70.330975_g141_i5.p1",90.8042697087905,0.117566488534024,0.403261742909661,0.50271042722552,0.851559185048128
"NODE_10077_length_2052_cov_55.663466_g5412_i0.p1",62.0532882248441,-0.260612769312336,0.445008830235184,0.191776185464261,0.615417526233039
"NODE_10078_length_2052_cov_44.492673_g5413_i0.p1",110.065745793277,-0.220623570248012,0.420264484484948,0.248077366559628,0.67884214990401
"NODE_10079_length_2052_cov_39.931278_g2138_i7.p1",21.8703371069212,-0.0892774720348032,0.37375255050562,0.600654716301146,0.894068890078346
"NODE_1007_length_5040_cov_227.948259_g440_i3.p1",50.6682562731612,0.761537307167117,0.599798310350744,0.011830586304569,0.149025301089107
"NODE_10080_length_2052_cov_36.854472_g5413_i1.p1",39.9264946634757,-0.0409460747369193,0.319726279081803,0.797362334389245,0.956159634454924
"NODE_10081_length_2052_cov_25.382516_g5414_i0.p1",67.9389067555349,-0.122744656517739,0.311882488562492,0.443480430467747,0.820186227045647
"NODE_10082_length_2052_cov_19.473471_g5415_i0.p1",43.4869994213045,-0.130713863879962,0.347965534872748,0.441700274103989,0.819512821620739
"NODE_10083_length_2052_cov_18.953512_g5416_i0.p1",25.6568395895776,-0.290419790717208,0.578810796944242,0.152682976528476,0.562531469902931
"NODE_10084_length_2052_cov_16.219808_g5417_i0.p1",41.2245519731917,-0.116975888386758,0.323572953388036,0.473720245400442,0.837089880423555
"NODE_10085_length_2052_cov_11.040930_g5418_i0.p1",25.2711689243484,0.215440429263382,0.420641632750213,0.257472427967281,0.688171146120429
"NODE_10085_length_2052_cov_11.040930_g5418_i0.p2",4.39886344594385,-0.121618761463255,0.501047353328416,0.470974335190407,NA
"NODE_10086_length_2052_cov_7.381506_g3442_i2.p1",16.41297851916,0.0568110092281024,0.34488178604581,0.730375705815071,0.936088193940038
"NODE_10087_length_2052_cov_4.307731_g5419_i0.p1",9.62330673173507,0.202247679372069,0.493107920520241,0.282241947038404,0.710141076917892
"NODE_10089_length_2051_cov_28.916582_g5111_i1.p1",70.7955739440404,0.126588192899099,0.333703408137662,0.446821872154725,0.821698501383331
"NODE_1008_length_5040_cov_225.287095_g440_i4.p1",8.48448617800891,0.0658594031229233,0.440304103265316,0.695764381473436,0.928131699041397
"NODE_10091_length_2051_cov_11.422144_g547_i2.p1",25.7387021550673,0.382829792566087,0.485824653311648,0.0886304795153863,0.445377169476378
"NODE_10092_length_2051_cov_8.985339_g5421_i0.p1",24.8365424372597,-0.416450108725229,0.553837667851222,0.0765142469403122,0.420208929033033
"NODE_10093_length_2051_cov_6.322548_g5422_i0.p1",12.4933168481081,0.142954483384995,0.437664304165905,0.425232584980829,0.81217305288749
"NODE_10094_length_2050_cov_153.910976_g5423_i0.p2",167.921629183701,-0.0130818447308727,0.372487763914692,0.937442709318552,0.986796168500073
"NODE_10095_length_2050_cov_54.385938_g5044_i1.p1",72.4355006782214,-0.0345612947921697,0.462083887374739,0.831873479566743,0.964373915524425
"NODE_10097_length_2050_cov_42.798179_g5424_i0.p1",25.6968975246862,-0.104482320950732,0.491723969813766,0.531177338789707,0.864488084737033
"NODE_10098_length_2050_cov_26.476480_g5425_i0.p1",86.994268841096,-0.209575406801297,0.488460953278083,0.270134250485516,0.700909960735499
"NODE_10099_length_2050_cov_26.461305_g5426_i0.p1",38.8856684976546,-0.227081188605443,0.45928195881938,0.242472716483622,0.675719011784943
"NODE_10099_length_2050_cov_26.461305_g5426_i0.p2",36.9975425820091,-0.28983026075004,0.557135877936817,0.1571708664582,0.570397688887565
"NODE_1009_length_5037_cov_43.665189_g493_i0.p1",73.5508479203245,-1.02747506481738,0.572196154405184,0.00234089618638428,0.0547293332678837
"NODE_100_length_8148_cov_23.666625_g56_i0.p1",160.629314690055,-2.81254265581888,0.421616743380236,5.83990235785736e-14,2.13567401568975e-10
"NODE_100_length_8148_cov_23.666625_g56_i0.p2",115.624426896666,0.118463349030513,0.272445668608344,0.415754386915447,0.806597140468965
"NODE_10100_length_2050_cov_17.884168_g5427_i0.p1",18.4253157393922,-0.307232840160716,0.495277002892587,0.145168500642041,0.551519659071923
"NODE_10101_length_2050_cov_17.421851_g5029_i1.p1",41.8732017034172,-0.0442697299335311,0.2710169932115,0.76024125029294,0.945941264557461
"NODE_10102_length_2050_cov_9.760243_g5428_i0.p1",5.93359931143013,0.00222243732916967,0.452843409011769,0.989130504274799,NA
"NODE_10103_length_2050_cov_8.869499_g5429_i0.p1",20.8754473067503,-0.25218651461637,1.00586788384412,0.071693062140096,0.409847256519987
"NODE_10104_length_2049_cov_71.458502_g5430_i0.p1",213.026166139247,0.052870092637945,0.248847626107293,0.697799380308632,0.92886198036538
"NODE_10105_length_2049_cov_63.399291_g5389_i1.p1",128.861895952412,-0.17256549358023,0.439960935635799,0.348854525734641,0.762720827204949
"NODE_10106_length_2049_cov_13.237854_g5337_i1.p1",14.5497100234653,-0.609177576969651,0.644729643552853,0.0283796870883089,0.250183800903496
"NODE_10107_length_2049_cov_9.865891_g5107_i1.p1",25.4103848855405,0.154905203765567,0.3941197796876,0.38765712025185,0.789539791947095
"NODE_10108_length_2049_cov_8.438765_g5431_i0.p1",21.1321150377086,0.0442675102022035,0.367535066244815,0.791169271508446,0.954400855319695
"NODE_10109_length_2049_cov_7.123988_g5432_i0.p1",15.6727502812127,0.00144787858773198,0.35635172676247,0.993003362658176,0.998610164724106
"NODE_1010_length_5036_cov_225.182148_g463_i2.p2",644.68957806319,-0.245119463848977,0.383166359802117,0.194070594990604,0.618987319169237
"NODE_1010_length_5036_cov_225.182148_g463_i2.p1",21.2839299199183,0.118682888843972,0.368029133470338,0.491123512121931,0.846356316978511
"NODE_10110_length_2049_cov_6.167004_g5433_i0.p1",8.99439314110219,-0.0126295791600479,0.419429081429728,0.93966310263242,0.98725758460775
"NODE_10111_length_2049_cov_4.932186_g518_i1.p1",8.30640998799205,0.0405261060253429,0.392999486911679,0.809839282431637,0.958804218039959
"NODE_10112_length_2048_cov_48.114430_g5024_i3.p2",26.1041625662588,-0.236779510515224,0.460586680455111,0.227365393095552,0.660293544701657
"NODE_10112_length_2048_cov_48.114430_g5024_i3.p1",14.2578179210121,-0.144353501714583,0.463960460646247,0.417827855987972,0.807941675378425
"NODE_10113_length_2048_cov_28.823291_g5434_i0.p1",69.3638969651695,-0.141055878983044,0.324511639368545,0.392067549953822,0.792189263709209
"NODE_10113_length_2048_cov_28.823291_g5434_i0.p2",6.39030900314421,-0.0367520854694127,0.450183560314576,0.82348461862451,NA
"NODE_10115_length_2048_cov_10.637468_g5436_i0.p1",29.9480042780436,-0.115058392389055,0.318852221375328,0.477261789059962,0.838839214543702
"NODE_10116_length_2048_cov_8.609620_g4221_i1.p3",2.79634077768564,-0.347109197831685,0.81793303930704,0.0782672675978132,NA
"NODE_10116_length_2048_cov_8.609620_g4221_i1.p1",21.3387320520695,0.396692321087183,0.485904182646809,0.0810055392830502,0.429738558231676
"NODE_10117_length_2047_cov_130.929585_g5437_i0.p1",21.1218318439865,-0.217636407276258,0.491133671857779,0.256230964314013,0.686409055002432
"NODE_10118_length_2047_cov_118.603343_g2128_i3.p1",322.14890363694,-0.258975034462336,0.381811525978896,0.173287846826793,0.592967756830854
"NODE_10119_length_2047_cov_82.817629_g5438_i0.p1",129.043088737806,0.184446873372828,0.325316768805158,0.271399346004803,0.702343177914789
"NODE_1011_length_5036_cov_218.395527_g463_i3.p2",395.270649195367,-0.178550465457404,0.386013663177912,0.324422202870046,0.744502995179374
"NODE_10120_length_2047_cov_20.628673_g5028_i1.p1",8.6513523123759,-0.0601123254710007,0.420744926265919,0.72252312304804,0.933835876712571
"NODE_10121_length_2047_cov_19.979737_g5439_i0.p1",14.2869993815618,0.16918201435079,0.541711082947886,0.32908048046546,0.747541276396983
"NODE_10123_length_2047_cov_12.640831_g5440_i0.p1",2.94498570549701,-0.274416554441765,0.894030307893908,0.0942207402185346,NA
"NODE_10124_length_2047_cov_11.195542_g5113_i1.p1",25.7516576107406,-0.0628150015234379,0.310843098250065,0.690649084201556,0.926400118027937
"NODE_10125_length_2047_cov_11.074975_g5441_i0.p1",35.0296572084829,0.130233572530346,0.352999033428495,0.445957468188064,0.821326713526001
"NODE_10126_length_2047_cov_10.393110_g5442_i0.p1",26.8207719752997,-0.00478533153041094,0.319044912138605,0.975970170494391,0.996060109527875
"NODE_10127_length_2047_cov_7.451368_g5443_i0.p1",15.3270925402623,-0.429727316676834,0.834829939875141,0.0540757844804546,0.354679385685339
"NODE_10129_length_2046_cov_124.004055_g5445_i0.p1",396.593778053156,-2.15301296064669,0.728440340764018,1.47674084683748e-05,0.0012423809116563
"NODE_1012_length_5036_cov_37.271610_g494_i0.p3",55.0840069731021,-0.220085112536271,0.35979016460501,0.222966038078705,0.654832499684421
"NODE_1012_length_5036_cov_37.271610_g494_i0.p1",20.1740830569746,0.0257997047494949,0.385307716023889,0.877681390280091,0.97564795819119
"NODE_10130_length_2046_cov_55.457172_g5446_i0.p1",79.2831286493034,0.0780541025092324,0.394327318715692,0.648065590565423,0.911446202763757
"NODE_10131_length_2046_cov_48.095793_g5447_i0.p1",86.5943945345156,-8.3757582937348,1.5033407320263,1.36857397302519e-09,9.11555393346918e-07
"NODE_10132_length_2046_cov_14.744551_g5448_i0.p1",21.7548941888129,-0.119971078963588,0.388632224580915,0.492441634511213,0.846697033224671
"NODE_10133_length_2046_cov_13.037506_g5449_i0.p1",34.7730240170777,0.0188111898747519,0.349836481946032,0.908931215307983,0.981999386891728
"NODE_10134_length_2046_cov_12.609731_g5106_i1.p1",9.7998773000136,0.023446282656426,0.485631734141085,0.88162882492876,0.976090687524101
"NODE_10135_length_2046_cov_12.212874_g5289_i1.p1",17.8053117200142,0.174515976863727,0.422027283585411,0.343069794584366,0.75788828246104
"NODE_10137_length_2046_cov_5.668525_g5433_i1.p1",7.69254143487708,-0.174016275437816,0.47129968145893,0.342970180507982,NA
"NODE_10138_length_2045_cov_61.385903_g3545_i3.p2",10.2954321982207,-0.0325976504051613,0.394501200455561,0.846227264246317,0.967158488926109
"NODE_10138_length_2045_cov_61.385903_g3545_i3.p1",67.2137098146357,-0.46618368135118,0.553259073270448,0.0574188853099389,0.366432480989363
"NODE_1013_length_5036_cov_36.785815_g494_i1.p1",4.4771250659275,0.151483653192594,0.551272183767942,0.36312842371454,NA
"NODE_10140_length_2045_cov_33.069473_g5452_i0.p1",35.6993092288972,-0.423692772390718,0.600402992505001,0.0733576798993185,0.414114165448774
"NODE_10141_length_2045_cov_7.152130_g5453_i0.p1",22.5653360605894,0.089087296304715,0.331997875587247,0.586787860245515,0.890495688202998
"NODE_10142_length_2045_cov_3.745436_g5454_i0.p1",11.006486963257,0.252394941529266,0.523092107106516,0.202077029498705,0.630852307283833
"NODE_10143_length_2044_cov_151.607813_g4351_i1.p1",217.529715244225,0.0453922814853603,0.237757301712392,0.729719305824749,0.935864352788924
"NODE_10144_length_2044_cov_130.584982_g1724_i16.p2",29.8428362699239,0.373154872932863,0.537117529288368,0.0980148399986492,0.467621396286052
"NODE_10145_length_2044_cov_102.995941_g5455_i0.p1",275.997358152876,-0.67369989138669,0.523012839916885,0.0156502041129528,0.176596038109498
"NODE_10146_length_2044_cov_76.515474_g5456_i0.p3",126.709248660703,-0.342903636847054,0.367252702125549,0.0826072864164786,0.432590029148339
"NODE_10147_length_2044_cov_22.258245_g656_i1.p1",6.63477217277637,0.0109339010348281,0.416484219741187,0.947795329887385,NA
"NODE_10148_length_2044_cov_19.832065_g1649_i2.p1",15.4724210904682,-0.0901140691107238,0.394617288081966,0.600558260201887,0.894068890078346
"NODE_10149_length_2044_cov_19.276002_g5439_i1.p1",28.9910741981192,-0.099759986593547,0.414541665983869,0.565340775933212,0.880901446284048
"NODE_1014_length_5035_cov_32.815195_g495_i0.p1",137.13413676482,-0.780575041028675,0.398927521964618,0.00367719843216156,0.0739493628857439
"NODE_10150_length_2044_cov_10.016743_g5386_i1.p1",10.4353972853101,-0.189194395964522,0.665518273985416,0.230938850164887,0.664935110203687
"NODE_10151_length_2044_cov_4.395231_g5457_i0.p1",13.2841660012896,-0.0805127639446917,0.372527712107038,0.63530949426244,0.90694942136069
"NODE_10153_length_2043_cov_94.570558_g5459_i0.p1",181.360769070869,0.17186699260434,0.326975925098117,0.304552988501786,0.727154034773819
"NODE_10153_length_2043_cov_94.570558_g5459_i0.p2",73.2605231733851,0.0522072265764075,0.247136704614004,0.699870064931692,0.92909481005394
"NODE_10154_length_2043_cov_55.659898_g354_i2.p1",32.3560626139406,-0.082638271518106,0.462894138590088,0.622399826102065,0.902800833829421
"NODE_10155_length_2043_cov_34.822843_g5460_i0.p1",9.52998937507184,-0.00952063422325498,0.50947494559629,0.949699759053087,0.989862975036182
"NODE_10155_length_2043_cov_34.822843_g5460_i0.p2",37.4986463403489,0.0354641284430986,0.27873383529068,0.810337835983569,0.958804218039959
"NODE_10156_length_2043_cov_33.680203_g5461_i0.p1",80.0133747491165,0.104706556572125,0.290139920304337,0.492062570905859,0.846547841845598
"NODE_10157_length_2043_cov_30.242132_g5462_i0.p1",32.8220923122657,-0.572824375669167,0.552768420090333,0.0308890616041341,0.262870711835421
"NODE_10159_length_2043_cov_23.270558_g3657_i3.p1",10.7079551968167,-0.145829273986059,0.455683842794521,0.41532742397027,0.806257020788995
"NODE_10159_length_2043_cov_23.270558_g3657_i3.p3",8.07686062497543,-0.0653834589484036,0.416050040089736,0.700408018950245,0.92909481005394
"NODE_1015_length_5033_cov_193.028024_g54_i2.p7",139.60090657869,-0.681813556373808,0.583513794291068,0.0176848272818147,0.189522103402757
"NODE_1015_length_5033_cov_193.028024_g54_i2.p2",709.77868645226,-0.134102202314523,0.38504691350318,0.446014304344378,0.821326713526001
"NODE_1015_length_5033_cov_193.028024_g54_i2.p3",332.041771094602,-0.109316304412706,0.346087688278901,0.515249152076007,0.857905495614165
