"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"K04649",486.442036625135,0.353830189649724,0.186471765467125,0.0333968901912436,0.0977842162717255
"K04650",209.192334802316,-0.144756967305775,0.16621291979346,0.335869562460467,0.501546481379568
"K04678",184.607653508179,0.0481940198690881,0.143100425250405,0.71609008045409,0.818622649155888
"K04679",25.1372998729539,-0.154274081239381,0.273128900698785,0.482311201088044,0.641626665700837
"K04681",504.854792450098,0.417357398734831,0.294662102276975,0.07373572572945,0.174164062946971
"K04682",244.720487707298,0.193939647247593,0.177867533008442,0.222888308649503,0.379039049550942
"K04683",224.316642450968,0.100968680861114,0.159716441363067,0.487889134194648,0.646466037302452
"K04688",424.785411210392,-0.45959983321473,0.160740151036837,0.00194972804802181,0.0104654320275123
"K04706",193.150189725426,0.348175037952808,0.187639839002546,0.0372112523130857,0.105791717326964
"K04708",83.8104986220991,0.0707199818928206,0.179384625904766,0.659693277069257,0.783728785070631
"K04710",201.959725322153,0.0743819491664069,0.163662912431529,0.616942705130002,0.75353852400776
"K04711",51.8759368603427,-0.188236147899869,0.253392282499196,0.368160973816505,0.531658060426147
"K04712",952.887969808997,-0.435348286171179,0.356642381121475,0.0877165027937628,0.197747893984315
"K04716",483.56962493234,-0.506558547743742,0.367162853162293,0.0508566115135916,0.132524162849286
"K04717",483.56962493234,-0.506558547743742,0.367162853162293,0.0508566115135916,0.132524162849286
"K04718",189.710889180715,-0.392254820516235,0.295240411082396,0.0924270176621596,0.204559570355881
"K04725",16.7763654893721,-0.463930953738627,0.324401205380505,0.0599946038072285,0.149851589119704
"K04728",115.733509257276,0.42515224455278,0.231911682482047,0.0324557499255748,0.0960077794407207
"K04730",727.715871109461,-0.630863937786039,0.153375047040598,1.37889949665789e-05,0.000153490861565615
"K04733",142.98926805478,-0.441645716531415,0.230475840410051,0.0258645238597188,0.0809967984028038
"K04739",211.651758469061,-0.231012014814883,0.21647444937265,0.215327398999135,0.369578208082636
"K04753",31.0720472043652,-0.109738777954634,0.239536471936177,0.585108599408026,0.727455915383412
"K04755",7.17573428543052,-0.0667510030644754,0.446842961631203,0.766611048366095,0.855632429596638
"K04768",32.7654772849893,-0.356052055861425,0.28228357827665,0.115558066704329,0.239949820269313
"K04771",172.758684893905,0.328272673855007,0.184787763897013,0.0463728610974645,0.123875766844002
"K04773",107.513486625241,-0.46348198707439,0.19279905537256,0.00731974246371119,0.030461342908933
"K04774",107.513486625241,-0.46348198707439,0.19279905537256,0.00731974246371119,0.030461342908933
"K04788",10.6259324641331,-0.362195978237795,0.390043069958044,0.156764527212299,0.29633476059269
"K04794",836.961944691737,-0.525946030527458,0.210186610722581,0.00481131747282347,0.0217619590309246
"K04797",146.115142539764,0.64408714061213,0.26694181684935,0.00420281680151032,0.0196799059574096
"K04798",203.713838105114,0.501045092747885,0.290980135132099,0.0320262862822275,0.0952634807963232
"K04799",932.459048450174,0.90839398465487,0.33799751425271,0.000542501083109656,0.00364928723200816
"K04802",5533.47290641949,0.703192874316481,0.371271208878634,0.00842783847518478,0.0338876401439851
"K04805",1124.68542897286,0.764653796254272,0.192673058718708,1.77805556747503e-05,0.000191937834260047
"K04809",18.4884167949183,-0.0490056302856888,0.416549580333055,0.83785979838875,0.907197416019708
"K04851",77.6865541396727,0.203208467740284,0.223925842371689,0.288072561233349,0.450214715773696
"K04860",249.211115388,-0.570477731717156,0.18876335259868,0.000916978980080751,0.00567192005445023
